Tarih,TP_KB_FVD29
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,263469.0
2006-01-01,277060.0
2006-02-01,283703.0
2006-03-01,288294.0
2006-04-01,289421.0
2006-05-01,291005.0
2006-06-01,284297.0
2006-07-01,265144.0
2006-08-01,266152.0
2006-09-01,264673.0
2006-10-01,260280.0
2006-11-01,260041.0
2006-12-01,250929.0
2007-01-01,225916.0
2007-02-01,222267.0
2007-03-01,215237.0
2007-04-01,215082.0
2007-05-01,205942.0
2007-06-01,209400.0
2007-07-01,222353.0
2007-08-01,289759.0
2007-09-01,296443.0
2007-10-01,348480.0
2007-11-01,401089.0
2007-12-01,410981.0
2008-01-01,470766.0
2008-02-01,541691.0
2008-03-01,664962.0
2008-04-01,733238.0
2008-05-01,813292.0
2008-06-01,882219.0
2008-07-01,923324.0
2008-08-01,998099.0
2008-09-01,1133217.0
2008-10-01,1386608.0
2008-11-01,1673352.0
2008-12-01,1989054.0
2009-01-01,2312243.0
2009-02-01,2568699.0
2009-03-01,2570926.0
2009-04-01,2588287.0
2009-05-01,2578238.0
2009-06-01,2649275.0
2009-07-01,2648017.0
2009-08-01,2787327.0
2009-09-01,2881082.0
2009-10-01,2922111.0
2009-11-01,2889884.0
2009-12-01,2851766.0
2010-01-01,2852436.0
2010-02-01,2783947.0
2010-03-01,2730726.0
2010-04-01,2725240.0
2010-05-01,2729838.0
2010-06-01,2660412.0
2010-07-01,2700542.0
2010-08-01,2873147.0
2010-09-01,2826884.0
2010-10-01,2778861.0
2010-11-01,2741423.0
2010-12-01,2915255.0
2011-01-01,3104069.0
2011-02-01,3664713.0
2011-03-01,4185821.0
2011-04-01,4832204.0
2011-05-01,5220538.0
2011-06-01,5392587.0
2011-07-01,5411625.0
2011-08-01,5349380.0
2011-09-01,5407846.0
2011-10-01,5581338.0
2011-11-01,5768001.0
2011-12-01,5863626.0
2012-01-01,6130232.0
2012-02-01,6249994.0
2012-03-01,6429285.0
2012-04-01,6629202.0
2012-05-01,6871615.0
2012-06-01,6880914.0
2012-07-01,6856799.0
2012-08-01,6899218.0
2012-09-01,7054463.0
2012-10-01,7194803.0
2012-11-01,7215701.0
2012-12-01,7294145.0
2013-01-01,6725473.0
2013-02-01,5903471.0
2013-03-01,5511692.0
2013-04-01,5145374.0
2013-05-01,4958105.0
2013-06-01,4838465.0
2013-07-01,4603156.0
2013-08-01,4398826.0
2013-09-01,4169168.0
2013-10-01,3945127.0
2013-11-01,3777485.0
