Tarih,TP_KB_FVD01
2013-10-01,34844919.0
2013-11-01,35355793.0
2013-12-01,36568913.0
2014-01-01,37061605.0
2014-02-01,35895156.0
2014-03-01,34811749.0
2014-04-01,34542822.0
2014-05-01,34203457.0
2014-06-01,35835280.0
2014-07-01,36396788.0
2014-08-01,36451501.0
2014-09-01,36806190.0
2014-10-01,36049798.0
2014-11-01,36219523.0
2014-12-01,38838267.0
2015-01-01,38915138.0
2015-02-01,40241413.0
2015-03-01,39788504.0
2015-04-01,40033577.0
2015-05-01,39042946.0
2015-06-01,37496482.0
2015-07-01,39259449.0
2015-08-01,39388398.0
2015-09-01,39932025.0
2015-10-01,39063369.0
2015-11-01,39818121.0
2015-12-01,40590396.0
2016-01-01,41098643.0
2016-02-01,40375072.0
2016-03-01,39061987.0
2016-04-01,39415789.0
2016-05-01,42135604.0
2016-06-01,41518786.0
2016-07-01,42626222.0
2016-08-01,41586677.0
2016-09-01,42730348.0
2016-10-01,43538029.0
2016-11-01,44817103.0
2016-12-01,48120230.0
2017-01-01,48175375.0
2017-02-01,48107377.0
2017-03-01,49159732.0
2017-04-01,50275200.0
2017-05-01,50092455.0
2017-06-01,51009751.0
2017-07-01,52838672.0
2017-08-01,51885764.0
2017-09-01,53852122.0
2017-10-01,57262756.0
2017-11-01,57450294.0
2017-12-01,57230703.0
2018-01-01,55434307.0
2018-02-01,55914975.0
2018-03-01,60122892.0
2018-04-01,60340521.0
2018-05-01,59813351.0
2018-06-01,61605408.0
2018-07-01,64714724.0
2018-08-01,64823967.0
2018-09-01,61750896.0
2018-10-01,60644306.0
2018-11-01,59186971.0
2018-12-01,60126190.0
2019-01-01,57911452.0
2019-02-01,59094330.0
2019-03-01,62284615.0
2019-04-01,65031881.0
2019-05-01,62887119.0
2019-06-01,64014385.0
2019-07-01,65092653.0
2019-08-01,70872875.0
2019-09-01,73747530.0
2019-10-01,78497315.0
2019-11-01,81618521.0
2019-12-01,90750878.0
2020-01-01,92405130.0
2020-02-01,90593778.0
2020-03-01,101692555.0
2020-04-01,108520246.0
2020-05-01,108378872.0
2020-06-01,113212185.0
2020-07-01,112369418.0
2020-08-01,111401169.0
2020-09-01,108500174.0
2020-10-01,109892224.0
2020-11-01,101432954.0
2020-12-01,102112570.0
2021-01-01,102489367.0
2021-02-01,104061725.0
2021-03-01,115956679.0
2021-04-01,112367634.0
2021-05-01,117370875.0
2021-06-01,118136536.0
2021-07-01,117844632.0
2021-08-01,114829363.0
2021-09-01,125295633.0
2021-10-01,134453389.0
2021-11-01,146811686.0
2021-12-01,148862552.0
2022-01-01,169281947.0
2022-02-01,200892983.0
2022-03-01,222385359.0
2022-04-01,236735892.0
2022-05-01,249050539.0
2022-06-01,286950482.0
2022-07-01,308906258.0
2022-08-01,324387834.0
2022-09-01,339389175.0
2022-10-01,359710030.0
2022-11-01,390435806.0
2022-12-01,454840108.0
2023-01-01,464059319.0
2023-02-01,509595813.0
2023-03-01,546069027.0
2023-04-01,576248498.0
2023-05-01,589238381.0
2023-06-01,617070666.0
2023-07-01,647722396.0
2023-08-01,686902442.0
2023-09-01,703096212.0
2023-10-01,714255995.0
2023-11-01,743319833.0
2023-12-01,779759585.0
2024-01-01,746816399.0
2024-02-01,773317314.0
2024-03-01,732318124.0
2024-04-01,750254953.0
2024-05-01,793558497.0
2024-06-01,801182743.0
2024-07-01,801291144.0
2024-08-01,773339740.0
2024-09-01,817668538.0
2024-10-01,834580249.0
2024-11-01,831531379.0
2024-12-01,880639375.0
2025-01-01,873834213.0
2025-02-01,876654363.0
2025-03-01,916397361.0
2025-04-01,971727532.0
2025-05-01,1013077223.0
2025-06-01,1049844244.0
2025-07-01,1092950694.0
2025-08-01,1127441899.0
