Tarih,TP_KB_FVD09
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,2205458.0
2006-01-01,2289289.0
2006-02-01,2395321.0
2006-03-01,2562296.0
2006-04-01,2670281.0
2006-05-01,3035417.0
2006-06-01,3112445.0
2006-07-01,2973770.0
2006-08-01,2881915.0
2006-09-01,2886916.0
2006-10-01,2793919.0
2006-11-01,2866319.0
2006-12-01,2765720.0
2007-01-01,2768426.0
2007-02-01,2783514.0
2007-03-01,2870303.0
2007-04-01,2901278.0
2007-05-01,3044660.0
2007-06-01,3102986.0
2007-07-01,3196685.0
2007-08-01,3377942.0
2007-09-01,3206763.0
2007-10-01,3167818.0
2007-11-01,3282103.0
2007-12-01,3334694.0
2008-01-01,3497891.0
2008-02-01,3622850.0
2008-03-01,3855483.0
2008-04-01,3911679.0
2008-05-01,3728512.0
2008-06-01,3648012.0
2008-07-01,3498885.0
2008-08-01,3414818.0
2008-09-01,3519360.0
2008-10-01,3945112.0
2008-11-01,3903661.0
2008-12-01,3757022.0
2009-01-01,3834787.0
2009-02-01,4096013.0
2009-03-01,4360530.0
2009-04-01,4458217.0
2009-05-01,4466510.0
2009-06-01,4618558.0
2009-07-01,4685398.0
2009-08-01,4841253.0
2009-09-01,5005743.0
2009-10-01,5233850.0
2009-11-01,5507999.0
2009-12-01,5832971.0
2010-01-01,6157299.0
2010-02-01,6645866.0
2010-03-01,6833211.0
2010-04-01,6937569.0
2010-05-01,7354024.0
2010-06-01,7477251.0
2010-07-01,7445524.0
2010-08-01,7392051.0
2010-09-01,7426231.0
2010-10-01,7619154.0
2010-11-01,7920895.0
2010-12-01,8553954.0
2011-01-01,8826014.0
2011-02-01,8717383.0
2011-03-01,8198928.0
2011-04-01,7450304.0
2011-05-01,7191002.0
2011-06-01,7049973.0
2011-07-01,6835315.0
2011-08-01,6279413.0
2011-09-01,5869027.0
2011-10-01,5568387.0
2011-11-01,5464220.0
2011-12-01,5266127.0
2012-01-01,5048930.0
2012-02-01,4953720.0
2012-03-01,4745955.0
2012-04-01,4657174.0
2012-05-01,4630805.0
2012-06-01,4662466.0
2012-07-01,4763408.0
2012-08-01,5067566.0
2012-09-01,5273395.0
2012-10-01,5396111.0
2012-11-01,5475323.0
2012-12-01,5675268.0
2013-01-01,6507287.0
2013-02-01,7508997.0
2013-03-01,8191470.0
2013-04-01,8368038.0
2013-05-01,8914675.0
2013-06-01,9160207.0
2013-07-01,9298900.0
2013-08-01,9720367.0
2013-09-01,9841144.0
