Tarih,TP_KB_FVD35
2014-05-01,1274414.0
2014-06-01,1519306.0
2014-07-01,1919886.0
2014-08-01,1610853.0
2014-09-01,1571857.0
2014-10-01,1184633.0
2014-11-01,1185012.0
2014-12-01,1041453.0
2015-01-01,1103127.0
2015-02-01,1054642.0
2015-03-01,1084910.0
2015-04-01,1012216.0
2015-05-01,1125367.0
2015-06-01,1290651.0
2015-07-01,1234065.0
2015-08-01,1246229.0
2015-09-01,1008951.0
2015-10-01,920773.0
2015-11-01,990595.0
2015-12-01,921316.0
2016-01-01,1747995.0
2016-02-01,1427818.0
2016-03-01,784180.0
2016-04-01,814459.0
2016-05-01,928245.0
2016-06-01,1000265.0
2016-07-01,1051914.0
2016-08-01,1232458.0
2016-09-01,1566526.0
2016-10-01,1661592.0
2016-11-01,1839617.0
2016-12-01,1942295.0
2017-01-01,1734414.0
2017-02-01,1344898.0
2017-03-01,1445356.0
2017-04-01,1157177.0
2017-05-01,965907.0
2017-06-01,1028344.0
2017-07-01,918913.0
2017-08-01,1012793.0
2017-09-01,945568.0
2017-10-01,1239202.0
2017-11-01,1379948.0
2017-12-01,1118097.0
2018-01-01,1116941.0
2018-02-01,1106691.0
2018-03-01,1259300.0
2018-04-01,1447823.0
2018-05-01,1703136.0
2018-06-01,1524264.0
2018-07-01,1848487.0
2018-08-01,2315198.0
2018-09-01,1445438.0
2018-10-01,1772116.0
2018-11-01,1468678.0
2018-12-01,1456906.0
2019-01-01,1862037.0
2019-02-01,1792427.0
2019-03-01,1645428.0
2019-04-01,1856108.0
2019-05-01,1843322.0
2019-06-01,1899590.0
2019-07-01,1932317.0
2019-08-01,1916388.0
2019-09-01,2017808.0
2019-10-01,1470846.0
2019-11-01,1899261.0
2019-12-01,1908786.0
2020-01-01,1978553.0
2020-02-01,1916041.0
2020-03-01,1910244.0
2020-04-01,1433122.0
2020-05-01,944754.0
2020-06-01,792239.0
2020-07-01,925034.0
2020-08-01,1070360.0
2020-09-01,1048017.0
2020-10-01,532200.0
2020-11-01,278574.0
2020-12-01,14711.0
2021-01-01,341570.0
2021-02-01,424995.0
2021-03-01,463865.0
2021-04-01,783358.0
2021-05-01,816033.0
2021-06-01,1178791.0
2021-07-01,1607506.0
2021-08-01,1364081.0
2021-09-01,1831786.0
2021-10-01,1335616.0
2021-11-01,1815685.0
2021-12-01,1403595.0
2022-01-01,1790566.0
2022-02-01,2303246.0
2022-03-01,1971023.0
2022-04-01,2238222.0
2022-05-01,2244340.0
2022-06-01,3580416.0
2022-07-01,3935588.0
2022-08-01,4193765.0
2022-09-01,3638716.0
2022-10-01,4380436.0
2022-11-01,4204061.0
2022-12-01,1256958.0
2023-01-01,1182063.0
2023-02-01,1940629.0
2023-03-01,4063375.0
2023-04-01,3881394.0
2023-05-01,4525337.0
2023-06-01,4523280.0
2023-07-01,3449324.0
2023-08-01,6380728.0
2023-09-01,7327585.0
2023-10-01,6615827.0
2023-11-01,4616536.0
2023-12-01,7604596.0
2024-01-01,8106858.0
2024-02-01,7803585.0
2024-03-01,8364480.0
2024-04-01,8432644.0
2024-05-01,7059709.0
2024-06-01,5579229.0
2024-07-01,7142606.0
2024-08-01,3208143.0
2024-09-01,6085224.0
2024-10-01,4871911.0
2024-11-01,7393456.0
2024-12-01,19544987.0
2025-01-01,6789019.0
2025-02-01,3000905.0
2025-03-01,6640215.0
2025-04-01,10282488.0
2025-05-01,12778744.0
2025-06-01,28785890.0
2025-07-01,26011820.0
2025-08-01,24775276.0
