Tarih,TP_KB_FVD34
2014-06-01,292135.0
2014-07-01,225566.0
2014-08-01,189494.0
2014-09-01,272474.0
2014-10-01,272943.0
2014-11-01,168362.0
2014-12-01,187486.0
2015-01-01,159716.0
2015-02-01,206795.0
2015-03-01,242049.0
2015-04-01,242826.0
2015-05-01,213718.0
2015-06-01,199121.0
2015-07-01,185539.0
2015-08-01,183669.0
2015-09-01,236946.0
2015-10-01,225716.0
2015-11-01,178049.0
2015-12-01,210605.0
2016-01-01,260741.0
2016-02-01,299488.0
2016-03-01,246391.0
2016-04-01,214843.0
2016-05-01,264376.0
2016-06-01,323923.0
2016-07-01,314398.0
2016-08-01,397835.0
2016-09-01,417364.0
2016-10-01,490743.0
2016-11-01,778944.0
2016-12-01,937176.0
2017-01-01,968494.0
2017-02-01,1132836.0
2017-03-01,1101258.0
2017-04-01,815521.0
2017-05-01,1193841.0
2017-06-01,1047434.0
2017-07-01,1031870.0
2017-08-01,651506.0
2017-09-01,782237.0
2017-10-01,901534.0
2017-11-01,691098.0
2017-12-01,671453.0
2018-01-01,629930.0
2018-02-01,553280.0
2018-03-01,590180.0
2018-04-01,619160.0
2018-05-01,724415.0
2018-06-01,943592.0
2018-07-01,664523.0
2018-08-01,1040947.0
2018-09-01,1025747.0
2018-10-01,800099.0
2018-11-01,769527.0
2018-12-01,589530.0
2019-01-01,738538.0
2019-02-01,737471.0
2019-03-01,883804.0
2019-04-01,808130.0
2019-05-01,953219.0
2019-06-01,1018824.0
2019-07-01,656999.0
2019-08-01,749985.0
2019-09-01,915537.0
2019-10-01,1086338.0
2019-11-01,1086860.0
2019-12-01,1153571.0
2020-01-01,1422465.0
2020-02-01,1508392.0
2020-03-01,1256324.0
2020-04-01,1029700.0
2020-05-01,1046069.0
2020-06-01,653702.0
2020-07-01,5268484.0
2020-08-01,5278833.0
2020-09-01,5412766.0
2020-10-01,5472697.0
2020-11-01,5198674.0
2020-12-01,5245393.0
2021-01-01,5210603.0
2021-02-01,5183055.0
2021-03-01,5306963.0
2021-04-01,5550120.0
2021-05-01,5262260.0
2021-06-01,5593882.0
2021-07-01,4996677.0
2021-08-01,5201797.0
2021-09-01,5466305.0
2021-10-01,5267018.0
2021-11-01,5561808.0
2021-12-01,6000650.0
2022-01-01,6043750.0
2022-02-01,5767843.0
2022-03-01,5905675.0
2022-04-01,6639882.0
2022-05-01,6274905.0
2022-06-01,7261158.0
2022-07-01,6994049.0
2022-08-01,7696356.0
2022-09-01,7497012.0
2022-10-01,6990572.0
2022-11-01,7432531.0
2022-12-01,6214514.0
2023-01-01,7733194.0
2023-02-01,8476999.0
2023-03-01,8070884.0
2023-04-01,7388391.0
2023-05-01,8506320.0
2023-06-01,8523942.0
2023-07-01,10840562.0
2023-08-01,9254133.0
2023-09-01,7442912.0
2023-10-01,8419113.0
2023-11-01,8843838.0
2023-12-01,8884078.0
2024-01-01,11104789.0
2024-02-01,10186382.0
2024-03-01,13174267.0
2024-04-01,9771325.0
2024-05-01,6923613.0
2024-06-01,8829285.0
2024-07-01,12880917.0
2024-08-01,11189929.0
2024-09-01,15800235.0
2024-10-01,11869112.0
2024-11-01,7956213.0
2024-12-01,9303658.0
2025-01-01,7256275.0
2025-02-01,6707187.0
2025-03-01,5736342.0
2025-04-01,7857828.0
2025-05-01,5793028.0
2025-06-01,6810217.0
2025-07-01,8357216.0
2025-08-01,5467201.0
