Tarih,TP_KB_FVD28
2013-12-01,4708918.0
2014-01-01,4288151.0
2014-02-01,4107762.0
2014-03-01,3813334.0
2014-04-01,3577359.0
2014-05-01,3451978.0
2014-06-01,3286032.0
2014-07-01,3186901.0
2014-08-01,3055079.0
2014-09-01,3191642.0
2014-10-01,3070333.0
2014-11-01,3032559.0
2014-12-01,2945502.0
2015-01-01,2891735.0
2015-02-01,2801414.0
2015-03-01,2666733.0
2015-04-01,2577232.0
2015-05-01,2523882.0
2015-06-01,2422828.0
2015-07-01,2378229.0
2015-08-01,2440138.0
2015-09-01,2402680.0
2015-10-01,2337535.0
2015-11-01,2237012.0
2015-12-01,2143853.0
2016-01-01,2113956.0
2016-02-01,2048935.0
2016-03-01,2159104.0
2016-04-01,2098149.0
2016-05-01,2096391.0
2016-06-01,2082801.0
2016-07-01,1853275.0
2016-08-01,1818636.0
2016-09-01,1774409.0
2016-10-01,1787890.0
2016-11-01,1739694.0
2016-12-01,1723331.0
2017-01-01,1720630.0
2017-02-01,1742760.0
2017-03-01,1718161.0
2017-04-01,1692652.0
2017-05-01,1712345.0
2017-06-01,1699604.0
2017-07-01,1727739.0
2017-08-01,1728308.0
2017-09-01,1790782.0
2017-10-01,1758319.0
2017-11-01,1795673.0
2017-12-01,1842190.0
2018-01-01,1912101.0
2018-02-01,1964076.0
2018-03-01,2250667.0
2018-04-01,2379553.0
2018-05-01,2314666.0
2018-06-01,2404694.0
2018-07-01,2339316.0
2018-08-01,2372681.0
2018-09-01,2427859.0
2018-10-01,2535770.0
2018-11-01,2530680.0
2018-12-01,2588806.0
2019-01-01,2390849.0
2019-02-01,2588520.0
2019-03-01,2599447.0
2019-04-01,2638696.0
2019-05-01,2660063.0
2019-06-01,2681112.0
2019-07-01,2624756.0
2019-08-01,2648004.0
2019-09-01,2710617.0
2019-10-01,2692670.0
2019-11-01,2880597.0
2019-12-01,3269418.0
2020-01-01,3543909.0
2020-02-01,3763646.0
2020-03-01,3818449.0
2020-04-01,4570113.0
2020-05-01,4610333.0
2020-06-01,4686760.0
2020-07-01,4918009.0
2020-08-01,4797207.0
2020-09-01,4742420.0
2020-10-01,4507171.0
2020-11-01,4299906.0
2020-12-01,4051071.0
2021-01-01,3920978.0
2021-02-01,2581995.0
2021-03-01,2587476.0
2021-04-01,2257588.0
2021-05-01,2196820.0
2021-06-01,2178446.0
2021-07-01,2190712.0
2021-08-01,2188912.0
2021-09-01,2268572.0
2021-10-01,2842396.0
2021-11-01,2803339.0
2021-12-01,2809148.0
2022-01-01,4454809.0
2022-02-01,8239883.0
2022-03-01,8328805.0
2022-04-01,9048173.0
2022-05-01,9301424.0
2022-06-01,10489951.0
2022-07-01,12403038.0
2022-08-01,15644618.0
2022-09-01,16450761.0
2022-10-01,17388389.0
2022-11-01,20315885.0
2022-12-01,25896873.0
2023-01-01,31066014.0
2023-02-01,40864915.0
2023-03-01,55681749.0
2023-04-01,71867212.0
2023-05-01,84010793.0
2023-06-01,92782485.0
2023-07-01,107286697.0
2023-08-01,111901227.0
2023-09-01,115659043.0
2023-10-01,125527502.0
2023-11-01,135586073.0
2023-12-01,143783792.0
2024-01-01,145420561.0
2024-02-01,147421680.0
2024-03-01,144181246.0
2024-04-01,134037805.0
2024-05-01,131313629.0
2024-06-01,125236740.0
2024-07-01,110858772.0
2024-08-01,102041010.0
2024-09-01,100102460.0
2024-10-01,92697939.0
2024-11-01,86753761.0
2024-12-01,76753542.0
2025-01-01,70015420.0
2025-02-01,62668279.0
2025-03-01,58619193.0
2025-04-01,49696827.0
2025-05-01,41917328.0
2025-06-01,39893302.0
2025-07-01,42119478.0
2025-08-01,45630785.0
