Tarih,TP_KB_FVD04
2014-01-01,4051889.0
2014-02-01,3569919.0
2014-03-01,3363950.0
2014-04-01,3273508.0
2014-05-01,3562927.0
2014-06-01,3657683.0
2014-07-01,3827383.0
2014-08-01,4070400.0
2014-09-01,3976895.0
2014-10-01,3868722.0
2014-11-01,4073593.0
2014-12-01,4764524.0
2015-01-01,4183356.0
2015-02-01,4224374.0
2015-03-01,4055189.0
2015-04-01,3947227.0
2015-05-01,4540694.0
2015-06-01,4167659.0
2015-07-01,4237518.0
2015-08-01,4206536.0
2015-09-01,4292267.0
2015-10-01,4340307.0
2015-11-01,4353734.0
2015-12-01,4922645.0
2016-01-01,4622296.0
2016-02-01,4196436.0
2016-03-01,4280064.0
2016-04-01,4681010.0
2016-05-01,4805222.0
2016-06-01,4808250.0
2016-07-01,4851333.0
2016-08-01,4489782.0
2016-09-01,4685319.0
2016-10-01,4823873.0
2016-11-01,4879737.0
2016-12-01,6149013.0
2017-01-01,4897233.0
2017-02-01,4962549.0
2017-03-01,5398198.0
2017-04-01,5913586.0
2017-05-01,5576104.0
2017-06-01,5568328.0
2017-07-01,5582640.0
2017-08-01,5682115.0
2017-09-01,6435774.0
2017-10-01,6355999.0
2017-11-01,5894230.0
2017-12-01,6935968.0
2018-01-01,5532868.0
2018-02-01,5403687.0
2018-03-01,6503537.0
2018-04-01,6104626.0
2018-05-01,6360615.0
2018-06-01,6780873.0
2018-07-01,6714510.0
2018-08-01,6439600.0
2018-09-01,6158778.0
2018-10-01,5975202.0
2018-11-01,5542221.0
2018-12-01,6579021.0
2019-01-01,5622898.0
2019-02-01,5839714.0
2019-03-01,7042263.0
2019-04-01,6444559.0
2019-05-01,5922153.0
2019-06-01,6646664.0
2019-07-01,6554447.0
2019-08-01,7397277.0
2019-09-01,7141893.0
2019-10-01,7833443.0
2019-11-01,8248508.0
2019-12-01,10341602.0
2020-01-01,9730576.0
2020-02-01,9568874.0
2020-03-01,10704490.0
2020-04-01,12852343.0
2020-05-01,13301821.0
2020-06-01,13980436.0
2020-07-01,14049900.0
2020-08-01,13364319.0
2020-09-01,12420965.0
2020-10-01,12819047.0
2020-11-01,11369127.0
2020-12-01,11518770.0
2021-01-01,10785051.0
2021-02-01,11374981.0
2021-03-01,13260829.0
2021-04-01,12485921.0
2021-05-01,12423658.0
2021-06-01,13557871.0
2021-07-01,13194666.0
2021-08-01,12814640.0
2021-09-01,14561050.0
2021-10-01,16281296.0
2021-11-01,17663122.0
2021-12-01,18101007.0
2022-01-01,16978161.0
2022-02-01,18406202.0
2022-03-01,19639034.0
2022-04-01,22653535.0
2022-05-01,24051191.0
2022-06-01,25538489.0
2022-07-01,27346832.0
2022-08-01,29266860.0
2022-09-01,30389034.0
2022-10-01,35979947.0
2022-11-01,36844000.0
2022-12-01,51850432.0
2023-01-01,43964639.0
2023-02-01,46840206.0
2023-03-01,49291138.0
2023-04-01,50686299.0
2023-05-01,43130765.0
2023-06-01,47904920.0
2023-07-01,46304555.0
2023-08-01,49085720.0
2023-09-01,52907764.0
2023-10-01,51184384.0
2023-11-01,49176866.0
2023-12-01,62464875.0
2024-01-01,50902781.0
2024-02-01,50856070.0
2024-03-01,50220739.0
2024-04-01,50651358.0
2024-05-01,54488725.0
2024-06-01,59938205.0
2024-07-01,58473239.0
2024-08-01,60441561.0
2024-09-01,63404482.0
2024-10-01,68660059.0
2024-11-01,68302224.0
2024-12-01,93636864.0
2025-01-01,68525976.0
2025-02-01,71973970.0
2025-03-01,74870349.0
2025-04-01,77457947.0
2025-05-01,79514479.0
2025-06-01,77606815.0
2025-07-01,84865281.0
2025-08-01,95058640.0
