Tarih,TP_KB_FVD11
2014-06-01,110705.0
2014-07-01,116846.0
2014-08-01,130409.0
2014-09-01,84406.0
2014-10-01,102676.0
2014-11-01,96457.0
2014-12-01,100557.0
2015-01-01,73683.0
2015-02-01,61822.0
2015-03-01,92331.0
2015-04-01,62384.0
2015-05-01,92581.0
2015-06-01,54782.0
2015-07-01,88638.0
2015-08-01,57476.0
2015-09-01,103086.0
2015-10-01,53355.0
2015-11-01,103925.0
2015-12-01,75751.0
2016-01-01,88821.0
2016-02-01,55697.0
2016-03-01,92135.0
2016-04-01,45648.0
2016-05-01,85788.0
2016-06-01,38205.0
2016-07-01,70115.0
2016-08-01,55915.0
2016-09-01,71083.0
2016-10-01,78235.0
2016-11-01,83505.0
2016-12-01,68427.0
2017-01-01,68105.0
2017-02-01,80617.0
2017-03-01,70446.0
2017-04-01,67981.0
2017-05-01,328981.0
2017-06-01,69878.0
2017-07-01,79379.0
2017-08-01,73019.0
2017-09-01,76825.0
2017-10-01,94334.0
2017-11-01,86074.0
2017-12-01,91921.0
2018-01-01,122352.0
2018-02-01,165654.0
2018-03-01,108811.0
2018-04-01,118449.0
2018-05-01,99346.0
2018-06-01,119231.0
2018-07-01,106746.0
2018-08-01,160214.0
2018-09-01,116329.0
2018-10-01,144668.0
2018-11-01,97949.0
2018-12-01,97467.0
2019-01-01,90230.0
2019-02-01,103283.0
2019-03-01,108225.0
2019-04-01,176550.0
2019-05-01,116636.0
2019-06-01,107438.0
2019-07-01,125045.0
2019-08-01,140291.0
2019-09-01,199122.0
2019-10-01,147200.0
2019-11-01,170079.0
2019-12-01,168224.0
2020-01-01,198807.0
2020-02-01,209103.0
2020-03-01,239235.0
2020-04-01,734650.0
2020-05-01,204082.0
2020-06-01,250839.0
2020-07-01,268427.0
2020-08-01,189609.0
2020-09-01,268063.0
2020-10-01,294589.0
2020-11-01,361572.0
2020-12-01,405396.0
2021-01-01,303106.0
2021-02-01,271153.0
2021-03-01,259813.0
2021-04-01,265895.0
2021-05-01,283829.0
2021-06-01,242003.0
2021-07-01,285471.0
2021-08-01,349304.0
2021-09-01,369512.0
2021-10-01,307615.0
2021-11-01,502332.0
2021-12-01,349366.0
2022-01-01,362658.0
2022-02-01,389104.0
2022-03-01,649922.0
2022-04-01,368523.0
2022-05-01,950361.0
2022-06-01,506096.0
2022-07-01,760705.0
2022-08-01,515953.0
2022-09-01,358918.0
2022-10-01,634584.0
2022-11-01,401988.0
2022-12-01,401357.0
2023-01-01,796101.0
2023-02-01,867611.0
2023-03-01,1008547.0
2023-04-01,548495.0
2023-05-01,505294.0
2023-06-01,521069.0
2023-07-01,750220.0
2023-08-01,770445.0
2023-09-01,772619.0
2023-10-01,791222.0
2023-11-01,642490.0
2023-12-01,517155.0
2024-01-01,646654.0
2024-02-01,1302473.0
2024-03-01,922482.0
2024-04-01,1005889.0
2024-05-01,772792.0
2024-06-01,925434.0
2024-07-01,1100627.0
2024-08-01,4026736.0
2024-09-01,3660156.0
2024-10-01,5061257.0
2024-11-01,2248833.0
2024-12-01,3034148.0
2025-01-01,2539573.0
2025-02-01,3086386.0
2025-03-01,3064799.0
2025-04-01,3776743.0
2025-05-01,3834266.0
2025-06-01,4579986.0
2025-07-01,4835450.0
2025-08-01,3422001.0
