Tarih,TP_YIYDYSEKTOR_YY29
2000-01-01,
2001-01-01,1169.0
2002-01-01,1021.0
2003-01-01,1178.0
2004-01-01,1345.0
2005-01-01,1396.0
2006-01-01,1523.0
2007-01-01,2157.0
2008-01-01,3755.0
2009-01-01,4545.0
2010-01-01,3901.0
2011-01-01,4843.0
2012-01-01,6164.0
2013-01-01,5897.0
2014-01-01,6100.0
2015-01-01,5529.0
2016-01-01,6528.0
2017-01-01,6702.0
2018-01-01,7071.0
2019-01-01,7687.0
2020-01-01,8517.0
2021-01-01,8004.0
2022-01-01,8152.0
2023-01-01,9387.0
2024-01-01,9655.0
