Tarih,TP_YIYDYSEKTOR_YY32
2000-01-01,
2001-01-01,268.0
2002-01-01,1010.0
2003-01-01,1028.0
2004-01-01,1034.0
2005-01-01,1038.0
2006-01-01,1013.0
2007-01-01,1090.0
2008-01-01,298.0
2009-01-01,28.0
2010-01-01,173.0
2011-01-01,143.0
2012-01-01,495.0
2013-01-01,1011.0
2014-01-01,1068.0
2015-01-01,1151.0
2016-01-01,1791.0
2017-01-01,1926.0
2018-01-01,1889.0
2019-01-01,1662.0
2020-01-01,1496.0
2021-01-01,1714.0
2022-01-01,1583.0
2023-01-01,1961.0
2024-01-01,1671.0
