Tarih,TP_YIYDYSEKTOR_YY4
2000-01-01,
2001-01-01,804.0
2002-01-01,1018.0
2003-01-01,1098.0
2004-01-01,1677.0
2005-01-01,2498.0
2006-01-01,2649.0
2007-01-01,3036.0
2008-01-01,3934.0
2009-01-01,3860.0
2010-01-01,4490.0
2011-01-01,4718.0
2012-01-01,4443.0
2013-01-01,4449.0
2014-01-01,7366.0
2015-01-01,2254.0
2016-01-01,1740.0
2017-01-01,1547.0
2018-01-01,510.0
2019-01-01,230.0
2020-01-01,-129.0
2021-01-01,145.0
2022-01-01,3234.0
2023-01-01,2461.0
2024-01-01,4637.0
