Tarih,TP_YIYDYSEKTOR_YY22
2000-01-01,
2001-01-01,2411.0
2002-01-01,3182.0
2003-01-01,3401.0
2004-01-01,3806.0
2005-01-01,4101.0
2006-01-01,4400.0
2007-01-01,7182.0
2008-01-01,12053.0
2009-01-01,13356.0
2010-01-01,13492.0
2011-01-01,16429.0
2012-01-01,20251.0
2013-01-01,22020.0
2014-01-01,22846.0
2015-01-01,22509.0
2016-01-01,26273.0
2017-01-01,32228.0
2018-01-01,33849.0
2019-01-01,36594.0
2020-01-01,37595.0
2021-01-01,41146.0
2022-01-01,41640.0
2023-01-01,47657.0
2024-01-01,47826.0
