Tarih,TP_YIYDYSEKTOR_YY44
2000-01-01,
2001-01-01,4581.0
2002-01-01,5847.0
2003-01-01,6138.0
2004-01-01,7060.0
2005-01-01,8315.0
2006-01-01,8866.0
2007-01-01,12210.0
2008-01-01,17846.0
2009-01-01,19923.0
2010-01-01,20761.0
2011-01-01,23897.0
2012-01-01,27513.0
2013-01-01,29918.0
2014-01-01,33938.0
2015-01-01,27671.0
2016-01-01,30966.0
2017-01-01,37570.0
2018-01-01,38394.0
2019-01-01,41555.0
2020-01-01,42878.0
2021-01-01,46173.0
2022-01-01,50360.0
2023-01-01,57934.0
2024-01-01,60089.0
