Tarih,TP_FINSVERI1_K36
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,2121445.15
2010-04-01,2158796.73
2010-07-01,2211532.39
2010-10-01,2041878.0
2011-01-01,2198177.21
2011-04-01,2619119.43
2011-07-01,2726650.19
2011-10-01,2715250.97
2012-01-01,2861840.91
2012-04-01,3353539.56
2012-07-01,3399704.99
2012-10-01,3442792.57
2013-01-01,3545516.12
2013-04-01,3492396.98
2013-07-01,3690956.7
2013-10-01,3845939.65
2014-01-01,3856644.19
2014-04-01,3828646.76
2014-07-01,3911069.27
2014-10-01,4269269.97
2015-01-01,4446391.12
2015-04-01,4572719.66
2015-07-01,5165855.65
2015-10-01,5405800.12
2016-01-01,5437676.63
2016-04-01,5434048.14
2016-07-01,5587936.5
2016-10-01,5588448.03
2017-01-01,5805489.73
2017-04-01,5468459.93
2017-07-01,6306047.36
2017-10-01,6781948.33
2018-01-01,8389671.92
2018-04-01,8828771.61
2018-07-01,9236127.18
2018-10-01,9637870.92
2019-01-01,12836001.86
2019-04-01,14170818.04
2019-07-01,13874676.78
2019-10-01,13327610.88
2020-01-01,14473171.63
2020-04-01,15579274.6
2020-07-01,17511179.96
2020-10-01,19054498.84
2021-01-01,20670920.75
2021-04-01,21915442.18
2021-07-01,23242147.83
2021-10-01,29050552.57
2022-01-01,31281579.36
2022-04-01,36247643.96
2022-07-01,41653546.03
2022-10-01,48084508.11
2023-01-01,55217718.59
2023-04-01,61859099.0
2023-07-01,73742156.29
2023-10-01,77917586.62
2024-01-01,88409801.8
2024-04-01,95707887.07
2024-07-01,104036567.3
2024-10-01,112679682.81
2025-01-01,123679759.76
2025-04-01,141112035.28
