Tarih,TP_FINSVERI1_K61
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,
2006-01-01,
2006-04-01,
2006-07-01,
2006-10-01,
2007-01-01,
2007-04-01,
2007-07-01,
2007-10-01,
2008-01-01,
2008-04-01,
2008-07-01,
2008-10-01,
2009-01-01,
2009-04-01,
2009-07-01,
2009-10-01,
2010-01-01,1219505.35
2010-04-01,1249832.81
2010-07-01,1324165.92
2010-10-01,1339459.22
2011-01-01,1351175.55
2011-04-01,1292929.55
2011-07-01,1356805.71
2011-10-01,1289100.02
2012-01-01,1403764.65
2012-04-01,1458727.55
2012-07-01,1552822.92
2012-10-01,1539406.22
2013-01-01,1608812.71
2013-04-01,1729594.53
2013-07-01,1867663.11
2013-10-01,1977414.55
2014-01-01,2019290.55
2014-04-01,2128987.55
2014-07-01,2153792.62
2014-10-01,2437437.39
2015-01-01,2553771.95
2015-04-01,2619913.49
2015-07-01,2764573.47
2015-10-01,3015570.18
2016-01-01,3132909.97
2016-04-01,3274459.92
2016-07-01,3443662.15
2016-10-01,3560522.99
2017-01-01,5004461.64
2017-04-01,4919228.95
2017-07-01,5099820.4
2017-10-01,5364054.3
2018-01-01,12024460.3
2018-04-01,13271086.04
2018-07-01,14668158.84
2018-10-01,14323091.48
2019-01-01,14031364.55
2019-04-01,14467788.55
2019-07-01,14931788.46
2019-10-01,13105370.55
2020-01-01,7379520.85
2020-04-01,7647503.42
2020-07-01,7970690.97
2020-10-01,7723323.97
2021-01-01,7887605.97
2021-04-01,7869167.97
2021-07-01,7916403.97
2021-10-01,9925230.55
2022-01-01,10213104.55
2022-04-01,10201929.55
2022-07-01,10464146.55
2022-10-01,10817934.07
2023-01-01,10741366.55
2023-04-01,11427980.55
2023-07-01,11368524.55
2023-10-01,12569577.55
2024-01-01,12591136.55
2024-04-01,13939565.55
2024-07-01,15726188.55
2024-10-01,16195124.55
2025-01-01,17534404.55
2025-04-01,23649673.55
