Tarih,TP_ODEAYRSUNUM6_Q136
2000-01-01,-737.0
2000-02-01,-519.0
2000-03-01,-210.0
2000-04-01,-1131.0
2000-05-01,-702.0
2000-06-01,-1025.0
2000-07-01,635.0
2000-08-01,-2827.0
2000-09-01,745.0
2000-10-01,-1464.0
2000-11-01,-1556.0
2000-12-01,-2977.0
2001-01-01,-1725.0
2001-02-01,-8.0
2001-03-01,2139.0
2001-04-01,368.0
2001-05-01,-1132.0
2001-06-01,3223.0
2001-07-01,-1479.0
2001-08-01,-734.0
2001-09-01,46.0
2001-10-01,263.0
2001-11-01,2062.0
2001-12-01,-320.0
2002-01-01,-448.0
2002-02-01,-2710.0
2002-03-01,-642.0
2002-04-01,-1202.0
2002-05-01,465.0
2002-06-01,-559.0
2002-07-01,-802.0
2002-08-01,-1148.0
2002-09-01,516.0
2002-10-01,91.0
2002-11-01,-497.0
2002-12-01,-213.0
2003-01-01,-2022.0
2003-02-01,-988.0
2003-03-01,-423.0
2003-04-01,-488.0
2003-05-01,853.0
2003-06-01,704.0
2003-07-01,-679.0
2003-08-01,-159.0
2003-09-01,-1190.0
2003-10-01,1895.0
2003-11-01,1032.0
2003-12-01,-1927.0
2004-01-01,-1101.0
2004-02-01,-2094.0
2004-03-01,295.0
2004-04-01,-2187.0
2004-05-01,50.0
2004-06-01,556.0
2004-07-01,-186.0
2004-08-01,-1426.0
2004-09-01,129.0
2004-10-01,892.0
2004-11-01,1052.0
2004-12-01,-111.0
2005-01-01,-992.0
2005-02-01,845.0
2005-03-01,-3546.0
2005-04-01,-1528.0
2005-05-01,559.0
2005-06-01,-2969.0
2005-07-01,-2059.0
2005-08-01,1658.0
2005-09-01,-115.0
2005-10-01,-3756.0
2005-11-01,825.0
2005-12-01,-3830.0
2006-01-01,-2224.0
2006-02-01,-6825.0
2006-03-01,-2553.0
2006-04-01,-3486.0
2006-05-01,1690.0
2006-06-01,-970.0
2006-07-01,1399.0
2006-08-01,799.0
2006-09-01,-2104.0
2006-10-01,4595.0
2006-11-01,2171.0
2006-12-01,-5751.0
2007-01-01,4297.0
2007-02-01,604.0
2007-03-01,-6428.0
2007-04-01,2829.0
2007-05-01,-877.0
2007-06-01,-5787.0
2007-07-01,-1135.0
2007-08-01,-5903.0
2007-09-01,-2563.0
2007-10-01,-3473.0
2007-11-01,-2792.0
2007-12-01,-2844.0
2008-01-01,-4482.0
2008-02-01,-1972.0
2008-03-01,-1023.0
2008-04-01,-3704.0
2008-05-01,-1712.0
2008-06-01,-4459.0
2008-07-01,-2512.0
2008-08-01,-4893.0
2008-09-01,-1456.0
2008-10-01,4.0
2008-11-01,2592.0
2008-12-01,3053.0
2009-01-01,2837.0
2009-02-01,325.0
2009-03-01,656.0
2009-04-01,1791.0
2009-05-01,-703.0
2009-06-01,-317.0
2009-07-01,-769.0
2009-08-01,-449.0
2009-09-01,-1763.0
2009-10-01,-406.0
2009-11-01,-118.0
2009-12-01,-4719.0
2010-01-01,-303.0
