Tarih,TP_ODEAYRSUNUM6_Q182
2000-01-01,677.0
2000-02-01,707.0
2000-03-01,1127.0
2000-04-01,972.0
2000-05-01,1061.0
2000-06-01,1257.0
2000-07-01,1076.0
2000-08-01,878.0
2000-09-01,1126.0
2000-10-01,1142.0
2000-11-01,1582.0
2000-12-01,1091.0
2001-01-01,697.0
2001-02-01,748.0
2001-03-01,531.0
2001-04-01,689.0
2001-05-01,808.0
2001-06-01,766.0
2001-07-01,451.0
2001-08-01,797.0
2001-09-01,771.0
2001-10-01,904.0
2001-11-01,725.0
2001-12-01,1170.0
2002-01-01,443.0
2002-02-01,785.0
2002-03-01,1082.0
2002-04-01,773.0
2002-05-01,734.0
2002-06-01,693.0
2002-07-01,845.0
2002-08-01,589.0
2002-09-01,921.0
2002-10-01,826.0
2002-11-01,951.0
2002-12-01,1243.0
2003-01-01,923.0
2003-02-01,848.0
2003-03-01,677.0
2003-04-01,756.0
2003-05-01,863.0
2003-06-01,962.0
2003-07-01,948.0
2003-08-01,867.0
2003-09-01,1113.0
2003-10-01,848.0
2003-11-01,605.0
2003-12-01,1381.0
2004-01-01,1247.0
2004-02-01,1181.0
2004-03-01,1652.0
2004-04-01,1289.0
2004-05-01,1147.0
2004-06-01,1436.0
2004-07-01,1201.0
2004-08-01,904.0
2004-09-01,1196.0
2004-10-01,966.0
2004-11-01,896.0
2004-12-01,1648.0
2005-01-01,855.0
2005-02-01,937.0
2005-03-01,1344.0
2005-04-01,1730.0
2005-05-01,1201.0
2005-06-01,2055.0
2005-07-01,2365.0
2005-08-01,1207.0
2005-09-01,1353.0
2005-10-01,1156.0
2005-11-01,3166.0
2005-12-01,3410.0
2006-01-01,6002.0
2006-02-01,3622.0
2006-03-01,2068.0
2006-04-01,1503.0
2006-05-01,2953.0
2006-06-01,2544.0
2006-07-01,1661.0
2006-08-01,2074.0
2006-09-01,2216.0
2006-10-01,1772.0
2006-11-01,2690.0
2006-12-01,3626.0
2007-01-01,1389.0
2007-02-01,2543.0
2007-03-01,7130.0
2007-04-01,2564.0
2007-05-01,6141.0
2007-06-01,3978.0
2007-07-01,2736.0
2007-08-01,4043.0
2007-09-01,3636.0
2007-10-01,4443.0
2007-11-01,3717.0
2007-12-01,6286.0
2008-01-01,4487.0
2008-02-01,3546.0
