Tarih,TP_ODEAYRSUNUM6_Q151
2000-01-01,166.0
2000-02-01,-78.0
2000-03-01,-30.0
2000-04-01,-242.0
2000-05-01,-236.0
2000-06-01,-275.0
2000-07-01,84.0
2000-08-01,118.0
2000-09-01,-42.0
2000-10-01,-105.0
2000-11-01,-27.0
2000-12-01,-157.0
2001-01-01,45.0
2001-02-01,-15.0
2001-03-01,58.0
2001-04-01,-65.0
2001-05-01,-87.0
2001-06-01,127.0
2001-07-01,-17.0
2001-08-01,22.0
2001-09-01,10.0
2001-10-01,1.0
2001-11-01,-39.0
2001-12-01,140.0
2002-01-01,-45.0
2002-02-01,-5.0
2002-03-01,-31.0
2002-04-01,14.0
2002-05-01,-47.0
2002-06-01,15.0
2002-07-01,77.0
2002-08-01,-15.0
2002-09-01,130.0
2002-10-01,-52.0
2002-11-01,13.0
2002-12-01,64.0
2003-01-01,5.0
2003-02-01,14.0
2003-03-01,-49.0
2003-04-01,96.0
2003-05-01,10.0
2003-06-01,35.0
2003-07-01,90.0
2003-08-01,15.0
2003-09-01,18.0
2003-10-01,47.0
2003-11-01,24.0
2003-12-01,4.0
2004-01-01,259.0
2004-02-01,89.0
2004-03-01,78.0
2004-04-01,260.0
2004-05-01,65.0
2004-06-01,190.0
2004-07-01,-581.0
2004-08-01,483.0
2004-09-01,62.0
2004-10-01,11.0
2004-11-01,-163.0
2004-12-01,-211.0
2005-01-01,-91.0
2005-02-01,-96.0
2005-03-01,68.0
2005-04-01,220.0
2005-05-01,142.0
2005-06-01,-68.0
2005-07-01,101.0
2005-08-01,49.0
2005-09-01,32.0
2005-10-01,253.0
2005-11-01,-29.0
2005-12-01,337.0
2006-01-01,-407.0
2006-02-01,3.0
2006-03-01,-48.0
2006-04-01,-3.0
2006-05-01,-69.0
2006-06-01,99.0
2006-07-01,40.0
2006-08-01,167.0
2006-09-01,61.0
2006-10-01,23.0
2006-11-01,22.0
2006-12-01,100.0
2007-01-01,-28.0
2007-02-01,-8.0
2007-03-01,124.0
2007-04-01,164.0
2007-05-01,14.0
2007-06-01,54.0
2007-07-01,85.0
2007-08-01,-32.0
2007-09-01,-19.0
2007-10-01,-57.0
2007-11-01,-72.0
2007-12-01,7.0
2008-01-01,63.0
2008-02-01,48.0
2008-03-01,156.0
2008-04-01,32.0
2008-05-01,100.0
2008-06-01,88.0
2008-07-01,226.0
2008-08-01,28.0
2008-09-01,347.0
2008-10-01,-7.0
2008-11-01,-2.0
2008-12-01,-78.0
2009-01-01,117.0
2009-02-01,-182.0
2009-03-01,51.0
2009-04-01,-57.0
2009-05-01,-214.0
2009-06-01,98.0
2009-07-01,162.0
2009-08-01,298.0
2009-09-01,198.0
2009-10-01,219.0
2009-11-01,241.0
2009-12-01,60.0
2010-01-01,381.0
2010-02-01,879.0
2010-03-01,142.0
2010-04-01,78.0
2010-05-01,-34.0
2010-06-01,486.0
2010-07-01,2916.0
2010-08-01,243.0
2010-09-01,-2564.0
2010-10-01,-1114.0
2010-11-01,-28.0
2010-12-01,-1051.0
2011-01-01,-19.0
2011-02-01,-94.0
2011-03-01,418.0
2011-04-01,52.0
2011-05-01,24.0
2011-06-01,928.0
2011-07-01,219.0
2011-08-01,793.0
2011-09-01,1106.0
2011-10-01,-873.0
2011-11-01,241.0
2011-12-01,652.0
2012-01-01,-103.0
2012-02-01,1402.0
2012-03-01,22.0
2012-04-01,472.0
2012-05-01,1517.0
2012-06-01,935.0
2012-07-01,-2203.0
2012-08-01,437.0
2012-09-01,693.0
2012-10-01,-114.0
2012-11-01,315.0
2012-12-01,239.0
2013-01-01,248.0
2013-02-01,287.0
2013-03-01,587.0
2013-04-01,216.0
2013-05-01,307.0
2013-06-01,370.0
2013-07-01,441.0
2013-08-01,553.0
2013-09-01,319.0
2013-10-01,241.0
2013-11-01,269.0
2013-12-01,184.0
2014-01-01,30.0
2014-02-01,119.0
2014-03-01,-52.0
2014-04-01,1059.0
2014-05-01,-414.0
2014-06-01,326.0
2014-07-01,780.0
2014-08-01,482.0
2014-09-01,639.0
2014-10-01,437.0
2014-11-01,600.0
2014-12-01,68.0
2015-01-01,-50.0
2015-02-01,-67.0
2015-03-01,851.0
2015-04-01,-131.0
2015-05-01,213.0
2015-06-01,914.0
2015-07-01,1105.0
2015-08-01,459.0
2015-09-01,-27.0
2015-10-01,443.0
2015-11-01,44.0
2015-12-01,-35.0
2016-01-01,-61.0
2016-02-01,-144.0
2016-03-01,523.0
2016-04-01,-26.0
2016-05-01,430.0
2016-06-01,523.0
2016-07-01,-286.0
2016-08-01,-134.0
2016-09-01,-143.0
2016-10-01,-373.0
2016-11-01,-75.0
2016-12-01,-558.0
2017-01-01,821.0
2017-02-01,86.0
2017-03-01,78.0
2017-04-01,101.0
2017-05-01,417.0
2017-06-01,6.0
2017-07-01,182.0
2017-08-01,678.0
2017-09-01,-110.0
2017-10-01,246.0
2017-11-01,341.0
2017-12-01,20.0
2018-01-01,232.0
2018-02-01,332.0
2018-03-01,295.0
2018-04-01,133.0
2018-05-01,91.0
2018-06-01,-774.0
2018-07-01,189.0
2018-08-01,-324.0
2018-09-01,-101.0
2018-10-01,341.0
2018-11-01,-143.0
2018-12-01,505.0
2019-01-01,144.0
2019-02-01,340.0
2019-03-01,582.0
2019-04-01,188.0
2019-05-01,275.0
2019-06-01,204.0
2019-07-01,735.0
2019-08-01,365.0
2019-09-01,283.0
2019-10-01,86.0
2019-11-01,146.0
2019-12-01,249.0
2020-01-01,346.0
2020-02-01,231.0
2020-03-01,5.0
2020-04-01,125.0
2020-05-01,15.0
2020-06-01,260.0
2020-07-01,222.0
2020-08-01,109.0
2020-09-01,-97.0
2020-10-01,-367.0
2020-11-01,-1187.0
2020-12-01,-505.0
2021-01-01,-94.0
2021-02-01,179.0
2021-03-01,838.0
2021-04-01,-124.0
2021-05-01,716.0
2021-06-01,-137.0
2021-07-01,151.0
2021-08-01,-227.0
2021-09-01,301.0
2021-10-01,-1236.0
2021-11-01,385.0
2021-12-01,-139.0
2022-01-01,257.0
2022-02-01,-12.0
2022-03-01,644.0
2022-04-01,439.0
2022-05-01,533.0
