Tarih,TP_ODEAYRSUNUM6_Q112
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,12.0
2002-02-01,26.0
2002-03-01,20.0
2002-04-01,49.0
2002-05-01,209.0
2002-06-01,18.0
2002-07-01,23.0
2002-08-01,57.0
2002-09-01,4.0
2002-10-01,25.0
2002-11-01,38.0
2002-12-01,35.0
2003-01-01,21.0
2003-02-01,0.0
2003-03-01,8.0
2003-04-01,19.0
2003-05-01,31.0
2003-06-01,-27.0
2003-07-01,-15.0
2003-08-01,20.0
2003-09-01,-3.0
2003-10-01,-12.0
2003-11-01,9.0
2003-12-01,-35.0
2004-01-01,45.0
2004-02-01,29.0
2004-03-01,25.0
2004-04-01,6.0
2004-05-01,54.0
2004-06-01,3.0
2004-07-01,230.0
2004-08-01,-21.0
2004-09-01,35.0
2004-10-01,21.0
2004-11-01,-8.0
2004-12-01,-69.0
2005-01-01,-6.0
2005-02-01,17.0
2005-03-01,47.0
2005-04-01,-15.0
2005-05-01,14.0
2005-06-01,-42.0
2005-07-01,19.0
2005-08-01,32.0
2005-09-01,-31.0
2005-10-01,8.0
2005-11-01,-12.0
2005-12-01,25.0
2006-01-01,8.0
2006-02-01,48.0
2006-03-01,15.0
2006-04-01,5.0
2006-05-01,-7.0
2006-06-01,-25.0
2006-07-01,7.0
2006-08-01,-62.0
2006-09-01,42.0
2006-10-01,48.0
2006-11-01,52.0
2006-12-01,150.0
2007-01-01,107.0
2007-02-01,43.0
2007-03-01,102.0
2007-04-01,40.0
2007-05-01,89.0
2007-06-01,50.0
2007-07-01,97.0
2007-08-01,58.0
2007-09-01,17.0
2007-10-01,102.0
2007-11-01,59.0
2007-12-01,-37.0
2008-01-01,326.0
2008-02-01,96.0
2008-03-01,-134.0
2008-04-01,99.0
2008-05-01,831.0
2008-06-01,106.0
2008-07-01,61.0
2008-08-01,459.0
2008-09-01,23.0
2008-10-01,53.0
2008-11-01,92.0
2008-12-01,189.0
2009-01-01,141.0
2009-02-01,-38.0
2009-03-01,62.0
2009-04-01,269.0
2009-05-01,-40.0
2009-06-01,-17.0
2009-07-01,54.0
2009-08-01,115.0
2009-09-01,147.0
2009-10-01,243.0
2009-11-01,-36.0
2009-12-01,-281.0
2010-01-01,12.0
2010-02-01,23.0
2010-03-01,33.0
2010-04-01,55.0
2010-05-01,112.0
2010-06-01,50.0
2010-07-01,32.0
2010-08-01,53.0
2010-09-01,-96.0
2010-10-01,108.0
2010-11-01,-6.0
2010-12-01,8.0
2011-01-01,-81.0
2011-02-01,26.0
2011-03-01,103.0
2011-04-01,-264.0
2011-05-01,150.0
2011-06-01,136.0
2011-07-01,-15.0
2011-08-01,79.0
2011-09-01,-27.0
2011-10-01,-34.0
2011-11-01,45.0
2011-12-01,-94.0
2012-01-01,88.0
2012-02-01,24.0
2012-03-01,103.0
2012-04-01,-30.0
2012-05-01,-135.0
2012-06-01,507.0
2012-07-01,79.0
2012-08-01,95.0
2012-09-01,81.0
2012-10-01,50.0
2012-11-01,3.0
2012-12-01,115.0
2013-01-01,111.0
2013-02-01,19.0
2013-03-01,343.0
2013-04-01,-81.0
2013-05-01,75.0
2013-06-01,-293.0
2013-07-01,48.0
2013-08-01,56.0
2013-09-01,80.0
2013-10-01,31.0
2013-11-01,131.0
2013-12-01,58.0
2014-01-01,222.0
2014-02-01,247.0
2014-03-01,75.0
2014-04-01,-38.0
2014-05-01,-18.0
2014-06-01,-213.0
2014-07-01,124.0
2014-08-01,68.0
2014-09-01,215.0
2014-10-01,36.0
2014-11-01,-184.0
2014-12-01,111.0
2015-01-01,145.0
2015-02-01,223.0
2015-03-01,23.0
2015-04-01,517.0
2015-05-01,298.0
2015-06-01,136.0
2015-07-01,108.0
2015-08-01,101.0
2015-09-01,144.0
2015-10-01,1354.0
2015-11-01,53.0
2015-12-01,188.0
2016-01-01,366.0
2016-02-01,60.0
2016-03-01,260.0
2016-04-01,305.0
2016-05-01,158.0
2016-06-01,325.0
2016-07-01,290.0
2016-08-01,799.0
2016-09-01,114.0
2016-10-01,393.0
2016-11-01,180.0
2016-12-01,-263.0
2017-01-01,19.0
2017-02-01,183.0
2017-03-01,-585.0
2017-04-01,165.0
2017-05-01,123.0
2017-06-01,184.0
2017-07-01,93.0
2017-08-01,293.0
2017-09-01,238.0
2017-10-01,397.0
2017-11-01,149.0
2017-12-01,-244.0
2018-01-01,27.0
2018-02-01,-23.0
2018-03-01,-87.0
2018-04-01,268.0
2018-05-01,-64.0
2018-06-01,87.0
2018-07-01,211.0
2018-08-01,-45.0
2018-09-01,282.0
2018-10-01,58.0
2018-11-01,108.0
2018-12-01,-516.0
2019-01-01,-60.0
2019-02-01,-106.0
