Tarih,TP_ODEAYRSUNUM6_Q90
2000-01-01,78.0
2000-02-01,97.0
2000-03-01,115.0
2000-04-01,78.0
2000-05-01,104.0
2000-06-01,209.0
2000-07-01,100.0
2000-08-01,95.0
2000-09-01,130.0
2000-10-01,110.0
2000-11-01,119.0
2000-12-01,141.0
2001-01-01,120.0
2001-02-01,119.0
2001-03-01,118.0
2001-04-01,98.0
2001-05-01,132.0
2001-06-01,136.0
2001-07-01,114.0
2001-08-01,97.0
2001-09-01,102.0
2001-10-01,118.0
2001-11-01,123.0
2001-12-01,132.0
2002-01-01,106.0
2002-02-01,132.0
2002-03-01,97.0
2002-04-01,142.0
2002-05-01,113.0
2002-06-01,94.0
2002-07-01,108.0
2002-08-01,110.0
2002-09-01,105.0
2002-10-01,87.0
2002-11-01,99.0
2002-12-01,112.0
2003-01-01,79.0
2003-02-01,84.0
2003-03-01,280.0
2003-04-01,99.0
2003-05-01,71.0
2003-06-01,113.0
2003-07-01,80.0
2003-08-01,107.0
2003-09-01,81.0
2003-10-01,88.0
2003-11-01,90.0
2003-12-01,124.0
2004-01-01,79.0
2004-02-01,61.0
2004-03-01,98.0
2004-04-01,82.0
2004-05-01,74.0
2004-06-01,108.0
2004-07-01,81.0
2004-08-01,89.0
2004-09-01,114.0
2004-10-01,89.0
2004-11-01,83.0
2004-12-01,148.0
2005-01-01,103.0
2005-02-01,71.0
2005-03-01,118.0
2005-04-01,112.0
2005-05-01,101.0
2005-06-01,144.0
2005-07-01,102.0
2005-08-01,83.0
2005-09-01,137.0
2005-10-01,133.0
2005-11-01,106.0
2005-12-01,176.0
2006-01-01,120.0
2006-02-01,101.0
2006-03-01,177.0
2006-04-01,144.0
2006-05-01,144.0
2006-06-01,208.0
2006-07-01,195.0
2006-08-01,110.0
2006-09-01,203.0
2006-10-01,165.0
2006-11-01,392.0
2006-12-01,274.0
2007-01-01,228.0
2007-02-01,151.0
2007-03-01,247.0
2007-04-01,209.0
2007-05-01,244.0
2007-06-01,367.0
2007-07-01,248.0
2007-08-01,188.0
2007-09-01,344.0
2007-10-01,269.0
2007-11-01,281.0
2007-12-01,478.0
2008-01-01,306.0
2008-02-01,274.0
2008-03-01,403.0
2008-04-01,315.0
2008-05-01,352.0
2008-06-01,512.0
2008-07-01,340.0
2008-08-01,293.0
2008-09-01,412.0
2008-10-01,456.0
2008-11-01,380.0
2008-12-01,589.0
2009-01-01,354.0
2009-02-01,271.0
2009-03-01,412.0
2009-04-01,383.0
2009-05-01,390.0
2009-06-01,484.0
2009-07-01,323.0
2009-08-01,342.0
2009-09-01,379.0
2009-10-01,310.0
2009-11-01,265.0
2009-12-01,475.0
2010-01-01,307.0
2010-02-01,202.0
2010-03-01,330.0
2010-04-01,249.0
2010-05-01,299.0
2010-06-01,330.0
2010-07-01,244.0
2010-08-01,196.0
2010-09-01,234.0
2010-10-01,224.0
2010-11-01,164.0
2010-12-01,310.0
2011-01-01,204.0
2011-02-01,164.0
2011-03-01,211.0
2011-04-01,182.0
2011-05-01,217.0
2011-06-01,319.0
2011-07-01,204.0
2011-08-01,180.0
2011-09-01,235.0
2011-10-01,231.0
2011-11-01,145.0
2011-12-01,418.0
2012-01-01,227.0
2012-02-01,192.0
2012-03-01,196.0
2012-04-01,241.0
2012-05-01,188.0
2012-06-01,334.0
2012-07-01,230.0
2012-08-01,162.0
2012-09-01,199.0
2012-10-01,243.0
2012-11-01,164.0
2012-12-01,422.0
2013-01-01,203.0
2013-02-01,172.0
2013-03-01,233.0
2013-04-01,251.0
2013-05-01,421.0
2013-06-01,326.0
2013-07-01,237.0
2013-08-01,193.0
2013-09-01,225.0
2013-10-01,264.0
2013-11-01,166.0
2013-12-01,338.0
2014-01-01,195.0
2014-02-01,152.0
2014-03-01,201.0
2014-04-01,225.0
2014-05-01,176.0
2014-06-01,378.0
2014-07-01,169.0
2014-08-01,154.0
2014-09-01,207.0
2014-10-01,221.0
2014-11-01,217.0
2014-12-01,373.0
2015-01-01,149.0
2015-02-01,144.0
2015-03-01,171.0
2015-04-01,191.0
2015-05-01,183.0
2015-06-01,320.0
2015-07-01,156.0
2015-08-01,148.0
2015-09-01,172.0
2015-10-01,176.0
2015-11-01,224.0
2015-12-01,337.0
2016-01-01,146.0
2016-02-01,149.0
2016-03-01,203.0
2016-04-01,239.0
2016-05-01,315.0
2016-06-01,419.0
2016-07-01,158.0
2016-08-01,196.0
2016-09-01,190.0
2016-10-01,200.0
2016-11-01,264.0
2016-12-01,410.0
2017-01-01,133.0
2017-02-01,132.0
2017-03-01,291.0
2017-04-01,213.0
2017-05-01,354.0
2017-06-01,447.0
2017-07-01,164.0
2017-08-01,147.0
2017-09-01,163.0
2017-10-01,206.0
2017-11-01,416.0
2017-12-01,542.0
2018-01-01,166.0
2018-02-01,132.0
2018-03-01,233.0
2018-04-01,203.0
2018-05-01,445.0
2018-06-01,461.0
2018-07-01,200.0
2018-08-01,150.0
2018-09-01,226.0
2018-10-01,235.0
2018-11-01,546.0
2018-12-01,374.0
2019-01-01,250.0
2019-02-01,149.0
2019-03-01,240.0
2019-04-01,215.0
2019-05-01,607.0
2019-06-01,508.0
2019-07-01,189.0
2019-08-01,151.0
2019-09-01,343.0
2019-10-01,204.0
2019-11-01,531.0
2019-12-01,478.0
2020-01-01,175.0
2020-02-01,128.0
2020-03-01,201.0
2020-04-01,171.0
2020-05-01,617.0
2020-06-01,319.0
2020-07-01,131.0
2020-08-01,109.0
2020-09-01,185.0
2020-10-01,138.0
2020-11-01,438.0
2020-12-01,294.0
2021-01-01,133.0
2021-02-01,154.0
2021-03-01,146.0
2021-04-01,128.0
2021-05-01,614.0
2021-06-01,236.0
2021-07-01,166.0
2021-08-01,182.0
2021-09-01,177.0
2021-10-01,146.0
2021-11-01,505.0
2021-12-01,212.0
2022-01-01,128.0
2022-02-01,117.0
2022-03-01,150.0
2022-04-01,150.0
2022-05-01,554.0
2022-06-01,194.0
2022-07-01,146.0
2022-08-01,114.0
2022-09-01,143.0
2022-10-01,156.0
2022-11-01,582.0
2022-12-01,327.0
2023-01-01,192.0
2023-02-01,152.0
2023-03-01,259.0
2023-04-01,186.0
2023-05-01,821.0
2023-06-01,364.0
2023-07-01,292.0
2023-08-01,262.0
2023-09-01,299.0
2023-10-01,330.0
2023-11-01,884.0
2023-12-01,516.0
2024-01-01,322.0
2024-02-01,270.0
2024-03-01,419.0
2024-04-01,373.0
2024-05-01,862.0
2024-06-01,556.0
2024-07-01,332.0
2024-08-01,278.0
2024-09-01,475.0
2024-10-01,379.0
2024-11-01,777.0
2024-12-01,649.0
2025-01-01,295.0
2025-02-01,284.0
2025-03-01,875.0
2025-04-01,465.0
2025-05-01,745.0
2025-06-01,747.0
2025-07-01,386.0
2025-08-01,309.0
