Tarih,TP_ODEAYRSUNUM6_Q17
2015-12-01,-292.0
2016-01-01,43.0
2016-02-01,1213.0
2016-03-01,773.0
2016-04-01,-61.0
2016-05-01,505.0
2016-06-01,278.0
2016-07-01,442.0
2016-08-01,89.0
2016-09-01,-160.0
2016-10-01,-210.0
2016-11-01,141.0
2016-12-01,-1266.0
2017-01-01,63.0
2017-02-01,-230.0
2017-03-01,-651.0
2017-04-01,-405.0
2017-05-01,-1553.0
2017-06-01,-1343.0
2017-07-01,-1766.0
2017-08-01,-481.0
2017-09-01,-991.0
2017-10-01,-505.0
2017-11-01,-364.0
2017-12-01,-1745.0
2018-01-01,-2259.0
2018-02-01,-931.0
2018-03-01,-1176.0
2018-04-01,-1137.0
2018-05-01,-1572.0
2018-06-01,-507.0
2018-07-01,-608.0
2018-08-01,520.0
2018-09-01,-27.0
2018-10-01,-104.0
2018-11-01,-438.0
2018-12-01,-474.0
2019-01-01,-407.0
2019-02-01,-582.0
2019-03-01,-1028.0
2019-04-01,-803.0
2019-05-01,-304.0
2019-06-01,-448.0
2019-07-01,-530.0
2019-08-01,-416.0
2019-09-01,-638.0
2019-10-01,-1344.0
2019-11-01,-1465.0
2019-12-01,-1303.0
2020-01-01,-1638.0
2020-02-01,-1176.0
2020-03-01,-1490.0
2020-04-01,-560.0
2020-05-01,-883.0
2020-06-01,-1818.0
2020-07-01,-1782.0
2020-08-01,-3801.0
2020-09-01,-3279.0
2020-10-01,-1567.0
2020-11-01,-2531.0
2020-12-01,-1877.0
2021-01-01,-907.0
2021-02-01,-868.0
2021-03-01,-269.0
2021-04-01,14.0
2021-05-01,50.0
2021-06-01,-167.0
2021-07-01,-103.0
2021-08-01,-229.0
2021-09-01,-256.0
2021-10-01,27.0
2021-11-01,599.0
2021-12-01,93.0
2022-01-01,-528.0
2022-02-01,-345.0
2022-03-01,-956.0
2022-04-01,-428.0
2022-05-01,-1337.0
2022-06-01,-1156.0
2022-07-01,-1686.0
2022-08-01,-2243.0
2022-09-01,-2633.0
2022-10-01,-3025.0
2022-11-01,-2435.0
2022-12-01,-2615.0
2023-01-01,-4796.0
2023-02-01,-3795.0
2023-03-01,-1262.0
2023-04-01,-1092.0
2023-05-01,-2653.0
2023-06-01,-1659.0
2023-07-01,-2458.0
2023-08-01,-3061.0
2023-09-01,-1356.0
2023-10-01,-1245.0
2023-11-01,-1173.0
2023-12-01,-1136.0
2024-01-01,-936.0
2024-02-01,-997.0
2024-03-01,-1519.0
2024-04-01,-1176.0
2024-05-01,-1015.0
2024-06-01,-930.0
2024-07-01,-267.0
2024-08-01,-750.0
2024-09-01,-1017.0
2024-10-01,-1598.0
2024-11-01,-1769.0
2024-12-01,-1646.0
2025-01-01,-1088.0
2025-02-01,-1851.0
2025-03-01,-1147.0
2025-04-01,-2186.0
2025-05-01,-1774.0
2025-06-01,-1424.0
2025-07-01,-500.0
2025-08-01,-987.0
