Tarih,TP_ODEAYRSUNUM6_Q102
2000-01-01,62.0
2000-02-01,18.0
2000-03-01,-60.0
2000-04-01,1.0
2000-05-01,78.0
2000-06-01,-269.0
2000-07-01,702.0
2000-08-01,-65.0
2000-09-01,-210.0
2000-10-01,-95.0
2000-11-01,-291.0
2000-12-01,17.0
2001-01-01,-54.0
2001-02-01,-1545.0
2001-03-01,25.0
2001-04-01,-53.0
2001-05-01,15.0
2001-06-01,-84.0
2001-07-01,-178.0
2001-08-01,-88.0
2001-09-01,-229.0
2001-10-01,-537.0
2001-11-01,-113.0
2001-12-01,-14.0
2002-01-01,-2.0
2002-02-01,-33.0
2002-03-01,-71.0
2002-04-01,-59.0
2002-05-01,-287.0
2002-06-01,-29.0
2002-07-01,0.0
2002-08-01,-195.0
2002-09-01,-1.0
2002-10-01,-265.0
2002-11-01,-34.0
2002-12-01,37.0
2003-01-01,-81.0
2003-02-01,-61.0
2003-03-01,-84.0
2003-04-01,-17.0
2003-05-01,-80.0
2003-06-01,-9.0
2003-07-01,-88.0
2003-08-01,-227.0
2003-09-01,-92.0
2003-10-01,-122.0
2003-11-01,-272.0
2003-12-01,-89.0
2004-01-01,-102.0
2004-02-01,-399.0
2004-03-01,-52.0
2004-04-01,-37.0
2004-05-01,-188.0
2004-06-01,-291.0
2004-07-01,-318.0
2004-08-01,-31.0
2004-09-01,-237.0
2004-10-01,-226.0
2004-11-01,-57.0
2004-12-01,-67.0
2005-01-01,-134.0
2005-02-01,-344.0
2005-03-01,-167.0
2005-04-01,-103.0
2005-05-01,-190.0
2005-06-01,-121.0
2005-07-01,-1089.0
2005-08-01,-491.0
2005-09-01,-743.0
2005-10-01,-231.0
2005-11-01,-3087.0
2005-12-01,-2267.0
2006-01-01,-715.0
2006-02-01,-332.0
2006-03-01,-336.0
2006-04-01,-525.0
2006-05-01,-6752.0
2006-06-01,-579.0
2006-07-01,-209.0
2006-08-01,-3189.0
2006-09-01,-151.0
2006-10-01,-2828.0
2006-11-01,-1953.0
2006-12-01,-1692.0
2007-01-01,-5501.0
2007-02-01,-1628.0
2007-03-01,-1150.0
2007-04-01,-673.0
2007-05-01,-722.0
2007-06-01,-1310.0
2007-07-01,-1758.0
2007-08-01,-1029.0
2007-09-01,-1535.0
2007-10-01,-1041.0
2007-11-01,-468.0
2007-12-01,-3126.0
2008-01-01,-1278.0
2008-02-01,-701.0
2008-03-01,-1866.0
2008-04-01,-715.0
2008-05-01,-2576.0
2008-06-01,-2257.0
2008-07-01,-1388.0
2008-08-01,-1291.0
2008-09-01,-1226.0
2008-10-01,-1852.0
2008-11-01,-982.0
2008-12-01,-1170.0
2009-01-01,-1110.0
2009-02-01,-504.0
2009-03-01,-631.0
2009-04-01,-800.0
2009-05-01,-528.0
2009-06-01,-235.0
2009-07-01,-717.0
2009-08-01,-940.0
2009-09-01,-472.0
2009-10-01,-613.0
2009-11-01,-355.0
2009-12-01,-127.0
2010-01-01,-393.0
2010-02-01,-418.0
2010-03-01,-277.0
2010-04-01,-407.0
2010-05-01,-226.0
2010-06-01,-577.0
2010-07-01,-1141.0
2010-08-01,-543.0
2010-09-01,-301.0
2010-10-01,-771.0
2010-11-01,-729.0
2010-12-01,-1834.0
2011-01-01,160.0
2011-02-01,-816.0
2011-03-01,-2783.0
2011-04-01,-499.0
2011-05-01,-869.0
2011-06-01,-870.0
2011-07-01,-2554.0
2011-08-01,-840.0
2011-09-01,-878.0
2011-10-01,-488.0
2011-11-01,-121.0
2011-12-01,-3254.0
2012-01-01,-921.0
2012-02-01,-603.0
2012-03-01,-1012.0
2012-04-01,-407.0
2012-05-01,-1373.0
2012-06-01,-1939.0
2012-07-01,-630.0
2012-08-01,-769.0
2012-09-01,-294.0
2012-10-01,-462.0
2012-11-01,-423.0
2012-12-01,-805.0
2013-01-01,-668.0
2013-02-01,-742.0
2013-03-01,-929.0
2013-04-01,-368.0
2013-05-01,-711.0
2013-06-01,-554.0
2013-07-01,-2298.0
2013-08-01,-517.0
2013-09-01,-468.0
2013-10-01,-754.0
2013-11-01,-692.0
2013-12-01,-1226.0
2014-01-01,-1053.0
2014-02-01,-1362.0
2014-03-01,-972.0
2014-04-01,-844.0
2014-05-01,-42.0
2014-06-01,-873.0
2014-07-01,-937.0
2014-08-01,1091.0
2014-09-01,-716.0
2014-10-01,-582.0
2014-11-01,1012.0
2014-12-01,-1009.0
2015-01-01,-1618.0
2015-02-01,-941.0
2015-03-01,-839.0
2015-04-01,-873.0
2015-05-01,-939.0
2015-06-01,-640.0
2015-07-01,-2611.0
2015-08-01,-1786.0
2015-09-01,-366.0
2015-10-01,-1829.0
2015-11-01,-227.0
2015-12-01,-1498.0
2016-01-01,-838.0
2016-02-01,-324.0
2016-03-01,-1019.0
2016-04-01,-606.0
2016-05-01,-574.0
2016-06-01,-861.0
2016-07-01,-1157.0
2016-08-01,-1479.0
2016-09-01,-665.0
2016-10-01,-870.0
2016-11-01,-743.0
2016-12-01,-1561.0
2017-01-01,-433.0
2017-02-01,-514.0
2017-03-01,-1033.0
2017-04-01,-638.0
2017-05-01,-1187.0
2017-06-01,576.0
2017-07-01,-1155.0
2017-08-01,-942.0
2017-09-01,-682.0
2017-10-01,-1707.0
2017-11-01,-366.0
2017-12-01,-406.0
2018-01-01,-347.0
2018-02-01,305.0
2018-03-01,-1062.0
2018-04-01,-731.0
2018-05-01,-157.0
2018-06-01,-1009.0
2018-07-01,-700.0
2018-08-01,-828.0
2018-09-01,-856.0
2018-10-01,-1360.0
2018-11-01,-1237.0
2018-12-01,-863.0
2019-01-01,-844.0
2019-02-01,-464.0
2019-03-01,-1115.0
2019-04-01,-415.0
2019-05-01,-167.0
2019-06-01,-549.0
2019-07-01,-651.0
2019-08-01,-669.0
2019-09-01,-77.0
2019-10-01,-559.0
2019-11-01,-375.0
2019-12-01,-611.0
2020-01-01,-766.0
2020-02-01,-352.0
2020-03-01,-739.0
2020-04-01,-134.0
2020-05-01,-194.0
2020-06-01,48.0
2020-07-01,-221.0
2020-08-01,-337.0
2020-09-01,-343.0
2020-10-01,97.0
2020-11-01,-341.0
2020-12-01,-989.0
2021-01-01,-139.0
2021-02-01,-754.0
2021-03-01,-22.0
2021-04-01,-46.0
2021-05-01,-242.0
2021-06-01,-793.0
2021-07-01,-1179.0
2021-08-01,-1037.0
2021-09-01,-861.0
2021-10-01,-186.0
2021-11-01,-343.0
2021-12-01,-622.0
2022-01-01,-473.0
2022-02-01,-91.0
2022-03-01,-202.0
2022-04-01,-804.0
2022-05-01,-2062.0
2022-06-01,-1142.0
2022-07-01,-349.0
2022-08-01,-662.0
2022-09-01,-668.0
2022-10-01,-900.0
2022-11-01,-987.0
2022-12-01,-510.0
2023-01-01,-191.0
2023-02-01,-623.0
2023-03-01,-546.0
2023-04-01,-835.0
2023-05-01,-147.0
2023-06-01,-120.0
2023-07-01,-482.0
2023-08-01,-107.0
2023-09-01,411.0
2023-10-01,-813.0
2023-11-01,-1027.0
2023-12-01,-214.0
2024-01-01,-682.0
2024-02-01,95.0
2024-03-01,240.0
2024-04-01,-955.0
2024-05-01,-425.0
2024-06-01,-491.0
2024-07-01,-784.0
2024-08-01,55.0
2024-09-01,-673.0
2024-10-01,223.0
2024-11-01,-581.0
2024-12-01,-1121.0
2025-01-01,-530.0
2025-02-01,36.0
2025-03-01,-280.0
2025-04-01,243.0
2025-05-01,-732.0
2025-06-01,-611.0
2025-07-01,-1534.0
2025-08-01,-986.0
