Tarih,TP_ODEAYRSUNUM6_Q178
2000-01-01,202.0
2000-02-01,189.0
2000-03-01,236.0
2000-04-01,442.0
2000-05-01,312.0
2000-06-01,356.0
2000-07-01,218.0
2000-08-01,226.0
2000-09-01,420.0
2000-10-01,335.0
2000-11-01,268.0
2000-12-01,412.0
2001-01-01,274.0
2001-02-01,248.0
2001-03-01,217.0
2001-04-01,288.0
2001-05-01,271.0
2001-06-01,318.0
2001-07-01,182.0
2001-08-01,233.0
2001-09-01,188.0
2001-10-01,284.0
2001-11-01,690.0
2001-12-01,363.0
2002-01-01,162.0
2002-02-01,216.0
2002-03-01,235.0
2002-04-01,186.0
2002-05-01,292.0
2002-06-01,343.0
2002-07-01,199.0
2002-08-01,154.0
2002-09-01,316.0
2002-10-01,236.0
2002-11-01,240.0
2002-12-01,413.0
2003-01-01,166.0
2003-02-01,225.0
2003-03-01,271.0
2003-04-01,221.0
2003-05-01,283.0
2003-06-01,442.0
2003-07-01,159.0
2003-08-01,129.0
2003-09-01,358.0
2003-10-01,251.0
2003-11-01,270.0
2003-12-01,433.0
2004-01-01,155.0
2004-02-01,122.0
2004-03-01,351.0
2004-04-01,220.0
2004-05-01,268.0
2004-06-01,409.0
2004-07-01,160.0
2004-08-01,166.0
2004-09-01,284.0
2004-10-01,366.0
2004-11-01,287.0
2004-12-01,398.0
2005-01-01,166.0
2005-02-01,170.0
2005-03-01,324.0
2005-04-01,428.0
2005-05-01,233.0
2005-06-01,287.0
2005-07-01,164.0
2005-08-01,164.0
2005-09-01,267.0
2005-10-01,525.0
2005-11-01,210.0
2005-12-01,332.0
2006-01-01,171.0
2006-02-01,145.0
2006-03-01,231.0
2006-04-01,497.0
2006-05-01,212.0
2006-06-01,350.0
2006-07-01,165.0
2006-08-01,153.0
2006-09-01,235.0
2006-10-01,477.0
2006-11-01,191.0
2006-12-01,344.0
2007-01-01,223.0
2007-02-01,314.0
2007-03-01,220.0
2007-04-01,524.0
2007-05-01,154.0
2007-06-01,347.0
2007-07-01,200.0
2007-08-01,109.0
2007-09-01,272.0
2007-10-01,437.0
2007-11-01,189.0
2007-12-01,352.0
2008-01-01,214.0
2008-02-01,287.0
2008-03-01,272.0
2008-04-01,381.0
2008-05-01,224.0
2008-06-01,388.0
2008-07-01,128.0
2008-08-01,327.0
2008-09-01,238.0
2008-10-01,422.0
2008-11-01,249.0
2008-12-01,362.0
2009-01-01,68.0
2009-02-01,297.0
2009-03-01,272.0
2009-04-01,369.0
2009-05-01,243.0
2009-06-01,337.0
2009-07-01,69.0
2009-08-01,301.0
2009-09-01,267.0
2009-10-01,412.0
2009-11-01,262.0
2009-12-01,335.0
2010-01-01,65.0
2010-02-01,150.0
2010-03-01,300.0
2010-04-01,416.0
2010-05-01,297.0
2010-06-01,307.0
2010-07-01,90.0
2010-08-01,88.0
2010-09-01,271.0
2010-10-01,448.0
2010-11-01,323.0
2010-12-01,407.0
2011-01-01,144.0
2011-02-01,111.0
2011-03-01,212.0
2011-04-01,395.0
2011-05-01,305.0
2011-06-01,341.0
2011-07-01,165.0
2011-08-01,55.0
2011-09-01,208.0
2011-10-01,386.0
2011-11-01,275.0
2011-12-01,309.0
2012-01-01,208.0
2012-02-01,43.0
2012-03-01,178.0
2012-04-01,408.0
2012-05-01,280.0
2012-06-01,336.0
2012-07-01,195.0
2012-08-01,51.0
2012-09-01,177.0
2012-10-01,418.0
2012-11-01,283.0
2012-12-01,327.0
2013-01-01,192.0
2013-02-01,90.0
2013-03-01,174.0
2013-04-01,403.0
2013-05-01,281.0
2013-06-01,365.0
