Tarih,TP_ODEAYRSUNUM6_Q184
2000-01-01,1.0
2000-02-01,-176.0
2000-03-01,-205.0
2000-04-01,-66.0
2000-05-01,-182.0
2000-06-01,-254.0
2000-07-01,64.0
2000-08-01,-164.0
2000-09-01,160.0
2000-10-01,-388.0
2000-11-01,157.0
2000-12-01,274.0
2001-01-01,176.0
2001-02-01,281.0
2001-03-01,206.0
2001-04-01,206.0
2001-05-01,207.0
2001-06-01,193.0
2001-07-01,150.0
2001-08-01,267.0
2001-09-01,31.0
2001-10-01,385.0
2001-11-01,207.0
2001-12-01,66.0
2002-01-01,-1.0
2002-02-01,11.0
2002-03-01,-249.0
2002-04-01,-2.0
2002-05-01,-213.0
2002-06-01,-195.0
2002-07-01,-209.0
2002-08-01,4.0
2002-09-01,-210.0
2002-10-01,38.0
2002-11-01,-81.0
2002-12-01,-455.0
2003-01-01,106.0
2003-02-01,-180.0
2003-03-01,-43.0
2003-04-01,83.0
2003-05-01,-65.0
2003-06-01,-72.0
2003-07-01,-187.0
2003-08-01,-96.0
2003-09-01,-171.0
2003-10-01,-171.0
2003-11-01,-11.0
2003-12-01,-464.0
2004-01-01,121.0
2004-02-01,-799.0
2004-03-01,-47.0
2004-04-01,-78.0
2004-05-01,-159.0
2004-06-01,32.0
2004-07-01,-740.0
2004-08-01,-1112.0
2004-09-01,-24.0
2004-10-01,286.0
2004-11-01,236.0
2004-12-01,-282.0
2005-01-01,-428.0
2005-02-01,221.0
2005-03-01,-354.0
2005-04-01,-737.0
2005-05-01,-614.0
2005-06-01,-212.0
2005-07-01,-93.0
2005-08-01,-410.0
2005-09-01,297.0
2005-10-01,-143.0
2005-11-01,-233.0
2005-12-01,20.0
2006-01-01,-372.0
2006-02-01,29.0
2006-03-01,152.0
2006-04-01,-676.0
2006-05-01,-712.0
2006-06-01,-179.0
2006-07-01,275.0
2006-08-01,-120.0
2006-09-01,-14.0
2006-10-01,141.0
2006-11-01,1157.0
2006-12-01,307.0
2007-01-01,34.0
2007-02-01,-64.0
2007-03-01,94.0
2007-04-01,-39.0
2007-05-01,-643.0
2007-06-01,-629.0
2007-07-01,-869.0
2007-08-01,-388.0
2007-09-01,-359.0
2007-10-01,371.0
2007-11-01,731.0
2007-12-01,-465.0
2008-01-01,-246.0
2008-02-01,-105.0
2008-03-01,785.0
2008-04-01,-170.0
2008-05-01,-647.0
2008-06-01,-1158.0
2008-07-01,-529.0
2008-08-01,-908.0
2008-09-01,1525.0
2008-10-01,870.0
2008-11-01,2212.0
2008-12-01,-1319.0
2009-01-01,1498.0
2009-02-01,479.0
2009-03-01,-1685.0
2009-04-01,-596.0
2009-05-01,-1045.0
2009-06-01,257.0
2009-07-01,-14.0
2009-08-01,1034.0
2009-09-01,-196.0
2009-10-01,900.0
2009-11-01,555.0
2009-12-01,-393.0
2010-01-01,-848.0
2010-02-01,337.0
2010-03-01,-287.0
2010-04-01,-387.0
2010-05-01,422.0
2010-06-01,361.0
2010-07-01,-522.0
2010-08-01,-2787.0
2010-09-01,-1167.0
2010-10-01,-343.0
2010-11-01,-62.0
2010-12-01,-1899.0
2011-01-01,-449.0
2011-02-01,1279.0
2011-03-01,806.0
2011-04-01,-635.0
2011-05-01,-1597.0
2011-06-01,-215.0
2011-07-01,284.0
2011-08-01,1310.0
2011-09-01,-903.0
2011-10-01,1251.0
2011-11-01,-988.0
2011-12-01,2511.0
2012-01-01,-452.0
2012-02-01,2256.0
2012-03-01,174.0
2012-04-01,490.0
2012-05-01,173.0
2012-06-01,804.0
2012-07-01,535.0
2012-08-01,252.0
2012-09-01,-293.0
2012-10-01,452.0
2012-11-01,-232.0
2012-12-01,-1816.0
2013-01-01,-449.0
2013-02-01,-40.0
2013-03-01,2652.0
2013-04-01,-230.0
2013-05-01,-8.0
2013-06-01,-652.0
2013-07-01,9.0
2013-08-01,483.0
2013-09-01,-295.0
2013-10-01,757.0
2013-11-01,847.0
2013-12-01,383.0
2014-01-01,270.0
2014-02-01,-131.0
2014-03-01,886.0
2014-04-01,285.0
2014-05-01,535.0
2014-06-01,-93.0
2014-07-01,-214.0
2014-08-01,-1807.0
2014-09-01,734.0
2014-10-01,1006.0
2014-11-01,1549.0
2014-12-01,-203.0
2015-01-01,-844.0
2015-02-01,-917.0
2015-03-01,-948.0
2015-04-01,206.0
2015-05-01,289.0
2015-06-01,-73.0
2015-07-01,-651.0
2015-08-01,931.0
2015-09-01,887.0
2015-10-01,2094.0
2015-11-01,1085.0
2015-12-01,-220.0
2016-01-01,-885.0
2016-02-01,-778.0
2016-03-01,459.0
2016-04-01,744.0
2016-05-01,-1071.0
2016-06-01,-1068.0
2016-07-01,-2084.0
2016-08-01,1051.0
2016-09-01,1202.0
2016-10-01,2831.0
2016-11-01,1084.0
2016-12-01,586.0
2017-01-01,-1315.0
2017-02-01,-235.0
2017-03-01,697.0
2017-04-01,745.0
2017-05-01,-48.0
2017-06-01,-540.0
2017-07-01,-2061.0
2017-08-01,-1209.0
2017-09-01,-3100.0
2017-10-01,-432.0
2017-11-01,-295.0
2017-12-01,779.0
2018-01-01,98.0
2018-02-01,244.0
2018-03-01,1432.0
2018-04-01,1080.0
2018-05-01,-210.0
2018-06-01,-888.0
2018-07-01,-340.0
2018-08-01,1165.0
2018-09-01,944.0
2018-10-01,2235.0
2018-11-01,1841.0
2018-12-01,259.0
2019-01-01,-1871.0
2019-02-01,-2903.0
2019-03-01,-94.0
2019-04-01,-952.0
2019-05-01,358.0
2019-06-01,-4431.0
2019-07-01,-509.0
2019-08-01,-1669.0
2019-09-01,2511.0
2019-10-01,896.0
2019-11-01,1269.0
2019-12-01,-2031.0
2020-01-01,-1122.0
2020-02-01,24.0
2020-03-01,-846.0
2020-04-01,-909.0
2020-05-01,-1631.0
2020-06-01,1288.0
2020-07-01,2541.0
2020-08-01,-170.0
2020-09-01,604.0
2020-10-01,434.0
2020-11-01,1684.0
2020-12-01,306.0
2021-01-01,-421.0
2021-02-01,452.0
2021-03-01,-1839.0
2021-04-01,-480.0
2021-05-01,62.0
2021-06-01,561.0
2021-07-01,130.0
2021-08-01,468.0
2021-09-01,1103.0
2021-10-01,-1021.0
2021-11-01,-1278.0
2021-12-01,-3084.0
2022-01-01,-541.0
2022-02-01,-130.0
2022-03-01,-575.0
2022-04-01,442.0
2022-05-01,-938.0
2022-06-01,588.0
2022-07-01,-390.0
2022-08-01,-1383.0
2022-09-01,-838.0
2022-10-01,355.0
2022-11-01,1847.0
2022-12-01,983.0
2023-01-01,-1696.0
2023-02-01,-651.0
2023-03-01,-321.0
2023-04-01,-604.0
2023-05-01,-1043.0
2023-06-01,2.0
2023-07-01,-1188.0
2023-08-01,92.0
2023-09-01,-284.0
2023-10-01,572.0
2023-11-01,1483.0
2023-12-01,-1260.0
2024-01-01,2537.0
2024-02-01,1684.0
2024-03-01,606.0
2024-04-01,-858.0
2024-05-01,288.0
2024-06-01,-307.0
2024-07-01,-78.0
2024-08-01,113.0
2024-09-01,478.0
2024-10-01,970.0
2024-11-01,-2646.0
2024-12-01,-2376.0
2025-01-01,1195.0
2025-02-01,-86.0
2025-03-01,528.0
2025-04-01,-2767.0
2025-05-01,800.0
2025-06-01,-628.0
2025-07-01,655.0
2025-08-01,1020.0
