Tarih,TP_ODEAYRSUNUM6_Q22
2000-01-01,683.0
2000-02-01,741.0
2000-03-01,798.0
2000-04-01,652.0
2000-05-01,818.0
2000-06-01,811.0
2000-07-01,729.0
2000-08-01,584.0
2000-09-01,573.0
2000-10-01,554.0
2000-11-01,621.0
2000-12-01,524.0
2001-01-01,585.0
2001-02-01,496.0
2001-03-01,470.0
2001-04-01,479.0
2001-05-01,561.0
2001-06-01,700.0
2001-07-01,722.0
2001-08-01,559.0
2001-09-01,385.0
2001-10-01,364.0
2001-11-01,365.0
2001-12-01,381.0
2002-01-01,372.0
2002-02-01,442.0
2002-03-01,494.0
2002-04-01,615.0
2002-05-01,515.0
2002-06-01,568.0
2002-07-01,610.0
2002-08-01,574.0
2002-09-01,506.0
2002-10-01,466.0
2002-11-01,454.0
2002-12-01,530.0
2003-01-01,478.0
2003-02-01,635.0
2003-03-01,569.0
2003-04-01,501.0
2003-05-01,509.0
2003-06-01,656.0
2003-07-01,787.0
2003-08-01,707.0
2003-09-01,612.0
2003-10-01,718.0
2003-11-01,534.0
2003-12-01,869.0
2004-01-01,697.0
2004-02-01,778.0
2004-03-01,760.0
2004-04-01,775.0
2004-05-01,691.0
2004-06-01,846.0
2004-07-01,933.0
2004-08-01,821.0
2004-09-01,1065.0
2004-10-01,845.0
2004-11-01,897.0
2004-12-01,1226.0
2005-01-01,834.0
2005-02-01,1081.0
2005-03-01,886.0
2005-04-01,879.0
2005-05-01,963.0
2005-06-01,952.0
2005-07-01,1109.0
2005-08-01,1107.0
2005-09-01,945.0
2005-10-01,923.0
2005-11-01,953.0
2005-12-01,1310.0
2006-01-01,993.0
2006-02-01,845.0
2006-03-01,866.0
2006-04-01,917.0
2006-05-01,984.0
2006-06-01,1073.0
2006-07-01,1128.0
2006-08-01,1084.0
2006-09-01,1085.0
2006-10-01,968.0
2006-11-01,1049.0
2006-12-01,1140.0
2007-01-01,1013.0
2007-02-01,953.0
2007-03-01,1013.0
2007-04-01,1064.0
2007-05-01,1452.0
2007-06-01,1311.0
2007-07-01,1563.0
2007-08-01,1310.0
2007-09-01,1334.0
2007-10-01,1512.0
2007-11-01,1471.0
2007-12-01,1821.0
2008-01-01,1220.0
2008-02-01,1495.0
2008-03-01,1292.0
2008-04-01,1601.0
2008-05-01,1632.0
2008-06-01,1630.0
2008-07-01,1854.0
2008-08-01,1651.0
2008-09-01,1396.0
2008-10-01,1415.0
2008-11-01,1268.0
2008-12-01,1578.0
2009-01-01,1368.0
2009-02-01,1039.0
2009-03-01,1300.0
2009-04-01,1218.0
2009-05-01,1210.0
2009-06-01,1313.0
2009-07-01,1518.0
2009-08-01,1304.0
2009-09-01,1485.0
2009-10-01,1621.0
2009-11-01,1498.0
2009-12-01,2027.0
2010-01-01,1273.0
2010-02-01,1236.0
2010-03-01,1507.0
2010-04-01,1758.0
2010-05-01,1624.0
2010-06-01,1628.0
2010-07-01,1734.0
2010-08-01,1656.0
2010-09-01,1474.0
2010-10-01,1702.0
2010-11-01,1804.0
2010-12-01,2047.0
2011-01-01,1478.0
2011-02-01,1495.0
2011-03-01,1868.0
2011-04-01,1817.0
2011-05-01,1805.0
2011-06-01,1742.0
2011-07-01,1661.0
2011-08-01,1592.0
2011-09-01,1861.0
2011-10-01,1748.0
2011-11-01,1612.0
2011-12-01,1881.0
2012-01-01,1451.0
2012-02-01,1265.0
2012-03-01,1705.0
2012-04-01,1554.0
2012-05-01,1767.0
2012-06-01,1980.0
2012-07-01,1962.0
2012-08-01,1761.0
2012-09-01,1681.0
2012-10-01,1804.0
2012-11-01,1760.0
2012-12-01,1950.0
2013-01-01,2026.0
2013-02-01,1639.0
2013-03-01,2206.0
2013-04-01,1891.0
2013-05-01,1946.0
2013-06-01,2280.0
2013-07-01,2278.0
2013-08-01,1997.0
2013-09-01,2226.0
2013-10-01,2395.0
2013-11-01,2155.0
2013-12-01,3043.0
2014-01-01,2037.0
2014-02-01,1971.0
2014-03-01,2329.0
2014-04-01,2136.0
2014-05-01,2230.0
2014-06-01,2637.0
2014-07-01,2288.0
2014-08-01,2205.0
2014-09-01,2569.0
2014-10-01,2330.0
2014-11-01,2242.0
2014-12-01,3190.0
2015-01-01,1645.0
2015-02-01,1695.0
2015-03-01,2052.0
2015-04-01,2099.0
2015-05-01,2161.0
2015-06-01,2416.0
2015-07-01,2298.0
2015-08-01,2080.0
2015-09-01,2200.0
2015-10-01,2284.0
2015-11-01,2012.0
2015-12-01,3139.0
2016-01-01,1760.0
2016-02-01,1946.0
2016-03-01,2314.0
2016-04-01,1906.0
2016-05-01,2127.0
2016-06-01,2419.0
2016-07-01,2031.0
2016-08-01,1973.0
2016-09-01,2127.0
2016-10-01,1964.0
2016-11-01,2003.0
2016-12-01,3432.0
2017-01-01,1711.0
2017-02-01,1741.0
2017-03-01,2382.0
2017-04-01,2002.0
2017-05-01,2195.0
2017-06-01,2364.0
2017-07-01,2243.0
2017-08-01,2218.0
2017-09-01,2506.0
2017-10-01,2241.0
2017-11-01,2342.0
2017-12-01,3542.0
2018-01-01,1941.0
2018-02-01,1927.0
2018-03-01,2449.0
2018-04-01,2256.0
2018-05-01,2442.0
2018-06-01,2678.0
2018-07-01,2423.0
2018-08-01,2271.0
2018-09-01,2788.0
2018-10-01,2311.0
2018-11-01,2237.0
2018-12-01,3331.0
2019-01-01,2084.0
2019-02-01,2044.0
2019-03-01,2527.0
2019-04-01,2138.0
2019-05-01,2184.0
2019-06-01,2456.0
2019-07-01,2459.0
2019-08-01,2303.0
2019-09-01,2628.0
2019-10-01,2214.0
2019-11-01,2588.0
2019-12-01,3273.0
2020-01-01,2270.0
2020-02-01,2045.0
2020-03-01,2138.0
2020-04-01,1478.0
2020-05-01,1348.0
2020-06-01,2004.0
2020-07-01,1884.0
2020-08-01,1567.0
2020-09-01,2108.0
2020-10-01,1981.0
2020-11-01,2063.0
2020-12-01,3073.0
2021-01-01,1904.0
2021-02-01,1886.0
2021-03-01,2494.0
2021-04-01,2129.0
2021-05-01,2117.0
2021-06-01,2555.0
2021-07-01,2272.0
2021-08-01,2539.0
2021-09-01,2878.0
2021-10-01,2528.0
2021-11-01,3018.0
2021-12-01,3705.0
2022-01-01,2992.0
2022-02-01,2679.0
2022-03-01,3258.0
2022-04-01,3002.0
2022-05-01,3190.0
2022-06-01,3674.0
2022-07-01,3269.0
2022-08-01,3358.0
2022-09-01,3688.0
2022-10-01,3248.0
2022-11-01,3524.0
2022-12-01,4880.0
2023-01-01,3762.0
2023-02-01,3279.0
2023-03-01,4206.0
2023-04-01,3717.0
2023-05-01,4111.0
2023-06-01,4499.0
2023-07-01,4422.0
2023-08-01,3961.0
2023-09-01,4356.0
2023-10-01,4080.0
2023-11-01,4136.0
2023-12-01,5331.0
2024-01-01,3996.0
2024-02-01,4163.0
2024-03-01,4974.0
2024-04-01,4319.0
2024-05-01,4510.0
2024-06-01,4683.0
2024-07-01,4717.0
2024-08-01,4410.0
2024-09-01,4741.0
2024-10-01,4566.0
2024-11-01,4651.0
2024-12-01,6090.0
2025-01-01,4578.0
2025-02-01,4283.0
2025-03-01,4732.0
2025-04-01,4790.0
2025-05-01,4591.0
2025-06-01,5242.0
2025-07-01,4765.0
2025-08-01,4605.0
