Tarih,TP_ODEAYRSUNUM6_Q113
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,0.0
2002-04-01,0.0
2002-05-01,0.0
2002-06-01,0.0
2002-07-01,0.0
2002-08-01,0.0
2002-09-01,0.0
2002-10-01,0.0
2002-11-01,0.0
2002-12-01,0.0
2003-01-01,48.0
2003-02-01,55.0
2003-03-01,53.0
2003-04-01,13.0
2003-05-01,28.0
2003-06-01,41.0
2003-07-01,104.0
2003-08-01,169.0
2003-09-01,135.0
2003-10-01,194.0
2003-11-01,101.0
2003-12-01,57.0
2004-01-01,55.0
2004-02-01,46.0
2004-03-01,54.0
2004-04-01,70.0
2004-05-01,114.0
2004-06-01,135.0
2004-07-01,113.0
2004-08-01,158.0
2004-09-01,129.0
2004-10-01,258.0
2004-11-01,121.0
2004-12-01,90.0
2005-01-01,141.0
2005-02-01,91.0
2005-03-01,107.0
2005-04-01,82.0
2005-05-01,119.0
2005-06-01,127.0
2005-07-01,91.0
2005-08-01,149.0
2005-09-01,121.0
2005-10-01,287.0
2005-11-01,251.0
2005-12-01,275.0
2006-01-01,322.0
2006-02-01,211.0
2006-03-01,263.0
2006-04-01,251.0
2006-05-01,274.0
2006-06-01,296.0
2006-07-01,187.0
2006-08-01,284.0
2006-09-01,241.0
2006-10-01,222.0
2006-11-01,185.0
2006-12-01,186.0
2007-01-01,362.0
2007-02-01,281.0
2007-03-01,338.0
2007-04-01,96.0
2007-05-01,97.0
2007-06-01,106.0
2007-07-01,211.0
2007-08-01,312.0
2007-09-01,249.0
2007-10-01,338.0
2007-11-01,283.0
2007-12-01,253.0
2008-01-01,279.0
2008-02-01,239.0
2008-03-01,302.0
2008-04-01,208.0
2008-05-01,215.0
2008-06-01,230.0
2008-07-01,217.0
2008-08-01,314.0
2008-09-01,222.0
2008-10-01,288.0
2008-11-01,227.0
2008-12-01,196.0
2009-01-01,110.0
2009-02-01,93.0
2009-03-01,120.0
2009-04-01,125.0
2009-05-01,149.0
2009-06-01,179.0
2009-07-01,131.0
2009-08-01,193.0
2009-09-01,133.0
2009-10-01,231.0
2009-11-01,176.0
2009-12-01,142.0
2010-01-01,150.0
2010-02-01,152.0
2010-03-01,204.0
2010-04-01,264.0
2010-05-01,308.0
2010-06-01,344.0
2010-07-01,131.0
2010-08-01,168.0
2010-09-01,128.0
2010-10-01,256.0
2010-11-01,227.0
2010-12-01,162.0
2011-01-01,141.0
2011-02-01,143.0
2011-03-01,177.0
2011-04-01,247.0
2011-05-01,261.0
2011-06-01,273.0
2011-07-01,87.0
2011-08-01,89.0
2011-09-01,88.0
2011-10-01,233.0
2011-11-01,161.0
2011-12-01,113.0
2012-01-01,178.0
2012-02-01,161.0
2012-03-01,218.0
2012-04-01,206.0
2012-05-01,226.0
2012-06-01,270.0
2012-07-01,182.0
2012-08-01,198.0
2012-09-01,206.0
2012-10-01,439.0
2012-11-01,218.0
2012-12-01,134.0
2013-01-01,234.0
2013-02-01,214.0
2013-03-01,271.0
2013-04-01,174.0
2013-05-01,196.0
2013-06-01,230.0
2013-07-01,195.0
2013-08-01,250.0
2013-09-01,235.0
2013-10-01,448.0
2013-11-01,332.0
2013-12-01,270.0
2014-01-01,332.0
2014-02-01,306.0
2014-03-01,379.0
2014-04-01,282.0
2014-05-01,384.0
2014-06-01,448.0
2014-07-01,265.0
2014-08-01,377.0
2014-09-01,326.0
2014-10-01,516.0
2014-11-01,389.0
2014-12-01,317.0
2015-01-01,257.0
2015-02-01,219.0
2015-03-01,289.0
2015-04-01,252.0
2015-05-01,375.0
2015-06-01,431.0
2015-07-01,291.0
2015-08-01,415.0
2015-09-01,377.0
2015-10-01,629.0
2015-11-01,347.0
2015-12-01,274.0
2016-01-01,371.0
2016-02-01,311.0
2016-03-01,386.0
2016-04-01,194.0
2016-05-01,278.0
2016-06-01,265.0
2016-07-01,330.0
2016-08-01,421.0
2016-09-01,390.0
2016-10-01,465.0
2016-11-01,260.0
2016-12-01,219.0
2017-01-01,371.0
2017-02-01,317.0
2017-03-01,373.0
2017-04-01,390.0
2017-05-01,484.0
2017-06-01,489.0
2017-07-01,389.0
2017-08-01,468.0
2017-09-01,401.0
2017-10-01,456.0
2017-11-01,269.0
2017-12-01,236.0
2018-01-01,376.0
2018-02-01,319.0
2018-03-01,392.0
2018-04-01,345.0
2018-05-01,397.0
2018-06-01,435.0
2018-07-01,437.0
2018-08-01,532.0
2018-09-01,454.0
2018-10-01,1136.0
2018-11-01,609.0
2018-12-01,483.0
2019-01-01,453.0
2019-02-01,390.0
2019-03-01,485.0
2019-04-01,233.0
2019-05-01,296.0
2019-06-01,366.0
2019-07-01,308.0
