Tarih,TP_ODEAYRSUNUM6_Q115
2000-01-01,437.0
2000-02-01,-329.0
2000-03-01,-210.0
2000-04-01,48.0
2000-05-01,123.0
2000-06-01,157.0
2000-07-01,-16.0
2000-08-01,38.0
2000-09-01,336.0
2000-10-01,116.0
2000-11-01,-81.0
2000-12-01,-59.0
2001-01-01,-156.0
2001-02-01,174.0
2001-03-01,-6.0
2001-04-01,16.0
2001-05-01,85.0
2001-06-01,-195.0
2001-07-01,298.0
2001-08-01,-78.0
2001-09-01,-94.0
2001-10-01,103.0
2001-11-01,407.0
2001-12-01,198.0
2002-01-01,236.0
2002-02-01,397.0
2002-03-01,597.0
2002-04-01,-142.0
2002-05-01,499.0
2002-06-01,-101.0
2002-07-01,4.0
2002-08-01,208.0
2002-09-01,18.0
2002-10-01,-230.0
2002-11-01,426.0
2002-12-01,142.0
2003-01-01,218.0
2003-02-01,-119.0
2003-03-01,-176.0
2003-04-01,129.0
2003-05-01,77.0
2003-06-01,313.0
2003-07-01,-74.0
2003-08-01,-30.0
2003-09-01,692.0
2003-10-01,-175.0
2003-11-01,314.0
2003-12-01,184.0
2004-01-01,105.0
2004-02-01,267.0
2004-03-01,-512.0
2004-04-01,-279.0
2004-05-01,-61.0
2004-06-01,141.0
2004-07-01,175.0
2004-08-01,317.0
2004-09-01,399.0
2004-10-01,504.0
2004-11-01,253.0
2004-12-01,54.0
2005-01-01,850.0
2005-02-01,-48.0
2005-03-01,328.0
2005-04-01,252.0
2005-05-01,-428.0
2005-06-01,79.0
2005-07-01,713.0
2005-08-01,31.0
2005-09-01,-412.0
2005-10-01,160.0
2005-11-01,-326.0
2005-12-01,14.0
2006-01-01,73.0
2006-02-01,-26.0
2006-03-01,47.0
2006-04-01,94.0
2006-05-01,18.0
2006-06-01,37.0
2006-07-01,43.0
2006-08-01,-43.0
2006-09-01,429.0
2006-10-01,-374.0
2006-11-01,-12.0
2006-12-01,2395.0
2007-01-01,-1560.0
2007-02-01,-618.0
2007-03-01,5.0
2007-04-01,188.0
2007-05-01,221.0
2007-06-01,169.0
2007-07-01,203.0
2007-08-01,244.0
2007-09-01,247.0
2007-10-01,23.0
2007-11-01,-16.0
2007-12-01,-25.0
2008-01-01,-70.0
2008-02-01,13.0
2008-03-01,134.0
2008-04-01,-81.0
2008-05-01,11.0
2008-06-01,120.0
2008-07-01,96.0
2008-08-01,254.0
2008-09-01,229.0
2008-10-01,285.0
2008-11-01,-61.0
2008-12-01,34.0
2009-01-01,405.0
2009-02-01,124.0
2009-03-01,312.0
2009-04-01,197.0
2009-05-01,-492.0
2009-06-01,-330.0
2009-07-01,-238.0
2009-08-01,-13.0
2009-09-01,-148.0
2009-10-01,-27.0
2009-11-01,-12.0
2009-12-01,457.0
2010-01-01,30.0
2010-02-01,-4.0
2010-03-01,302.0
2010-04-01,-110.0
2010-05-01,280.0
2010-06-01,750.0
2010-07-01,160.0
2010-08-01,34.0
2010-09-01,544.0
2010-10-01,-193.0
2010-11-01,387.0
2010-12-01,476.0
2011-01-01,358.0
2011-02-01,60.0
2011-03-01,153.0
2011-04-01,-207.0
2011-05-01,-261.0
2011-06-01,140.0
2011-07-01,273.0
2011-08-01,-5.0
2011-09-01,190.0
2011-10-01,-6.0
2011-11-01,-218.0
2011-12-01,-358.0
2012-01-01,-66.0
2012-02-01,-137.0
2012-03-01,140.0
2012-04-01,673.0
2012-05-01,-274.0
2012-06-01,36.0
2012-07-01,-838.0
2012-08-01,-39.0
2012-09-01,512.0
2012-10-01,-914.0
2012-11-01,-566.0
2012-12-01,-587.0
2013-01-01,315.0
2013-02-01,17.0
2013-03-01,-375.0
2013-04-01,57.0
2013-05-01,31.0
2013-06-01,485.0
2013-07-01,12.0
2013-08-01,30.0
2013-09-01,23.0
2013-10-01,-12.0
2013-11-01,-29.0
2013-12-01,76.0
2014-01-01,11.0
2014-02-01,76.0
2014-03-01,-78.0
2014-04-01,-21.0
2014-05-01,252.0
2014-06-01,-102.0
2014-07-01,-13.0
2014-08-01,69.0
2014-09-01,47.0
2014-10-01,278.0
2014-11-01,-37.0
2014-12-01,78.0
2015-01-01,9.0
2015-02-01,27.0
2015-03-01,177.0
2015-04-01,60.0
2015-05-01,33.0
2015-06-01,-57.0
2015-07-01,-34.0
2015-08-01,55.0
2015-09-01,-7.0
2015-10-01,30.0
2015-11-01,31.0
2015-12-01,43.0
2016-01-01,9.0
2016-02-01,66.0
2016-03-01,-193.0
2016-04-01,-23.0
2016-05-01,-73.0
2016-06-01,-107.0
2016-07-01,3.0
2016-08-01,130.0
2016-09-01,33.0
2016-10-01,-25.0
2016-11-01,10.0
2016-12-01,-81.0
2017-01-01,13.0
2017-02-01,93.0
2017-03-01,-31.0
2017-04-01,82.0
2017-05-01,77.0
2017-06-01,154.0
2017-07-01,189.0
2017-08-01,48.0
2017-09-01,324.0
2017-10-01,93.0
2017-11-01,36.0
2017-12-01,22.0
2018-01-01,98.0
2018-02-01,86.0
2018-03-01,102.0
2018-04-01,28.0
2018-05-01,60.0
2018-06-01,294.0
2018-07-01,90.0
2018-08-01,-404.0
2018-09-01,54.0
2018-10-01,-56.0
2018-11-01,111.0
2018-12-01,165.0
2019-01-01,98.0
2019-02-01,186.0
2019-03-01,407.0
2019-04-01,144.0
2019-05-01,51.0
2019-06-01,216.0
2019-07-01,60.0
2019-08-01,101.0
2019-09-01,-2.0
2019-10-01,21.0
2019-11-01,55.0
2019-12-01,94.0
2020-01-01,145.0
2020-02-01,-76.0
2020-03-01,105.0
2020-04-01,183.0
2020-05-01,1.0
2020-06-01,62.0
2020-07-01,33.0
2020-08-01,23.0
2020-09-01,158.0
2020-10-01,124.0
2020-11-01,-6.0
2020-12-01,62.0
2021-01-01,-225.0
2021-02-01,23.0
2021-03-01,32.0
2021-04-01,71.0
2021-05-01,39.0
2021-06-01,64.0
2021-07-01,-138.0
2021-08-01,77.0
2021-09-01,286.0
2021-10-01,115.0
2021-11-01,98.0
2021-12-01,523.0
