Tarih,TP_ODEAYRSUNUM6_Q77
2000-01-01,-9.0
2000-02-01,-46.0
2000-03-01,177.0
2000-04-01,-49.0
2000-05-01,-61.0
2000-06-01,-20.0
2000-07-01,18.0
2000-08-01,-10.0
2000-09-01,-3.0
2000-10-01,11.0
2000-11-01,12.0
2000-12-01,69.0
2001-01-01,-17.0
2001-02-01,-14.0
2001-03-01,129.0
2001-04-01,22.0
2001-05-01,-105.0
2001-06-01,-42.0
2001-07-01,36.0
2001-08-01,-1.0
2001-09-01,8.0
2001-10-01,34.0
2001-11-01,1.0
2001-12-01,1.0
2002-01-01,-69.0
2002-02-01,-51.0
2002-03-01,16.0
2002-04-01,-12.0
2002-05-01,-38.0
2002-06-01,136.0
2002-07-01,5.0
2002-08-01,-13.0
2002-09-01,-37.0
2002-10-01,-4.0
2002-11-01,-23.0
2002-12-01,-18.0
2003-01-01,-24.0
2003-02-01,-77.0
2003-03-01,83.0
2003-04-01,-75.0
2003-05-01,-68.0
2003-06-01,-27.0
2003-07-01,-56.0
2003-08-01,-35.0
2003-09-01,-35.0
2003-10-01,-42.0
2003-11-01,-40.0
2003-12-01,-44.0
2004-01-01,7.0
2004-02-01,-29.0
2004-03-01,-66.0
2004-04-01,-212.0
2004-05-01,-106.0
2004-06-01,-83.0
2004-07-01,-56.0
2004-08-01,-20.0
2004-09-01,-60.0
2004-10-01,-41.0
2004-11-01,-48.0
2004-12-01,-85.0
2005-01-01,1.0
2005-02-01,-47.0
2005-03-01,-78.0
2005-04-01,-285.0
2005-05-01,-88.0
2005-06-01,-78.0
2005-07-01,-55.0
2005-08-01,-29.0
2005-09-01,-49.0
2005-10-01,-9.0
2005-11-01,-73.0
2005-12-01,-60.0
2006-01-01,-18.0
2006-02-01,-53.0
2006-03-01,-95.0
2006-04-01,-96.0
2006-05-01,-187.0
2006-06-01,-105.0
2006-07-01,-34.0
2006-08-01,-70.0
2006-09-01,-122.0
2006-10-01,-13.0
2006-11-01,-162.0
2006-12-01,-98.0
2007-01-01,-41.0
2007-02-01,-255.0
2007-03-01,-80.0
2007-04-01,-446.0
2007-05-01,-104.0
2007-06-01,-112.0
2007-07-01,-143.0
2007-08-01,-67.0
2007-09-01,-257.0
2007-10-01,-247.0
2007-11-01,-147.0
2007-12-01,-206.0
2008-01-01,-84.0
2008-02-01,-52.0
2008-03-01,-455.0
2008-04-01,-408.0
2008-05-01,-538.0
2008-06-01,-387.0
2008-07-01,-177.0
2008-08-01,-58.0
2008-09-01,-124.0
2008-10-01,-283.0
2008-11-01,109.0
2008-12-01,-173.0
2009-01-01,-76.0
2009-02-01,-430.0
2009-03-01,-100.0
2009-04-01,-350.0
2009-05-01,-145.0
2009-06-01,-522.0
2009-07-01,-170.0
2009-08-01,-128.0
2009-09-01,-301.0
2009-10-01,-218.0
2009-11-01,-171.0
2009-12-01,-140.0
2010-01-01,-74.0
2010-02-01,420.0
2010-03-01,-463.0
2010-04-01,-211.0
2010-05-01,-165.0
2010-06-01,-203.0
2010-07-01,-228.0
2010-08-01,-109.0
2010-09-01,-79.0
2010-10-01,-514.0
2010-11-01,-216.0
2010-12-01,-348.0
2011-01-01,-61.0
2011-02-01,52.0
2011-03-01,-1322.0
2011-04-01,-244.0
2011-05-01,-195.0
2011-06-01,-304.0
2011-07-01,-101.0
2011-08-01,-142.0
2011-09-01,-84.0
2011-10-01,-133.0
2011-11-01,-59.0
2011-12-01,-124.0
2012-01-01,-81.0
2012-02-01,-85.0
2012-03-01,-383.0
2012-04-01,-362.0
2012-05-01,-252.0
2012-06-01,-151.0
2012-07-01,-208.0
2012-08-01,-140.0
2012-09-01,-118.0
2012-10-01,-205.0
2012-11-01,-134.0
2012-12-01,-442.0
2013-01-01,-52.0
2013-02-01,-29.0
2013-03-01,-401.0
2013-04-01,-180.0
2013-05-01,-1536.0
2013-06-01,-256.0
2013-07-01,-153.0
2013-08-01,-53.0
2013-09-01,-105.0
2013-10-01,-237.0
2013-11-01,-42.0
2013-12-01,-364.0
2014-01-01,-108.0
2014-02-01,-113.0
2014-03-01,-303.0
2014-04-01,-267.0
2014-05-01,-162.0
2014-06-01,-241.0
2014-07-01,-303.0
2014-08-01,-103.0
2014-09-01,-100.0
2014-10-01,-80.0
2014-11-01,-70.0
2014-12-01,-198.0
2015-01-01,-95.0
2015-02-01,-345.0
2015-03-01,-403.0
2015-04-01,-870.0
2015-05-01,-392.0
2015-06-01,-271.0
2015-07-01,-176.0
2015-08-01,-63.0
2015-09-01,-147.0
2015-10-01,-102.0
2015-11-01,-203.0
2015-12-01,-298.0
2016-01-01,-119.0
2016-02-01,-172.0
2016-03-01,-68.0
2016-04-01,-533.0
2016-05-01,-199.0
2016-06-01,-497.0
2016-07-01,-256.0
2016-08-01,-224.0
2016-09-01,-256.0
2016-10-01,-126.0
2016-11-01,-93.0
2016-12-01,-394.0
2017-01-01,-78.0
2017-02-01,-235.0
2017-03-01,-254.0
2017-04-01,-364.0
2017-05-01,-239.0
2017-06-01,-493.0
2017-07-01,-223.0
2017-08-01,-121.0
2017-09-01,-287.0
2017-10-01,-169.0
2017-11-01,-143.0
2017-12-01,-389.0
2018-01-01,-194.0
2018-02-01,-10.0
2018-03-01,-290.0
2018-04-01,-613.0
2018-05-01,-226.0
2018-06-01,-231.0
2018-07-01,-171.0
2018-08-01,-50.0
2018-09-01,2.0
2018-10-01,-155.0
2018-11-01,-33.0
2018-12-01,-297.0
2019-01-01,-148.0
2019-02-01,69.0
2019-03-01,-423.0
2019-04-01,-350.0
2019-05-01,-265.0
2019-06-01,-203.0
2019-07-01,-287.0
2019-08-01,-246.0
2019-09-01,-206.0
2019-10-01,-167.0
2019-11-01,-184.0
2019-12-01,-269.0
2020-01-01,-58.0
2020-02-01,26.0
2020-03-01,-206.0
2020-04-01,-266.0
2020-05-01,-80.0
2020-06-01,-68.0
2020-07-01,-53.0
2020-08-01,-108.0
2020-09-01,226.0
2020-10-01,-74.0
2020-11-01,-136.0
2020-12-01,-30.0
2021-01-01,-230.0
2021-02-01,-340.0
2021-03-01,-177.0
2021-04-01,-312.0
2021-05-01,-466.0
2021-06-01,-372.0
2021-07-01,-212.0
2021-08-01,-120.0
2021-09-01,-135.0
2021-10-01,-191.0
2021-11-01,-152.0
2021-12-01,-154.0
2022-01-01,-56.0
2022-02-01,-200.0
2022-03-01,-467.0
2022-04-01,-336.0
2022-05-01,-83.0
2022-06-01,-435.0
2022-07-01,-252.0
2022-08-01,-135.0
2022-09-01,-157.0
2022-10-01,-111.0
2022-11-01,443.0
2022-12-01,-290.0
2023-01-01,-30.0
2023-02-01,-145.0
2023-03-01,-560.0
2023-04-01,-567.0
2023-05-01,-199.0
2023-06-01,-126.0
2023-07-01,-121.0
2023-08-01,-207.0
2023-09-01,-79.0
2023-10-01,-286.0
2023-11-01,-169.0
2023-12-01,482.0
2024-01-01,-85.0
2024-02-01,43.0
2024-03-01,-568.0
2024-04-01,-532.0
2024-05-01,-476.0
2024-06-01,-305.0
2024-07-01,-349.0
2024-08-01,-484.0
2024-09-01,-142.0
2024-10-01,-241.0
2024-11-01,-318.0
2024-12-01,-659.0
2025-01-01,11.0
2025-02-01,-280.0
2025-03-01,-768.0
2025-04-01,-911.0
2025-05-01,-421.0
2025-06-01,-563.0
2025-07-01,-204.0
2025-08-01,-389.0
