Tarih,TP_ODEAYRSUNUM6_Q68
2000-01-01,-149.0
2000-02-01,-402.0
2000-03-01,-198.0
2000-04-01,-293.0
2000-05-01,-467.0
2000-06-01,-504.0
2000-07-01,-217.0
2000-08-01,-310.0
2000-09-01,-283.0
2000-10-01,-266.0
2000-11-01,-392.0
2000-12-01,-521.0
2001-01-01,-327.0
2001-02-01,-536.0
2001-03-01,-328.0
2001-04-01,-339.0
2001-05-01,-551.0
2001-06-01,-540.0
2001-07-01,-330.0
2001-08-01,-266.0
2001-09-01,-444.0
2001-10-01,-485.0
2001-11-01,-393.0
2001-12-01,-461.0
2002-01-01,-235.0
2002-02-01,-662.0
2002-03-01,-330.0
2002-04-01,-328.0
2002-05-01,-516.0
2002-06-01,-172.0
2002-07-01,-284.0
2002-08-01,-445.0
2002-09-01,-349.0
2002-10-01,-239.0
2002-11-01,-570.0
2002-12-01,-424.0
2003-01-01,-258.0
2003-02-01,-833.0
2003-03-01,-474.0
2003-04-01,-399.0
2003-05-01,-536.0
2003-06-01,-346.0
2003-07-01,-504.0
2003-08-01,-515.0
2003-09-01,-358.0
2003-10-01,-370.0
2003-11-01,-593.0
2003-12-01,-371.0
2004-01-01,-467.0
2004-02-01,-648.0
2004-03-01,-399.0
2004-04-01,-436.0
2004-05-01,-551.0
2004-06-01,-400.0
2004-07-01,-451.0
2004-08-01,-584.0
2004-09-01,-291.0
2004-10-01,-339.0
2004-11-01,-577.0
2004-12-01,-466.0
2005-01-01,-400.0
2005-02-01,-579.0
2005-03-01,-356.0
2005-04-01,-579.0
2005-05-01,-576.0
2005-06-01,-395.0
2005-07-01,-346.0
2005-08-01,-560.0
2005-09-01,-334.0
2005-10-01,-298.0
2005-11-01,-468.0
2005-12-01,-479.0
2006-01-01,-345.0
2006-02-01,-600.0
2006-03-01,-410.0
2006-04-01,-389.0
2006-05-01,-597.0
2006-06-01,-487.0
2006-07-01,-346.0
2006-08-01,-541.0
2006-09-01,-624.0
2006-10-01,-361.0
2006-11-01,-774.0
2006-12-01,-512.0
2007-01-01,-364.0
2007-02-01,-794.0
2007-03-01,-581.0
2007-04-01,-558.0
2007-05-01,-338.0
2007-06-01,-529.0
2007-07-01,-361.0
2007-08-01,-445.0
2007-09-01,-841.0
2007-10-01,-505.0
2007-11-01,-281.0
2007-12-01,-681.0
2008-01-01,-176.0
2008-02-01,-665.0
2008-03-01,-1027.0
2008-04-01,-628.0
2008-05-01,-807.0
2008-06-01,-951.0
2008-07-01,-453.0
2008-08-01,-580.0
2008-09-01,-648.0
2008-10-01,-586.0
2008-11-01,-225.0
2008-12-01,-857.0
2009-01-01,-451.0
2009-02-01,-1073.0
2009-03-01,-597.0
2009-04-01,-800.0
2009-05-01,-492.0
2009-06-01,-899.0
2009-07-01,-477.0
2009-08-01,-517.0
2009-09-01,-812.0
2009-10-01,-458.0
2009-11-01,-424.0
2009-12-01,-655.0
2010-01-01,-548.0
2010-02-01,-52.0
2010-03-01,-1005.0
2010-04-01,-514.0
2010-05-01,-424.0
2010-06-01,-548.0
2010-07-01,-575.0
2010-08-01,-282.0
2010-09-01,-624.0
2010-10-01,-773.0
2010-11-01,-405.0
2010-12-01,-770.0
2011-01-01,-516.0
2011-02-01,-306.0
2011-03-01,-1826.0
2011-04-01,-564.0
2011-05-01,-456.0
2011-06-01,-552.0
2011-07-01,-553.0
2011-08-01,-464.0
2011-09-01,-689.0
2011-10-01,-429.0
2011-11-01,-313.0
2011-12-01,-582.0
2012-01-01,-562.0
2012-02-01,-413.0
2012-03-01,-916.0
2012-04-01,-770.0
2012-05-01,-551.0
2012-06-01,-420.0
2012-07-01,-650.0
2012-08-01,-425.0
2012-09-01,-570.0
2012-10-01,-580.0
2012-11-01,-328.0
2012-12-01,-403.0
2013-01-01,-532.0
2013-02-01,-397.0
2013-03-01,-902.0
2013-04-01,-677.0
2013-05-01,-2055.0
2013-06-01,-487.0
2013-07-01,-634.0
2013-08-01,-429.0
2013-09-01,-729.0
2013-10-01,-667.0
2013-11-01,-280.0
2013-12-01,-831.0
2014-01-01,-488.0
2014-02-01,-557.0
2014-03-01,-1130.0
2014-04-01,-773.0
2014-05-01,-574.0
2014-06-01,-698.0
2014-07-01,-653.0
2014-08-01,-554.0
2014-09-01,-789.0
2014-10-01,-654.0
2014-11-01,-504.0
2014-12-01,-831.0
2015-01-01,-473.0
2015-02-01,-815.0
2015-03-01,-1209.0
2015-04-01,-1570.0
2015-05-01,-736.0
2015-06-01,-852.0
2015-07-01,-470.0
2015-08-01,-504.0
2015-09-01,-884.0
2015-10-01,-658.0
2015-11-01,-655.0
2015-12-01,-857.0
2016-01-01,-459.0
2016-02-01,-728.0
2016-03-01,-748.0
2016-04-01,-1203.0
2016-05-01,-456.0
2016-06-01,-1043.0
2016-07-01,-608.0
2016-08-01,-767.0
2016-09-01,-915.0
2016-10-01,-785.0
2016-11-01,-507.0
2016-12-01,-961.0
2017-01-01,-362.0
2017-02-01,-661.0
2017-03-01,-1077.0
2017-04-01,-1184.0
2017-05-01,-906.0
2017-06-01,-1098.0
2017-07-01,-569.0
2017-08-01,-624.0
2017-09-01,-1037.0
2017-10-01,-1004.0
2017-11-01,-1030.0
2017-12-01,-1178.0
2018-01-01,-436.0
2018-02-01,-509.0
2018-03-01,-1235.0
2018-04-01,-1463.0
2018-05-01,-1131.0
2018-06-01,-990.0
2018-07-01,-552.0
2018-08-01,-696.0
2018-09-01,-862.0
2018-10-01,-1115.0
2018-11-01,-1174.0
2018-12-01,-911.0
2019-01-01,-576.0
2019-02-01,-455.0
2019-03-01,-1101.0
2019-04-01,-1209.0
2019-05-01,-1370.0
2019-06-01,-1121.0
2019-07-01,-727.0
2019-08-01,-1095.0
2019-09-01,-1081.0
2019-10-01,-1031.0
2019-11-01,-1075.0
2019-12-01,-1002.0
2020-01-01,-272.0
2020-02-01,-671.0
2020-03-01,-1102.0
2020-04-01,-1131.0
2020-05-01,-1023.0
2020-06-01,-582.0
2020-07-01,-345.0
2020-08-01,-580.0
2020-09-01,-676.0
2020-10-01,-745.0
2020-11-01,-918.0
2020-12-01,-559.0
2021-01-01,-444.0
2021-02-01,-1073.0
2021-03-01,-1093.0
2021-04-01,-1181.0
2021-05-01,-1225.0
2021-06-01,-958.0
2021-07-01,-635.0
2021-08-01,-774.0
2021-09-01,-959.0
2021-10-01,-906.0
2021-11-01,-889.0
2021-12-01,-551.0
2022-01-01,-308.0
2022-02-01,-745.0
2022-03-01,-1322.0
2022-04-01,-935.0
2022-05-01,-877.0
2022-06-01,-924.0
2022-07-01,-522.0
2022-08-01,-686.0
2022-09-01,-967.0
2022-10-01,-700.0
2022-11-01,-272.0
2022-12-01,-558.0
2023-01-01,-400.0
2023-02-01,-842.0
2023-03-01,-1369.0
2023-04-01,-1327.0
2023-05-01,-1345.0
2023-06-01,-808.0
2023-07-01,-922.0
2023-08-01,-943.0
2023-09-01,-873.0
2023-10-01,-1017.0
2023-11-01,-1335.0
2023-12-01,-239.0
2024-01-01,-916.0
2024-02-01,-872.0
2024-03-01,-1637.0
2024-04-01,-1386.0
2024-05-01,-1667.0
2024-06-01,-1104.0
2024-07-01,-1343.0
2024-08-01,-1469.0
2024-09-01,-1257.0
2024-10-01,-1161.0
2024-11-01,-1439.0
2024-12-01,-1630.0
2025-01-01,-1217.0
2025-02-01,-1174.0
2025-03-01,-2133.0
2025-04-01,-1810.0
2025-05-01,-1515.0
2025-06-01,-1491.0
2025-07-01,-1490.0
2025-08-01,-1232.0
