Tarih,TP_ODEAYRSUNUM6_Q10
2000-01-01,170.0
2000-02-01,236.0
2000-03-01,232.0
2000-04-01,257.0
2000-05-01,194.0
2000-06-01,200.0
2000-07-01,257.0
2000-08-01,242.0
2000-09-01,285.0
2000-10-01,324.0
2000-11-01,312.0
2000-12-01,237.0
2001-01-01,210.0
2001-02-01,279.0
2001-03-01,277.0
2001-04-01,311.0
2001-05-01,212.0
2001-06-01,191.0
2001-07-01,215.0
2001-08-01,277.0
2001-09-01,280.0
2001-10-01,295.0
2001-11-01,283.0
2001-12-01,209.0
2002-01-01,223.0
2002-02-01,331.0
2002-03-01,365.0
2002-04-01,384.0
2002-05-01,297.0
2002-06-01,252.0
2002-07-01,276.0
2002-08-01,398.0
2002-09-01,416.0
2002-10-01,412.0
2002-11-01,382.0
2002-12-01,329.0
2003-01-01,163.0
2003-02-01,298.0
2003-03-01,296.0
2003-04-01,287.0
2003-05-01,359.0
2003-06-01,308.0
2003-07-01,274.0
2003-08-01,402.0
2003-09-01,406.0
2003-10-01,451.0
2003-11-01,355.0
2003-12-01,354.0
2004-01-01,256.0
2004-02-01,280.0
2004-03-01,341.0
2004-04-01,358.0
2004-05-01,369.0
2004-06-01,316.0
2004-07-01,247.0
2004-08-01,369.0
2004-09-01,357.0
2004-10-01,360.0
2004-11-01,311.0
2004-12-01,316.0
2005-01-01,206.0
2005-02-01,236.0
2005-03-01,271.0
2005-04-01,329.0
2005-05-01,308.0
2005-06-01,305.0
2005-07-01,204.0
2005-08-01,307.0
2005-09-01,302.0
2005-10-01,366.0
2005-11-01,328.0
2005-12-01,311.0
2006-01-01,238.0
2006-02-01,328.0
2006-03-01,385.0
2006-04-01,460.0
2006-05-01,495.0
2006-06-01,475.0
2006-07-01,591.0
2006-08-01,774.0
2006-09-01,731.0
2006-10-01,565.0
2006-11-01,698.0
2006-12-01,668.0
2007-01-01,393.0
2007-02-01,418.0
2007-03-01,476.0
2007-04-01,556.0
2007-05-01,649.0
2007-06-01,537.0
2007-07-01,362.0
2007-08-01,523.0
2007-09-01,480.0
2007-10-01,540.0
2007-11-01,557.0
2007-12-01,511.0
2008-01-01,441.0
2008-02-01,485.0
2008-03-01,522.0
2008-04-01,462.0
2008-05-01,503.0
2008-06-01,441.0
2008-07-01,490.0
2008-08-01,704.0
2008-09-01,577.0
2008-10-01,596.0
2008-11-01,563.0
2008-12-01,416.0
2009-01-01,341.0
2009-02-01,350.0
2009-03-01,433.0
2009-04-01,393.0
2009-05-01,476.0
2009-06-01,422.0
2009-07-01,323.0
2009-08-01,446.0
2009-09-01,316.0
2009-10-01,475.0
2009-11-01,404.0
2009-12-01,404.0
2010-01-01,406.0
2010-02-01,457.0
2010-03-01,583.0
