Tarih,TP_ODEAYRSUNUM6_Q29
2000-01-01,49.0
2000-02-01,46.0
2000-03-01,37.0
2000-04-01,35.0
2000-05-01,56.0
2000-06-01,55.0
2000-07-01,72.0
2000-08-01,52.0
2000-09-01,28.0
2000-10-01,17.0
2000-11-01,9.0
2000-12-01,36.0
2001-01-01,48.0
2001-02-01,53.0
2001-03-01,53.0
2001-04-01,83.0
2001-05-01,89.0
2001-06-01,63.0
2001-07-01,58.0
2001-08-01,72.0
2001-09-01,71.0
2001-10-01,76.0
2001-11-01,104.0
2001-12-01,63.0
2002-01-01,44.0
2002-02-01,96.0
2002-03-01,44.0
2002-04-01,47.0
2002-05-01,77.0
2002-06-01,47.0
2002-07-01,79.0
2002-08-01,86.0
2002-09-01,75.0
2002-10-01,97.0
2002-11-01,99.0
2002-12-01,70.0
2003-01-01,-19.0
2003-02-01,-35.0
2003-03-01,-54.0
2003-04-01,-32.0
2003-05-01,-13.0
2003-06-01,-50.0
2003-07-01,-48.0
2003-08-01,-55.0
2003-09-01,-51.0
2003-10-01,-44.0
2003-11-01,-25.0
2003-12-01,-97.0
2004-01-01,-72.0
2004-02-01,-78.0
2004-03-01,-109.0
2004-04-01,-108.0
2004-05-01,-59.0
2004-06-01,-109.0
2004-07-01,-79.0
2004-08-01,-101.0
2004-09-01,-173.0
2004-10-01,-88.0
2004-11-01,-69.0
2004-12-01,-98.0
2005-01-01,-25.0
2005-02-01,-108.0
2005-03-01,-53.0
2005-04-01,-32.0
2005-05-01,28.0
2005-06-01,-4.0
2005-07-01,98.0
2005-08-01,61.0
2005-09-01,21.0
2005-10-01,39.0
2005-11-01,-24.0
2005-12-01,-71.0
2006-01-01,-40.0
2006-02-01,-61.0
2006-03-01,-29.0
2006-04-01,-29.0
2006-05-01,10.0
2006-06-01,84.0
2006-07-01,205.0
2006-08-01,168.0
2006-09-01,147.0
2006-10-01,-10.0
2006-11-01,-130.0
2006-12-01,-17.0
2007-01-01,7.0
2007-02-01,-60.0
2007-03-01,18.0
2007-04-01,38.0
2007-05-01,-97.0
2007-06-01,83.0
2007-07-01,-5.0
2007-08-01,121.0
2007-09-01,-95.0
2007-10-01,-63.0
2007-11-01,-161.0
2007-12-01,-216.0
2008-01-01,22.0
2008-02-01,-267.0
2008-03-01,53.0
2008-04-01,-178.0
2008-05-01,29.0
2008-06-01,89.0
2008-07-01,101.0
2008-08-01,123.0
2008-09-01,149.0
2008-10-01,104.0
2008-11-01,19.0
2008-12-01,0.0
2009-01-01,-19.0
2009-02-01,27.0
2009-03-01,-7.0
2009-04-01,126.0
2009-05-01,235.0
2009-06-01,227.0
2009-07-01,368.0
2009-08-01,363.0
2009-09-01,148.0
2009-10-01,173.0
2009-11-01,128.0
2009-12-01,68.0
2010-01-01,52.0
2010-02-01,44.0
2010-03-01,36.0
2010-04-01,-37.0
2010-05-01,102.0
2010-06-01,112.0
2010-07-01,338.0
2010-08-01,203.0
2010-09-01,219.0
2010-10-01,276.0
2010-11-01,76.0
2010-12-01,-82.0
2011-01-01,38.0
2011-02-01,49.0
2011-03-01,160.0
2011-04-01,130.0
2011-05-01,148.0
2011-06-01,253.0
2011-07-01,471.0
2011-08-01,412.0
2011-09-01,113.0
2011-10-01,344.0
2011-11-01,187.0
2011-12-01,96.0
2012-01-01,143.0
2012-02-01,130.0
2012-03-01,208.0
2012-04-01,356.0
2012-05-01,332.0
2012-06-01,333.0
2012-07-01,448.0
2012-08-01,476.0
2012-09-01,465.0
2012-10-01,497.0
2012-11-01,229.0
2012-12-01,88.0
2013-01-01,722.0
2013-02-01,781.0
2013-03-01,1348.0
2013-04-01,1377.0
2013-05-01,1493.0
2013-06-01,1620.0
2013-07-01,1406.0
2013-08-01,1506.0
2013-09-01,1539.0
2013-10-01,1342.0
2013-11-01,1184.0
2013-12-01,1097.0
2014-01-01,1051.0
2014-02-01,1143.0
2014-03-01,1330.0
2014-04-01,1345.0
2014-05-01,1441.0
2014-06-01,1422.0
2014-07-01,1514.0
2014-08-01,1784.0
2014-09-01,1588.0
2014-10-01,1522.0
2014-11-01,1116.0
2014-12-01,1311.0
2015-01-01,1022.0
2015-02-01,940.0
2015-03-01,1164.0
2015-04-01,1152.0
2015-05-01,1265.0
2015-06-01,1330.0
2015-07-01,1265.0
2015-08-01,1616.0
2015-09-01,1414.0
2015-10-01,1195.0
2015-11-01,1046.0
2015-12-01,1006.0
2016-01-01,792.0
2016-02-01,734.0
2016-03-01,881.0
2016-04-01,962.0
2016-05-01,1038.0
2016-06-01,923.0
2016-07-01,1123.0
2016-08-01,1422.0
2016-09-01,1384.0
2016-10-01,1305.0
2016-11-01,1075.0
2016-12-01,1044.0
2017-01-01,792.0
2017-02-01,817.0
2017-03-01,942.0
2017-04-01,1030.0
2017-05-01,1183.0
2017-06-01,1218.0
2017-07-01,1268.0
2017-08-01,1696.0
2017-09-01,1566.0
2017-10-01,1442.0
2017-11-01,1145.0
2017-12-01,1177.0
2018-01-01,638.0
2018-02-01,712.0
2018-03-01,903.0
2018-04-01,1010.0
2018-05-01,1144.0
2018-06-01,1169.0
2018-07-01,1339.0
2018-08-01,1915.0
2018-09-01,1676.0
2018-10-01,1676.0
2018-11-01,1347.0
2018-12-01,1361.0
