Tarih,TP_ODEAYRSUNUM6_Q78
2008-10-01,10.0
2008-11-01,163.0
2008-12-01,23.0
2009-01-01,2.0
2009-02-01,3.0
2009-03-01,60.0
2009-04-01,3.0
2009-05-01,96.0
2009-06-01,9.0
2009-07-01,1.0
2009-08-01,0.0
2009-09-01,0.0
2009-10-01,4.0
2009-11-01,1.0
2009-12-01,3.0
2010-01-01,8.0
2010-02-01,606.0
2010-03-01,2.0
2010-04-01,5.0
2010-05-01,11.0
2010-06-01,14.0
2010-07-01,0.0
2010-08-01,4.0
2010-09-01,9.0
2010-10-01,2.0
2010-11-01,1.0
2010-12-01,19.0
2011-01-01,1.0
2011-02-01,144.0
2011-03-01,32.0
2011-04-01,17.0
2011-05-01,11.0
2011-06-01,1.0
2011-07-01,1.0
2011-08-01,0.0
2011-09-01,5.0
2011-10-01,0.0
2011-11-01,1.0
2011-12-01,7.0
2012-01-01,0.0
2012-02-01,19.0
2012-03-01,2.0
2012-04-01,0.0
2012-05-01,7.0
2012-06-01,3.0
2012-07-01,0.0
2012-08-01,3.0
2012-09-01,2.0
2012-10-01,4.0
2012-11-01,50.0
2012-12-01,6.0
2013-01-01,3.0
2013-02-01,11.0
2013-03-01,2.0
2013-04-01,2.0
2013-05-01,8.0
2013-06-01,16.0
2013-07-01,5.0
2013-08-01,4.0
2013-09-01,48.0
2013-10-01,6.0
2013-11-01,14.0
2013-12-01,155.0
2014-01-01,1.0
2014-02-01,48.0
2014-03-01,91.0
2014-04-01,5.0
2014-05-01,8.0
2014-06-01,15.0
2014-07-01,5.0
2014-08-01,5.0
2014-09-01,1.0
2014-10-01,4.0
2014-11-01,2.0
2014-12-01,129.0
2015-01-01,1.0
2015-02-01,38.0
2015-03-01,104.0
2015-04-01,10.0
2015-05-01,4.0
2015-06-01,27.0
2015-07-01,6.0
2015-08-01,27.0
2015-09-01,3.0
2015-10-01,2.0
2015-11-01,1.0
2015-12-01,2.0
2016-01-01,11.0
2016-02-01,1.0
2016-03-01,103.0
2016-04-01,6.0
2016-05-01,8.0
2016-06-01,3.0
2016-07-01,5.0
2016-08-01,6.0
2016-09-01,29.0
2016-10-01,1.0
2016-11-01,7.0
2016-12-01,22.0
2017-01-01,49.0
2017-02-01,1.0
2017-03-01,18.0
2017-04-01,12.0
2017-05-01,18.0
2017-06-01,49.0
2017-07-01,12.0
2017-08-01,32.0
2017-09-01,14.0
2017-10-01,18.0
2017-11-01,14.0
2017-12-01,63.0
2018-01-01,43.0
2018-02-01,161.0
2018-03-01,31.0
2018-04-01,4.0
2018-05-01,39.0
2018-06-01,29.0
2018-07-01,12.0
2018-08-01,122.0
2018-09-01,195.0
2018-10-01,30.0
2018-11-01,137.0
2018-12-01,163.0
2019-01-01,4.0
2019-02-01,216.0
2019-03-01,40.0
2019-04-01,11.0
2019-05-01,89.0
2019-06-01,65.0
2019-07-01,14.0
2019-08-01,41.0
2019-09-01,47.0
2019-10-01,8.0
2019-11-01,11.0
2019-12-01,277.0
2020-01-01,94.0
2020-02-01,198.0
2020-03-01,44.0
2020-04-01,7.0
2020-05-01,20.0
2020-06-01,63.0
2020-07-01,44.0
2020-08-01,18.0
2020-09-01,372.0
2020-10-01,40.0
2020-11-01,12.0
2020-12-01,197.0
2021-01-01,310.0
2021-02-01,34.0
2021-03-01,402.0
2021-04-01,130.0
2021-05-01,44.0
2021-06-01,67.0
2021-07-01,81.0
2021-08-01,74.0
2021-09-01,117.0
2021-10-01,15.0
2021-11-01,28.0
2021-12-01,286.0
2022-01-01,150.0
2022-02-01,124.0
2022-03-01,303.0
2022-04-01,117.0
2022-05-01,136.0
2022-06-01,37.0
2022-07-01,67.0
2022-08-01,116.0
2022-09-01,62.0
2022-10-01,179.0
2022-11-01,690.0
2022-12-01,250.0
2023-01-01,121.0
2023-02-01,138.0
2023-03-01,138.0
2023-04-01,91.0
2023-05-01,265.0
2023-06-01,171.0
2023-07-01,122.0
2023-08-01,37.0
2023-09-01,190.0
2023-10-01,33.0
2023-11-01,157.0
2023-12-01,838.0
2024-01-01,96.0
2024-02-01,290.0
2024-03-01,257.0
2024-04-01,162.0
2024-05-01,32.0
2024-06-01,291.0
2024-07-01,105.0
2024-08-01,97.0
2024-09-01,215.0
2024-10-01,163.0
2024-11-01,117.0
2024-12-01,289.0
2025-01-01,522.0
2025-02-01,34.0
2025-03-01,121.0
2025-04-01,259.0
2025-05-01,174.0
2025-06-01,210.0
2025-07-01,220.0
2025-08-01,139.0
