Tarih,TP_ODEAYRSUNUM6_Q168
2000-01-01,-357.0
2000-02-01,-171.0
2000-03-01,-64.0
2000-04-01,17.0
2000-05-01,71.0
2000-06-01,543.0
2000-07-01,19.0
2000-08-01,173.0
2000-09-01,-393.0
2000-10-01,12.0
2000-11-01,-185.0
2000-12-01,-28.0
2001-01-01,-77.0
2001-02-01,-124.0
2001-03-01,-141.0
2001-04-01,-140.0
2001-05-01,-78.0
2001-06-01,-78.0
2001-07-01,-241.0
2001-08-01,-65.0
2001-09-01,-217.0
2001-10-01,284.0
2001-11-01,17.0
2001-12-01,-164.0
2002-01-01,-249.0
2002-02-01,190.0
2002-03-01,20.0
2002-04-01,-145.0
2002-05-01,11.0
2002-06-01,68.0
2002-07-01,40.0
2002-08-01,-145.0
2002-09-01,-125.0
2002-10-01,-181.0
2002-11-01,32.0
2002-12-01,187.0
2003-01-01,-19.0
2003-02-01,-36.0
2003-03-01,-100.0
2003-04-01,13.0
2003-05-01,-12.0
2003-06-01,-151.0
2003-07-01,45.0
2003-08-01,-265.0
2003-09-01,133.0
2003-10-01,79.0
2003-11-01,212.0
2003-12-01,61.0
2004-01-01,-10.0
2004-02-01,198.0
2004-03-01,-150.0
2004-04-01,37.0
2004-05-01,61.0
2004-06-01,504.0
2004-07-01,53.0
2004-08-01,53.0
2004-09-01,172.0
2004-10-01,279.0
2004-11-01,1049.0
2004-12-01,115.0
2005-01-01,-7.0
2005-02-01,-118.0
2005-03-01,45.0
2005-04-01,285.0
2005-05-01,1087.0
2005-06-01,2606.0
2005-07-01,257.0
2005-08-01,14.0
2005-09-01,790.0
2005-10-01,-313.0
2005-11-01,788.0
2005-12-01,1110.0
2006-01-01,70.0
2006-02-01,153.0
2006-03-01,1107.0
2006-04-01,884.0
2006-05-01,900.0
2006-06-01,1434.0
2006-07-01,235.0
2006-08-01,349.0
2006-09-01,118.0
2006-10-01,504.0
2006-11-01,-263.0
2006-12-01,4275.0
2007-01-01,418.0
2007-02-01,934.0
2007-03-01,778.0
2007-04-01,640.0
2007-05-01,987.0
2007-06-01,1017.0
2007-07-01,291.0
2007-08-01,844.0
2007-09-01,756.0
2007-10-01,-56.0
2007-11-01,580.0
2007-12-01,83.0
2008-01-01,565.0
2008-02-01,1202.0
2008-03-01,348.0
2008-04-01,574.0
2008-05-01,198.0
2008-06-01,38.0
2008-07-01,-2.0
2008-08-01,1476.0
2008-09-01,-720.0
2008-10-01,-94.0
2008-11-01,-1265.0
2008-12-01,-1391.0
2009-01-01,381.0
2009-02-01,-601.0
2009-03-01,-577.0
2009-04-01,-1132.0
2009-05-01,-178.0
2009-06-01,182.0
2009-07-01,-49.0
2009-08-01,-308.0
2009-09-01,-4.0
2009-10-01,196.0
2009-11-01,90.0
2009-12-01,338.0
2010-01-01,-97.0
2010-02-01,-353.0
2010-03-01,9.0
2010-04-01,402.0
2010-05-01,147.0
2010-06-01,57.0
2010-07-01,15.0
2010-08-01,464.0
2010-09-01,-817.0
2010-10-01,893.0
2010-11-01,344.0
2010-12-01,-167.0
2011-01-01,732.0
2011-02-01,-24.0
2011-03-01,513.0
2011-04-01,507.0
2011-05-01,482.0
2011-06-01,20.0
2011-07-01,306.0
2011-08-01,1209.0
2011-09-01,1.0
2011-10-01,593.0
2011-11-01,4.0
2011-12-01,1311.0
2012-01-01,153.0
2012-02-01,159.0
2012-03-01,-72.0
2012-04-01,374.0
2012-05-01,338.0
2012-06-01,277.0
2012-07-01,15.0
2012-08-01,-527.0
2012-09-01,-8.0
2012-10-01,-366.0
2012-11-01,92.0
2012-12-01,589.0
2013-01-01,-808.0
2013-02-01,-65.0
2013-03-01,578.0
2013-04-01,110.0
2013-05-01,1091.0
2013-06-01,1545.0
2013-07-01,1437.0
2013-08-01,31.0
2013-09-01,929.0
2013-10-01,568.0
2013-11-01,411.0
2013-12-01,2992.0
2014-01-01,681.0
2014-02-01,343.0
2014-03-01,562.0
2014-04-01,802.0
2014-05-01,12.0
2014-06-01,285.0
2014-07-01,884.0
2014-08-01,312.0
2014-09-01,788.0
2014-10-01,637.0
2014-11-01,111.0
2014-12-01,2543.0
2015-01-01,-30.0
2015-02-01,499.0
2015-03-01,3106.0
2015-04-01,2875.0
2015-05-01,5354.0
2015-06-01,365.0
2015-07-01,3521.0
2015-08-01,2185.0
2015-09-01,3986.0
2015-10-01,1834.0
2015-11-01,2251.0
2015-12-01,624.0
2016-01-01,-10.0
2016-02-01,1178.0
2016-03-01,-97.0
2016-04-01,-328.0
2016-05-01,179.0
2016-06-01,2474.0
2016-07-01,199.0
2016-08-01,-374.0
2016-09-01,-864.0
2016-10-01,628.0
2016-11-01,-353.0
2016-12-01,111.0
2017-01-01,-8.0
2017-02-01,-404.0
2017-03-01,-621.0
2017-04-01,305.0
2017-05-01,-758.0
2017-06-01,-481.0
2017-07-01,-985.0
2017-08-01,-1010.0
2017-09-01,779.0
2017-10-01,1472.0
2017-11-01,81.0
2017-12-01,1951.0
2018-01-01,-124.0
2018-02-01,516.0
2018-03-01,-1252.0
2018-04-01,1192.0
2018-05-01,-119.0
2018-06-01,-826.0
2018-07-01,-426.0
2018-08-01,-810.0
2018-09-01,-4029.0
2018-10-01,-419.0
2018-11-01,-1088.0
2018-12-01,-1372.0
2019-01-01,-782.0
2019-02-01,-233.0
2019-03-01,-625.0
2019-04-01,-1054.0
2019-05-01,-1020.0
2019-06-01,-1229.0
2019-07-01,-1324.0
2019-08-01,-456.0
2019-09-01,-898.0
2019-10-01,-1316.0
2019-11-01,866.0
2019-12-01,-39.0
2020-01-01,-677.0
2020-02-01,-201.0
2020-03-01,-436.0
2020-04-01,-1098.0
2020-05-01,-588.0
2020-06-01,-947.0
2020-07-01,21.0
2020-08-01,106.0
2020-09-01,298.0
2020-10-01,-760.0
2020-11-01,-593.0
2020-12-01,-165.0
2021-01-01,-8.0
2021-02-01,-676.0
