Tarih,TP_ODEAYRSUNUM6_Q149
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,0.0
2002-04-01,0.0
2002-05-01,0.0
2002-06-01,0.0
2002-07-01,0.0
2002-08-01,0.0
2002-09-01,0.0
2002-10-01,0.0
2002-11-01,0.0
2002-12-01,0.0
2003-01-01,0.0
2003-02-01,0.0
2003-03-01,0.0
2003-04-01,0.0
2003-05-01,0.0
2003-06-01,0.0
2003-07-01,0.0
2003-08-01,0.0
2003-09-01,0.0
2003-10-01,0.0
2003-11-01,0.0
2003-12-01,0.0
2004-01-01,0.0
2004-02-01,0.0
2004-03-01,0.0
2004-04-01,0.0
2004-05-01,0.0
2004-06-01,0.0
2004-07-01,0.0
2004-08-01,0.0
2004-09-01,0.0
2004-10-01,0.0
2004-11-01,0.0
2004-12-01,0.0
2005-01-01,0.0
2005-02-01,0.0
2005-03-01,0.0
2005-04-01,0.0
2005-05-01,0.0
2005-06-01,0.0
2005-07-01,0.0
2005-08-01,0.0
2005-09-01,0.0
2005-10-01,0.0
2005-11-01,0.0
2005-12-01,0.0
2006-01-01,555.0
2006-02-01,2116.0
2006-03-01,-584.0
2006-04-01,643.0
2006-05-01,-941.0
2006-06-01,903.0
2006-07-01,-379.0
2006-08-01,-138.0
2006-09-01,-349.0
2006-10-01,1446.0
2006-11-01,683.0
2006-12-01,1947.0
2007-01-01,-3795.0
2007-02-01,-43.0
2007-03-01,582.0
2007-04-01,-1143.0
2007-05-01,-1180.0
2007-06-01,1827.0
2007-07-01,-1789.0
2007-08-01,-419.0
2007-09-01,1755.0
2007-10-01,-1039.0
2007-11-01,851.0
2007-12-01,2288.0
2008-01-01,1481.0
2008-02-01,-393.0
2008-03-01,231.0
2008-04-01,878.0
2008-05-01,52.0
2008-06-01,211.0
2008-07-01,476.0
2008-08-01,228.0
2008-09-01,503.0
2008-10-01,435.0
2008-11-01,-279.0
2008-12-01,-483.0
2009-01-01,101.0
2009-02-01,95.0
2009-03-01,283.0
2009-04-01,183.0
2009-05-01,344.0
2009-06-01,446.0
2009-07-01,670.0
2009-08-01,291.0
2009-09-01,-351.0
2009-10-01,917.0
2009-11-01,-77.0
2009-12-01,-1402.0
2010-01-01,237.0
2010-02-01,481.0
2010-03-01,2232.0
2010-04-01,377.0
2010-05-01,-330.0
2010-06-01,1737.0
2010-07-01,1190.0
2010-08-01,-1804.0
2010-09-01,787.0
2010-10-01,1143.0
2010-11-01,-168.0
2010-12-01,-139.0
2011-01-01,708.0
2011-02-01,310.0
2011-03-01,-2128.0
2011-04-01,2184.0
2011-05-01,970.0
2011-06-01,-995.0
2011-07-01,1289.0
2011-08-01,626.0
2011-09-01,49.0
2011-10-01,-135.0
2011-11-01,-173.0
2011-12-01,-945.0
2012-01-01,614.0
2012-02-01,214.0
2012-03-01,1997.0
2012-04-01,2011.0
2012-05-01,-907.0
2012-06-01,320.0
2012-07-01,1480.0
2012-08-01,1882.0
2012-09-01,-3007.0
2012-10-01,2087.0
2012-11-01,-760.0
2012-12-01,-686.0
2013-01-01,1060.0
2013-02-01,2441.0
2013-03-01,-144.0
2013-04-01,2331.0
2013-05-01,867.0
2013-06-01,730.0
2013-07-01,1203.0
2013-08-01,1467.0
2013-09-01,-1671.0
2013-10-01,-1107.0
2013-11-01,-211.0
2013-12-01,-592.0
2014-01-01,-648.0
2014-02-01,-717.0
2014-03-01,4.0
2014-04-01,1363.0
2014-05-01,-513.0
2014-06-01,-1718.0
2014-07-01,78.0
2014-08-01,1386.0
2014-09-01,-1660.0
2014-10-01,1832.0
2014-11-01,-1111.0
2014-12-01,-2200.0
2015-01-01,2027.0
2015-02-01,2602.0
2015-03-01,714.0
2015-04-01,1470.0
2015-05-01,-98.0
2015-06-01,-852.0
2015-07-01,-252.0
2015-08-01,-819.0
2015-09-01,-134.0
2015-10-01,347.0
2015-11-01,122.0
2015-12-01,-414.0
2016-01-01,640.0
2016-02-01,-124.0
2016-03-01,521.0
2016-04-01,-156.0
2016-05-01,1023.0
2016-06-01,-2207.0
2016-07-01,-112.0
2016-08-01,51.0
2016-09-01,-617.0
2016-10-01,213.0
2016-11-01,1160.0
2016-12-01,-276.0
2017-01-01,556.0
2017-02-01,862.0
2017-03-01,-627.0
2017-04-01,-119.0
2017-05-01,-1230.0
2017-06-01,1199.0
2017-07-01,-1154.0
2017-08-01,213.0
2017-09-01,390.0
2017-10-01,-294.0
2017-11-01,-683.0
2017-12-01,-893.0
2018-01-01,-17.0
2018-02-01,-19.0
2018-03-01,97.0
2018-04-01,1658.0
2018-05-01,352.0
2018-06-01,-488.0
2018-07-01,801.0
2018-08-01,-245.0
