Tarih,TP_ODEAYRSUNUM6_Q155
2000-01-01,7.0
2000-02-01,239.0
2000-03-01,-232.0
2000-04-01,9.0
2000-05-01,63.0
2000-06-01,-38.0
2000-07-01,170.0
2000-08-01,-69.0
2000-09-01,-181.0
2000-10-01,-27.0
2000-11-01,-64.0
2000-12-01,7.0
2001-01-01,37.0
2001-02-01,-17.0
2001-03-01,164.0
2001-04-01,39.0
2001-05-01,-109.0
2001-06-01,-13.0
2001-07-01,75.0
2001-08-01,-69.0
2001-09-01,531.0
2001-10-01,-29.0
2001-11-01,109.0
2001-12-01,-24.0
2002-01-01,99.0
2002-02-01,63.0
2002-03-01,37.0
2002-04-01,64.0
2002-05-01,-38.0
2002-06-01,-27.0
2002-07-01,-91.0
2002-08-01,131.0
2002-09-01,7.0
2002-10-01,4.0
2002-11-01,-332.0
2002-12-01,34.0
2003-01-01,-117.0
2003-02-01,-65.0
2003-03-01,664.0
2003-04-01,49.0
2003-05-01,43.0
2003-06-01,-108.0
2003-07-01,-78.0
2003-08-01,0.0
2003-09-01,31.0
2003-10-01,24.0
2003-11-01,-77.0
2003-12-01,10.0
2004-01-01,-150.0
2004-02-01,-183.0
2004-03-01,16.0
2004-04-01,-31.0
2004-05-01,43.0
2004-06-01,-87.0
2004-07-01,-156.0
2004-08-01,4.0
2004-09-01,-208.0
2004-10-01,-1.0
2004-11-01,120.0
2004-12-01,-8.0
2005-01-01,220.0
2005-02-01,-38.0
2005-03-01,-52.0
2005-04-01,30.0
2005-05-01,24.0
2005-06-01,-69.0
2005-07-01,-110.0
2005-08-01,-76.0
2005-09-01,-79.0
2005-10-01,-19.0
2005-11-01,-80.0
2005-12-01,56.0
2006-01-01,141.0
2006-02-01,37.0
2006-03-01,92.0
2006-04-01,-34.0
2006-05-01,-147.0
2006-06-01,294.0
2006-07-01,-152.0
2006-08-01,44.0
2006-09-01,56.0
2006-10-01,173.0
2006-11-01,63.0
2006-12-01,158.0
2007-01-01,-121.0
2007-02-01,129.0
2007-03-01,-20.0
2007-04-01,-42.0
2007-05-01,-21.0
2007-06-01,202.0
2007-07-01,-244.0
2007-08-01,-197.0
2007-09-01,191.0
2007-10-01,99.0
2007-11-01,-136.0
2007-12-01,23.0
2008-01-01,932.0
2008-02-01,-300.0
2008-03-01,-366.0
2008-04-01,-44.0
2008-05-01,26.0
2008-06-01,-47.0
2008-07-01,158.0
2008-08-01,-712.0
2008-09-01,1594.0
2008-10-01,-866.0
2008-11-01,254.0
2008-12-01,-205.0
2009-01-01,453.0
2009-02-01,-162.0
2009-03-01,-187.0
2009-04-01,165.0
2009-05-01,89.0
2009-06-01,-239.0
2009-07-01,311.0
2009-08-01,-207.0
2009-09-01,-81.0
2009-10-01,140.0
2009-11-01,-148.0
2009-12-01,150.0
2010-01-01,90.0
2010-02-01,-347.0
2010-03-01,60.0
2010-04-01,95.0
2010-05-01,340.0
2010-06-01,-225.0
2010-07-01,270.0
2010-08-01,-31.0
2010-09-01,226.0
2010-10-01,35.0
2010-11-01,-443.0
2010-12-01,362.0
2011-01-01,127.0
2011-02-01,-87.0
2011-03-01,205.0
2011-04-01,290.0
2011-05-01,-19.0
2011-06-01,47.0
2011-07-01,-88.0
2011-08-01,368.0
2011-09-01,-234.0
2011-10-01,190.0
2011-11-01,-316.0
2011-12-01,95.0
2012-01-01,725.0
2012-02-01,-987.0
2012-03-01,235.0
2012-04-01,172.0
2012-05-01,411.0
2012-06-01,1.0
2012-07-01,-252.0
2012-08-01,278.0
2012-09-01,44.0
2012-10-01,-289.0
2012-11-01,-44.0
2012-12-01,199.0
2013-01-01,369.0
2013-02-01,-439.0
2013-03-01,186.0
2013-04-01,-192.0
2013-05-01,-89.0
2013-06-01,273.0
2013-07-01,-86.0
2013-08-01,1.0
2013-09-01,-48.0
2013-10-01,-122.0
2013-11-01,100.0
2013-12-01,118.0
2014-01-01,54.0
2014-02-01,-226.0
2014-03-01,100.0
2014-04-01,4.0
2014-05-01,-122.0
2014-06-01,110.0
2014-07-01,1820.0
2014-08-01,-228.0
2014-09-01,307.0
2014-10-01,77.0
2014-11-01,-64.0
2014-12-01,-188.0
2015-01-01,109.0
2015-02-01,39.0
2015-03-01,-64.0
2015-04-01,180.0
2015-05-01,1.0
2015-06-01,464.0
2015-07-01,-167.0
2015-08-01,-145.0
2015-09-01,54.0
2015-10-01,216.0
2015-11-01,81.0
2015-12-01,299.0
2016-01-01,390.0
2016-02-01,213.0
2016-03-01,-47.0
2016-04-01,120.0
2016-05-01,-284.0
2016-06-01,74.0
2016-07-01,-34.0
2016-08-01,-13.0
2016-09-01,153.0
2016-10-01,-162.0
2016-11-01,105.0
2016-12-01,164.0
2017-01-01,-57.0
2017-02-01,-24.0
2017-03-01,-4.0
2017-04-01,46.0
2017-05-01,-21.0
2017-06-01,53.0
2017-07-01,44.0
2017-08-01,132.0
2017-09-01,681.0
2017-10-01,13.0
2017-11-01,6.0
2017-12-01,170.0
2018-01-01,-313.0
2018-02-01,207.0
2018-03-01,-136.0
2018-04-01,-234.0
2018-05-01,112.0
2018-06-01,171.0
2018-07-01,23.0
2018-08-01,19.0
2018-09-01,-107.0
2018-10-01,515.0
2018-11-01,-581.0
2018-12-01,722.0
2019-01-01,-74.0
2019-02-01,-50.0
2019-03-01,-268.0
2019-04-01,-88.0
2019-05-01,-246.0
2019-06-01,-536.0
2019-07-01,745.0
2019-08-01,336.0
2019-09-01,-557.0
2019-10-01,-102.0
2019-11-01,396.0
2019-12-01,470.0
2020-01-01,-97.0
2020-02-01,660.0
2020-03-01,-35.0
2020-04-01,-616.0
2020-05-01,-837.0
2020-06-01,464.0
2020-07-01,-438.0
2020-08-01,-340.0
2020-09-01,469.0
2020-10-01,-2082.0
2020-11-01,405.0
2020-12-01,67.0
2021-01-01,359.0
2021-02-01,211.0
2021-03-01,519.0
2021-04-01,166.0
2021-05-01,-46.0
2021-06-01,546.0
2021-07-01,129.0
2021-08-01,152.0
2021-09-01,80.0
2021-10-01,23.0
2021-11-01,-474.0
2021-12-01,603.0
2022-01-01,-212.0
2022-02-01,-258.0
2022-03-01,-83.0
2022-04-01,18.0
2022-05-01,84.0
2022-06-01,1119.0
2022-07-01,295.0
2022-08-01,-165.0
2022-09-01,-368.0
2022-10-01,-144.0
2022-11-01,-23.0
2022-12-01,-542.0
2023-01-01,-9.0
2023-02-01,1.0
2023-03-01,-178.0
2023-04-01,75.0
2023-05-01,715.0
2023-06-01,-749.0
2023-07-01,232.0
2023-08-01,-319.0
2023-09-01,-1042.0
2023-10-01,-166.0
2023-11-01,-121.0
2023-12-01,-95.0
2024-01-01,159.0
2024-02-01,240.0
2024-03-01,-252.0
2024-04-01,-144.0
2024-05-01,-144.0
2024-06-01,448.0
2024-07-01,31.0
2024-08-01,94.0
2024-09-01,2540.0
2024-10-01,-105.0
2024-11-01,-802.0
2024-12-01,204.0
2025-01-01,335.0
2025-02-01,-972.0
2025-03-01,1263.0
2025-04-01,1902.0
2025-05-01,-1135.0
2025-06-01,1759.0
2025-07-01,-1172.0
2025-08-01,71.0
