Tarih,TP_ODEAYRSUNUM6_Q32
2000-01-01,17.0
2000-02-01,-6.0
2000-03-01,-2.0
2000-04-01,25.0
2000-05-01,24.0
2000-06-01,37.0
2000-07-01,66.0
2000-08-01,50.0
2000-09-01,17.0
2000-10-01,19.0
2000-11-01,-7.0
2000-12-01,6.0
2001-01-01,-7.0
2001-02-01,-1.0
2001-03-01,-1.0
2001-04-01,8.0
2001-05-01,15.0
2001-06-01,3.0
2001-07-01,6.0
2001-08-01,13.0
2001-09-01,11.0
2001-10-01,8.0
2001-11-01,38.0
2001-12-01,9.0
2002-01-01,-6.0
2002-02-01,51.0
2002-03-01,9.0
2002-04-01,4.0
2002-05-01,29.0
2002-06-01,5.0
2002-07-01,37.0
2002-08-01,51.0
2002-09-01,23.0
2002-10-01,53.0
2002-11-01,49.0
2002-12-01,25.0
2003-01-01,4.0
2003-02-01,7.0
2003-03-01,10.0
2003-04-01,11.0
2003-05-01,35.0
2003-06-01,12.0
2003-07-01,15.0
2003-08-01,26.0
2003-09-01,20.0
2003-10-01,19.0
2003-11-01,23.0
2003-12-01,7.0
2004-01-01,-15.0
2004-02-01,13.0
2004-03-01,5.0
2004-04-01,-8.0
2004-05-01,22.0
2004-06-01,-4.0
2004-07-01,24.0
2004-08-01,12.0
2004-09-01,-69.0
2004-10-01,-6.0
2004-11-01,25.0
2004-12-01,0.0
2005-01-01,51.0
2005-02-01,14.0
2005-03-01,94.0
2005-04-01,81.0
2005-05-01,108.0
2005-06-01,92.0
2005-07-01,156.0
2005-08-01,157.0
2005-09-01,114.0
2005-10-01,97.0
2005-11-01,82.0
2005-12-01,64.0
2006-01-01,52.0
2006-02-01,35.0
2006-03-01,58.0
2006-04-01,73.0
2006-05-01,93.0
2006-06-01,105.0
2006-07-01,165.0
2006-08-01,176.0
2006-09-01,147.0
2006-10-01,89.0
2006-11-01,33.0
2006-12-01,126.0
2007-01-01,101.0
2007-02-01,80.0
2007-03-01,101.0
2007-04-01,118.0
2007-05-01,132.0
2007-06-01,164.0
2007-07-01,201.0
2007-08-01,215.0
2007-09-01,171.0
2007-10-01,145.0
2007-11-01,78.0
2007-12-01,121.0
2008-01-01,135.0
2008-02-01,105.0
2008-03-01,122.0
2008-04-01,140.0
2008-05-01,169.0
2008-06-01,257.0
2008-07-01,308.0
2008-08-01,357.0
2008-09-01,251.0
2008-10-01,169.0
2008-11-01,171.0
2008-12-01,212.0
2009-01-01,146.0
2009-02-01,118.0
2009-03-01,162.0
2009-04-01,205.0
2009-05-01,229.0
2009-06-01,251.0
2009-07-01,344.0
2009-08-01,380.0
2009-09-01,307.0
2009-10-01,282.0
2009-11-01,214.0
2009-12-01,227.0
2010-01-01,189.0
2010-02-01,154.0
2010-03-01,194.0
2010-04-01,188.0
2010-05-01,218.0
2010-06-01,254.0
2010-07-01,378.0
2010-08-01,380.0
2010-09-01,317.0
2010-10-01,320.0
2010-11-01,280.0
2010-12-01,238.0
2011-01-01,244.0
2011-02-01,268.0
2011-03-01,374.0
2011-04-01,356.0
2011-05-01,369.0
2011-06-01,417.0
2011-07-01,577.0
2011-08-01,509.0
2011-09-01,450.0
2011-10-01,477.0
2011-11-01,369.0
2011-12-01,349.0
2012-01-01,325.0
2012-02-01,270.0
2012-03-01,312.0
2012-04-01,447.0
2012-05-01,590.0
2012-06-01,536.0
2012-07-01,575.0
2012-08-01,623.0
2012-09-01,633.0
2012-10-01,555.0
2012-11-01,434.0
2012-12-01,430.0
2013-01-01,537.0
2013-02-01,558.0
2013-03-01,836.0
2013-04-01,890.0
2013-05-01,940.0
2013-06-01,966.0
2013-07-01,895.0
2013-08-01,892.0
2013-09-01,932.0
2013-10-01,823.0
2013-11-01,767.0
2013-12-01,751.0
2014-01-01,698.0
2014-02-01,701.0
2014-03-01,826.0
2014-04-01,837.0
2014-05-01,887.0
2014-06-01,886.0
2014-07-01,917.0
2014-08-01,1043.0
2014-09-01,963.0
2014-10-01,913.0
2014-11-01,728.0
2014-12-01,818.0
2015-01-01,646.0
2015-02-01,616.0
2015-03-01,737.0
2015-04-01,716.0
2015-05-01,763.0
2015-06-01,801.0
2015-07-01,762.0
2015-08-01,906.0
2015-09-01,805.0
2015-10-01,731.0
2015-11-01,641.0
2015-12-01,641.0
2016-01-01,347.0
2016-02-01,360.0
2016-03-01,485.0
2016-04-01,516.0
2016-05-01,572.0
2016-06-01,572.0
2016-07-01,612.0
2016-08-01,890.0
2016-09-01,812.0
2016-10-01,652.0
2016-11-01,495.0
2016-12-01,534.0
2017-01-01,398.0
2017-02-01,421.0
2017-03-01,567.0
2017-04-01,602.0
2017-05-01,694.0
2017-06-01,750.0
2017-07-01,811.0
2017-08-01,1150.0
2017-09-01,1015.0
2017-10-01,819.0
2017-11-01,581.0
2017-12-01,665.0
2018-01-01,488.0
2018-02-01,514.0
2018-03-01,687.0
2018-04-01,736.0
2018-05-01,835.0
2018-06-01,879.0
2018-07-01,963.0
2018-08-01,1330.0
2018-09-01,1142.0
2018-10-01,996.0
2018-11-01,731.0
2018-12-01,797.0
2019-01-01,639.0
2019-02-01,536.0
2019-03-01,655.0
2019-04-01,794.0
2019-05-01,745.0
