Tarih,TP_ODEAYRSUNUM6_Q19
2000-01-01,98.0
2000-02-01,174.0
2000-03-01,216.0
2000-04-01,125.0
2000-05-01,170.0
2000-06-01,143.0
2000-07-01,210.0
2000-08-01,218.0
2000-09-01,162.0
2000-10-01,169.0
2000-11-01,160.0
2000-12-01,55.0
2001-01-01,87.0
2001-02-01,81.0
2001-03-01,21.0
2001-04-01,25.0
2001-05-01,22.0
2001-06-01,32.0
2001-07-01,84.0
2001-08-01,117.0
2001-09-01,161.0
2001-10-01,190.0
2001-11-01,101.0
2001-12-01,68.0
2002-01-01,106.0
2002-02-01,86.0
2002-03-01,131.0
2002-04-01,124.0
2002-05-01,99.0
2002-06-01,77.0
2002-07-01,172.0
2002-08-01,183.0
2002-09-01,105.0
2002-10-01,199.0
2002-11-01,48.0
2002-12-01,78.0
2003-01-01,110.0
2003-02-01,214.0
2003-03-01,257.0
2003-04-01,161.0
2003-05-01,180.0
2003-06-01,268.0
2003-07-01,360.0
2003-08-01,332.0
2003-09-01,249.0
2003-10-01,253.0
2003-11-01,61.0
2003-12-01,153.0
2004-01-01,214.0
2004-02-01,299.0
2004-03-01,290.0
2004-04-01,359.0
2004-05-01,232.0
2004-06-01,250.0
2004-07-01,452.0
2004-08-01,305.0
2004-09-01,305.0
2004-10-01,215.0
2004-11-01,206.0
2004-12-01,371.0
2005-01-01,366.0
2005-02-01,419.0
2005-03-01,400.0
2005-04-01,322.0
2005-05-01,329.0
2005-06-01,329.0
2005-07-01,486.0
2005-08-01,395.0
2005-09-01,274.0
2005-10-01,171.0
2005-11-01,171.0
2005-12-01,224.0
2006-01-01,213.0
2006-02-01,226.0
2006-03-01,230.0
2006-04-01,295.0
2006-05-01,763.0
2006-06-01,230.0
2006-07-01,222.0
2006-08-01,473.0
2006-09-01,535.0
2006-10-01,233.0
2006-11-01,292.0
2006-12-01,270.0
2007-01-01,371.0
2007-02-01,173.0
2007-03-01,293.0
2007-04-01,290.0
2007-05-01,549.0
2007-06-01,673.0
2007-07-01,1017.0
2007-08-01,619.0
2007-09-01,315.0
2007-10-01,349.0
2007-11-01,382.0
2007-12-01,295.0
2008-01-01,519.0
2008-02-01,397.0
2008-03-01,36.0
2008-04-01,62.0
2008-05-01,580.0
2008-06-01,690.0
2008-07-01,346.0
2008-08-01,1471.0
2008-09-01,802.0
2008-10-01,48.0
2008-11-01,17.0
2008-12-01,23.0
2009-01-01,14.0
2009-02-01,10.0
2009-03-01,21.0
2009-04-01,35.0
2009-05-01,35.0
2009-06-01,170.0
2009-07-01,469.0
2009-08-01,463.0
2009-09-01,117.0
2009-10-01,214.0
2009-11-01,52.0
2009-12-01,32.0
2010-01-01,26.0
2010-02-01,77.0
2010-03-01,71.0
2010-04-01,95.0
2010-05-01,40.0
2010-06-01,63.0
2010-07-01,807.0
2010-08-01,325.0
2010-09-01,210.0
2010-10-01,454.0
2010-11-01,215.0
2010-12-01,140.0
2011-01-01,593.0
2011-02-01,311.0
2011-03-01,186.0
2011-04-01,254.0
2011-05-01,174.0
2011-06-01,393.0
2011-07-01,726.0
2011-08-01,1177.0
2011-09-01,1434.0
2011-10-01,649.0
2011-11-01,133.0
2011-12-01,222.0
2012-01-01,220.0
2012-02-01,209.0
2012-03-01,270.0
2012-04-01,569.0
2012-05-01,1085.0
2012-06-01,1336.0
2012-07-01,1932.0
2012-08-01,667.0
2012-09-01,395.0
2012-10-01,272.0
2012-11-01,387.0
2012-12-01,294.0
2013-01-01,698.0
2013-02-01,1047.0
2013-03-01,1051.0
2013-04-01,2482.0
2013-05-01,2146.0
2013-06-01,2056.0
2013-07-01,1612.0
2013-08-01,656.0
2013-09-01,333.0
2013-10-01,786.0
2013-11-01,879.0
2013-12-01,1382.0
2014-01-01,387.0
2014-02-01,209.0
2014-03-01,239.0
2014-04-01,359.0
2014-05-01,665.0
2014-06-01,1151.0
2014-07-01,182.0
2014-08-01,210.0
2014-09-01,696.0
2014-10-01,400.0
2014-11-01,1998.0
2014-12-01,612.0
2015-01-01,222.0
2015-02-01,183.0
2015-03-01,194.0
2015-04-01,246.0
2015-05-01,199.0
2015-06-01,229.0
2015-07-01,676.0
2015-08-01,539.0
2015-09-01,182.0
2015-10-01,203.0
2015-11-01,234.0
2015-12-01,319.0
2016-01-01,168.0
2016-02-01,269.0
2016-03-01,262.0
2016-04-01,373.0
2016-05-01,601.0
2016-06-01,572.0
2016-07-01,311.0
2016-08-01,424.0
2016-09-01,474.0
2016-10-01,949.0
2016-11-01,486.0
2016-12-01,1570.0
2017-01-01,469.0
