Tarih,TP_ODEAYRSUNUM6_Q11
2000-01-01,12.0
2000-02-01,5.0
2000-03-01,4.0
2000-04-01,-5.0
2000-05-01,6.0
2000-06-01,-3.0
2000-07-01,3.0
2000-08-01,14.0
2000-09-01,18.0
2000-10-01,20.0
2000-11-01,18.0
2000-12-01,12.0
2001-01-01,11.0
2001-02-01,32.0
2001-03-01,17.0
2001-04-01,20.0
2001-05-01,26.0
2001-06-01,44.0
2001-07-01,30.0
2001-08-01,34.0
2001-09-01,24.0
2001-10-01,38.0
2001-11-01,27.0
2001-12-01,27.0
2002-01-01,22.0
2002-02-01,26.0
2002-03-01,33.0
2002-04-01,33.0
2002-05-01,52.0
2002-06-01,30.0
2002-07-01,40.0
2002-08-01,56.0
2002-09-01,64.0
2002-10-01,78.0
2002-11-01,61.0
2002-12-01,47.0
2003-01-01,62.0
2003-02-01,50.0
2003-03-01,77.0
2003-04-01,78.0
2003-05-01,71.0
2003-06-01,84.0
2003-07-01,86.0
2003-08-01,75.0
2003-09-01,106.0
2003-10-01,147.0
2003-11-01,103.0
2003-12-01,173.0
2004-01-01,120.0
2004-02-01,85.0
2004-03-01,95.0
2004-04-01,134.0
2004-05-01,130.0
2004-06-01,123.0
2004-07-01,111.0
2004-08-01,116.0
2004-09-01,132.0
2004-10-01,109.0
2004-11-01,100.0
2004-12-01,142.0
2005-01-01,91.0
2005-02-01,112.0
2005-03-01,122.0
2005-04-01,106.0
2005-05-01,141.0
2005-06-01,102.0
2005-07-01,90.0
2005-08-01,98.0
2005-09-01,144.0
2005-10-01,90.0
2005-11-01,111.0
2005-12-01,77.0
2006-01-01,83.0
2006-02-01,59.0
2006-03-01,140.0
2006-04-01,80.0
2006-05-01,68.0
2006-06-01,3.0
2006-07-01,-42.0
2006-08-01,103.0
2006-09-01,124.0
2006-10-01,146.0
2006-11-01,143.0
2006-12-01,125.0
2007-01-01,64.0
2007-02-01,66.0
2007-03-01,120.0
2007-04-01,105.0
2007-05-01,144.0
2007-06-01,171.0
2007-07-01,222.0
2007-08-01,156.0
2007-09-01,-36.0
2007-10-01,89.0
2007-11-01,-26.0
2007-12-01,44.0
2008-01-01,-820.0
2008-02-01,-578.0
2008-03-01,-133.0
2008-04-01,81.0
2008-05-01,180.0
2008-06-01,196.0
2008-07-01,222.0
2008-08-01,226.0
2008-09-01,236.0
2008-10-01,-93.0
2008-11-01,-210.0
2008-12-01,-360.0
2009-01-01,-813.0
2009-02-01,-1443.0
2009-03-01,-716.0
2009-04-01,40.0
2009-05-01,111.0
2009-06-01,236.0
2009-07-01,230.0
2009-08-01,190.0
2009-09-01,184.0
2009-10-01,144.0
2009-11-01,147.0
2009-12-01,-227.0
2010-01-01,-10.0
2010-02-01,-7.0
2010-03-01,-142.0
2010-04-01,94.0
2010-05-01,-670.0
2010-06-01,-68.0
2010-07-01,204.0
2010-08-01,152.0
2010-09-01,192.0
2010-10-01,72.0
2010-11-01,91.0
2010-12-01,87.0
2011-01-01,132.0
2011-02-01,46.0
2011-03-01,29.0
2011-04-01,13.0
2011-05-01,-32.0
