Tarih,TP_ODEAYRSUNUM6_Q36
2000-01-01,110.0
2000-02-01,149.0
2000-03-01,142.0
2000-04-01,123.0
2000-05-01,156.0
2000-06-01,149.0
2000-07-01,131.0
2000-08-01,133.0
2000-09-01,132.0
2000-10-01,131.0
2000-11-01,154.0
2000-12-01,143.0
2001-01-01,153.0
2001-02-01,143.0
2001-03-01,131.0
2001-04-01,152.0
2001-05-01,168.0
2001-06-01,147.0
2001-07-01,144.0
2001-08-01,153.0
2001-09-01,149.0
2001-10-01,157.0
2001-11-01,157.0
2001-12-01,142.0
2002-01-01,132.0
2002-02-01,120.0
2002-03-01,132.0
2002-04-01,149.0
2002-05-01,162.0
2002-06-01,146.0
2002-07-01,165.0
2002-08-01,153.0
2002-09-01,169.0
2002-10-01,172.0
2002-11-01,177.0
2002-12-01,182.0
2003-01-01,103.0
2003-02-01,77.0
2003-03-01,105.0
2003-04-01,99.0
2003-05-01,114.0
2003-06-01,108.0
2003-07-01,117.0
2003-08-01,108.0
2003-09-01,116.0
2003-10-01,134.0
2003-11-01,111.0
2003-12-01,130.0
2004-01-01,134.0
2004-02-01,97.0
2004-03-01,140.0
2004-04-01,137.0
2004-05-01,153.0
2004-06-01,150.0
2004-07-01,155.0
2004-08-01,132.0
2004-09-01,159.0
2004-10-01,163.0
2004-11-01,160.0
2004-12-01,185.0
2005-01-01,145.0
2005-02-01,149.0
2005-03-01,176.0
2005-04-01,165.0
2005-05-01,177.0
2005-06-01,171.0
2005-07-01,159.0
2005-08-01,156.0
2005-09-01,191.0
2005-10-01,188.0
2005-11-01,166.0
2005-12-01,205.0
2006-01-01,103.0
2006-02-01,123.0
2006-03-01,150.0
2006-04-01,145.0
2006-05-01,129.0
2006-06-01,161.0
2006-07-01,170.0
2006-08-01,145.0
2006-09-01,148.0
2006-10-01,165.0
2006-11-01,198.0
2006-12-01,186.0
2007-01-01,130.0
2007-02-01,168.0
2007-03-01,184.0
2007-04-01,166.0
2007-05-01,229.0
2007-06-01,203.0
2007-07-01,222.0
2007-08-01,194.0
2007-09-01,240.0
2007-10-01,218.0
2007-11-01,259.0
2007-12-01,211.0
2008-01-01,234.0
2008-02-01,263.0
2008-03-01,238.0
2008-04-01,272.0
2008-05-01,250.0
2008-06-01,254.0
2008-07-01,295.0
2008-08-01,256.0
2008-09-01,298.0
2008-10-01,202.0
2008-11-01,221.0
2008-12-01,155.0
2009-01-01,249.0
2009-02-01,229.0
2009-03-01,233.0
2009-04-01,219.0
2009-05-01,187.0
2009-06-01,189.0
2009-07-01,219.0
2009-08-01,183.0
2009-09-01,248.0
2009-10-01,275.0
2009-11-01,257.0
2009-12-01,491.0
2010-01-01,221.0
2010-02-01,240.0
2010-03-01,304.0
2010-04-01,303.0
2010-05-01,339.0
2010-06-01,303.0
2010-07-01,269.0
2010-08-01,259.0
2010-09-01,244.0
2010-10-01,295.0
2010-11-01,283.0
2010-12-01,340.0
2011-01-01,256.0
2011-02-01,292.0
2011-03-01,315.0
2011-04-01,312.0
2011-05-01,285.0
2011-06-01,265.0
2011-07-01,279.0
2011-08-01,264.0
2011-09-01,284.0
2011-10-01,299.0
2011-11-01,282.0
2011-12-01,281.0
2012-01-01,257.0
2012-02-01,279.0
2012-03-01,314.0
2012-04-01,311.0
2012-05-01,359.0
2012-06-01,336.0
2012-07-01,323.0
2012-08-01,359.0
2012-09-01,329.0
2012-10-01,342.0
2012-11-01,355.0
