Tarih,TP_ODEAYRSUNUM6_Q13
2000-01-01,3229.0
2000-02-01,3931.0
2000-03-01,4164.0
2000-04-01,4491.0
2000-05-01,4698.0
2000-06-01,4965.0
2000-07-01,4678.0
2000-08-01,4879.0
2000-09-01,4644.0
2000-10-01,5024.0
2000-11-01,5362.0
2000-12-01,4438.0
2001-01-01,4072.0
2001-02-01,3594.0
2001-03-01,3109.0
2001-04-01,3038.0
2001-05-01,3559.0
2001-06-01,3299.0
2001-07-01,3437.0
2001-08-01,3502.0
2001-09-01,3425.0
2001-10-01,3364.0
2001-11-01,3559.0
2001-12-01,3441.0
2002-01-01,3432.0
2002-02-01,3038.0
2002-03-01,3939.0
2002-04-01,4213.0
2002-05-01,4304.0
2002-06-01,3937.0
2002-07-01,4600.0
2002-08-01,4419.0
2002-09-01,4510.0
2002-10-01,4830.0
2002-11-01,4962.0
2002-12-01,5370.0
2003-01-01,4426.0
2003-02-01,4186.0
2003-03-01,5756.0
2003-04-01,5211.0
2003-05-01,5532.0
2003-06-01,5727.0
2003-07-01,6267.0
2003-08-01,5975.0
2003-09-01,6206.0
2003-10-01,6575.0
2003-11-01,5245.0
2003-12-01,8234.0
2004-01-01,6330.0
2004-02-01,6139.0
2004-03-01,8452.0
2004-04-01,7932.0
2004-05-01,7991.0
2004-06-01,8468.0
2004-07-01,8728.0
2004-08-01,7883.0
2004-09-01,8487.0
2004-10-01,8088.0
2004-11-01,8568.0
2004-12-01,10474.0
2005-01-01,7220.0
2005-02-01,8324.0
2005-03-01,10196.0
2005-04-01,9595.0
2005-05-01,9812.0
2005-06-01,9947.0
2005-07-01,9596.0
2005-08-01,10272.0
2005-09-01,10366.0
2005-10-01,10090.0
2005-11-01,9673.0
2005-12-01,11683.0
2006-01-01,8145.0
2006-02-01,9796.0
2006-03-01,11605.0
2006-04-01,11587.0
2006-05-01,12694.0
2006-06-01,12466.0
2006-07-01,11709.0
2006-08-01,12276.0
2006-09-01,12153.0
2006-10-01,11200.0
2006-11-01,12897.0
2006-12-01,13048.0
2007-01-01,10592.0
2007-02-01,11383.0
2007-03-01,13234.0
2007-04-01,12919.0
2007-05-01,14935.0
2007-06-01,14266.0
2007-07-01,15214.0
2007-08-01,14682.0
2007-09-01,14459.0
2007-10-01,15627.0
2007-11-01,16632.0
2007-12-01,16120.0
2008-01-01,16339.0
2008-02-01,16027.0
2008-03-01,16812.0
2008-04-01,17889.0
2008-05-01,19306.0
2008-06-01,19477.0
2008-07-01,20557.0
2008-08-01,19251.0
2008-09-01,17885.0
2008-10-01,14942.0
2008-11-01,12074.0
2008-12-01,11405.0
2009-01-01,9281.0
2009-02-01,9075.0
2009-03-01,10522.0
2009-04-01,10120.0
2009-05-01,10868.0
2009-06-01,12501.0
2009-07-01,12856.0
2009-08-01,12811.0
2009-09-01,12485.0
2009-10-01,12773.0
2009-11-01,12618.0
2009-12-01,15019.0
2010-01-01,11691.0
2010-02-01,11782.0
2010-03-01,15022.0
2010-04-01,14943.0
2010-05-01,14726.0
2010-06-01,15233.0
2010-07-01,16078.0
2010-08-01,15434.0
2010-09-01,15644.0
2010-10-01,17297.0
2010-11-01,17135.0
2010-12-01,20559.0
2011-01-01,16905.0
2011-02-01,17520.0
2011-03-01,21643.0
2011-04-01,20953.0
2011-05-01,21107.0
2011-06-01,21605.0
2011-07-01,21061.0
2011-08-01,19679.0
2011-09-01,21204.0
2011-10-01,19919.0
2011-11-01,18649.0
2011-12-01,20594.0
2012-01-01,17469.0
2012-02-01,17787.0
2012-03-01,20677.0
2012-04-01,19273.0
2012-05-01,21750.0
2012-06-01,20438.0
2012-07-01,20835.0
2012-08-01,18828.0
2012-09-01,19924.0
2012-10-01,18787.0
2012-11-01,20948.0
2012-12-01,19828.0
2013-01-01,19564.0
2013-02-01,20346.0
2013-03-01,21323.0
2013-04-01,23688.0
2013-05-01,23839.0
2013-06-01,21694.0
2013-07-01,23982.0
2013-08-01,19104.0
2013-09-01,21328.0
2013-10-01,20444.0
2013-11-01,21917.0
2013-12-01,23594.0
2014-01-01,20139.0
2014-02-01,18829.0
2014-03-01,21285.0
2014-04-01,21426.0
2014-05-01,21480.0
2014-06-01,21554.0
2014-07-01,20770.0
2014-08-01,20282.0
2014-09-01,21464.0
2014-10-01,20051.0
2014-11-01,21707.0
2014-12-01,22154.0
2015-01-01,17055.0
2015-02-01,17782.0
2015-03-01,19529.0
2015-04-01,18760.0
2015-05-01,18320.0
2015-06-01,18735.0
2015-07-01,18977.0
2015-08-01,16421.0
2015-09-01,15912.0
2015-10-01,17372.0
2015-11-01,16257.0
2015-12-01,18499.0
2016-01-01,13636.0
2016-02-01,16113.0
2016-03-01,18253.0
2016-04-01,16396.0
2016-05-01,17685.0
2016-06-01,19867.0
2016-07-01,15129.0
2016-08-01,16859.0
2016-09-01,15644.0
2016-10-01,17024.0
2016-11-01,17023.0
2016-12-01,18560.0
2017-01-01,16091.0
2017-02-01,16266.0
2017-03-01,19443.0
2017-04-01,17864.0
2017-05-01,21343.0
2017-06-01,19570.0
2017-07-01,21886.0
2017-08-01,19473.0
2017-09-01,20793.0
2017-10-01,21653.0
2017-11-01,20985.0
2017-12-01,23348.0
2018-01-01,22177.0
2018-02-01,19877.0
2018-03-01,22262.0
2018-04-01,21203.0
2018-05-01,23191.0
2018-06-01,19543.0
2018-07-01,20958.0
2018-08-01,15567.0
2018-09-01,16931.0
2018-10-01,16403.0
2018-11-01,16295.0
2018-12-01,16745.0
2019-01-01,16165.0
2019-02-01,16057.0
2019-03-01,18250.0
2019-04-01,18073.0
2019-05-01,18542.0
2019-06-01,15064.0
2019-07-01,19229.0
2019-08-01,15564.0
2019-09-01,16941.0
2019-10-01,18176.0
2019-11-01,18228.0
2019-12-01,20055.0
2020-01-01,19214.0
2020-02-01,17644.0
2020-03-01,18822.0
2020-04-01,13559.0
2020-05-01,13394.0
2020-06-01,16318.0
2020-07-01,17718.0
2020-08-01,18757.0
2020-09-01,20847.0
2020-10-01,19714.0
2020-11-01,21143.0
2020-12-01,22387.0
2021-01-01,18065.0
2021-02-01,19300.0
2021-03-01,23622.0
2021-04-01,21837.0
2021-05-01,20624.0
2021-06-01,22611.0
2021-07-01,20686.0
2021-08-01,23168.0
2021-09-01,23322.0
2021-10-01,22223.0
2021-11-01,26902.0
2021-12-01,29065.0
2022-01-01,27844.0
2022-02-01,27885.0
2022-03-01,30877.0
2022-04-01,29479.0
2022-05-01,29588.0
2022-06-01,31595.0
2022-07-01,29239.0
2022-08-01,32532.0
2022-09-01,32204.0
2022-10-01,29202.0
2022-11-01,30655.0
2022-12-01,32612.0
2023-01-01,33622.0
2023-02-01,30696.0
2023-03-01,31939.0
2023-04-01,27988.0
2023-05-01,34126.0
2023-06-01,26071.0
2023-07-01,32311.0
2023-08-01,30268.0
2023-09-01,27506.0
2023-10-01,29408.0
2023-11-01,28974.0
2023-12-01,29058.0
2024-01-01,26186.0
2024-02-01,27859.0
2024-03-01,29951.0
2024-04-01,29184.0
2024-05-01,30648.0
2024-06-01,24904.0
2024-07-01,29781.0
2024-08-01,27005.0
2024-09-01,27117.0
2024-10-01,29412.0
2024-11-01,29745.0
2024-12-01,32218.0
2025-01-01,28672.0
2025-02-01,28526.0
2025-03-01,30602.0
2025-04-01,32892.0
2025-05-01,31459.0
2025-06-01,28687.0
2025-07-01,31381.0
2025-08-01,25940.0
