Tarih,TP_IYABGS2S_S17_C
2014-10-01,18.92096
2014-11-01,19.32385
2014-12-01,17.20054
2015-01-01,11.35863
2015-02-01,9.33115
2015-03-01,7.37063
2015-04-01,8.66482
2015-05-01,9.94616
2015-06-01,14.25595
2015-07-01,10.98476
2015-08-01,12.38347
2015-09-01,18.39025
2015-10-01,15.56184
2015-11-01,14.14824
2015-12-01,16.68847
2016-01-01,13.345
2016-02-01,9.83797
2016-03-01,8.14444
2016-04-01,7.3429
2016-05-01,10.64451
2016-06-01,15.22964
2016-07-01,15.4039
2016-08-01,11.37477
2016-09-01,12.8292
2016-10-01,14.94879
2016-11-01,15.332
2016-12-01,19.1525
2017-01-01,13.82784
2017-02-01,12.31218
2017-03-01,8.00908
2017-04-01,6.901
2017-05-01,10.53709
2017-06-01,12.86934
2017-07-01,8.46608
2017-08-01,11.41906
2017-09-01,10.33955
2017-10-01,13.03286
2017-11-01,16.2323
2017-12-01,16.40837
2018-01-01,8.29861
2018-02-01,7.62053
2018-03-01,4.79487
2018-04-01,9.37632
2018-05-01,10.5595
2018-06-01,16.87087
2018-07-01,12.56428
2018-08-01,16.40443
2018-09-01,30.39932
2018-10-01,30.80418
2018-11-01,27.6421
2018-12-01,26.90634
2019-01-01,19.92677
2019-02-01,17.18112
2019-03-01,15.2176
2019-04-01,12.53239
2019-05-01,18.08319
2019-06-01,16.80793
2019-07-01,20.36388
2019-08-01,14.37709
2019-09-01,16.84871
2019-10-01,17.37475
2019-11-01,15.12015
2019-12-01,16.15788
2020-01-01,8.46966
2020-02-01,6.82255
2020-03-01,18.54147
2020-04-01,56.38603
2020-05-01,32.72352
2020-06-01,23.10521
2020-07-01,17.0723
2020-08-01,14.29007
2020-09-01,15.5969
2020-10-01,23.81775
2020-11-01,22.78759
2020-12-01,19.40367
2021-01-01,10.56432
2021-02-01,12.60187
2021-03-01,9.1143
2021-04-01,12.85444
2021-05-01,10.31673
2021-06-01,9.12112
2021-07-01,11.01903
2021-08-01,7.91378
2021-09-01,9.42535
2021-10-01,11.70318
2021-11-01,20.6787
2021-12-01,17.31547
2022-01-01,11.00639
2022-02-01,10.21863
2022-03-01,11.60694
2022-04-01,9.12147
2022-05-01,13.29463
2022-06-01,14.34227
2022-07-01,15.05132
2022-08-01,15.4173
2022-09-01,16.63135
2022-10-01,19.69125
2022-11-01,20.35721
2022-12-01,20.53683
2023-01-01,15.0221
2023-02-01,12.76403
2023-03-01,11.19939
2023-04-01,9.83386
2023-05-01,7.32537
2023-06-01,10.80398
2023-07-01,12.81595
2023-08-01,11.05946
2023-09-01,13.30998
2023-10-01,15.83857
2023-11-01,15.98127
2023-12-01,15.8995
2024-01-01,12.57135
2024-02-01,8.64372
2024-03-01,10.92188
2024-04-01,12.33934
2024-05-01,12.72122
2024-06-01,17.08935
2024-07-01,19.03411
2024-08-01,18.11154
2024-09-01,18.04218
2024-10-01,15.49183
2024-11-01,18.36952
2024-12-01,17.25913
2025-01-01,14.25943
2025-02-01,12.47122
2025-03-01,13.13222
2025-04-01,13.17055
2025-05-01,13.42051
2025-06-01,15.07637
2025-07-01,12.30374
2025-08-01,11.47253
2025-09-01,15.90299
