Tarih,TP_IYABGS2S_S02_X
2015-01-01,1314.0
2015-02-01,1299.0
2015-03-01,1317.0
2015-04-01,1275.0
2015-05-01,1324.0
2015-06-01,1335.0
2015-07-01,1300.0
2015-08-01,1293.0
2015-09-01,1296.0
2015-10-01,1297.0
2015-11-01,1290.0
2015-12-01,1290.0
2016-01-01,1251.0
2016-02-01,1252.0
2016-03-01,1246.0
2016-04-01,1246.0
2016-05-01,1222.0
2016-06-01,1227.0
2016-07-01,1226.0
2016-08-01,1223.0
2016-09-01,1202.0
2016-10-01,1199.0
2016-11-01,1211.0
2016-12-01,1222.0
2017-01-01,1215.0
2017-02-01,1214.0
2017-03-01,1235.0
2017-04-01,1190.0
2017-05-01,1268.0
2017-06-01,1267.0
2017-07-01,1262.0
2017-08-01,1264.0
2017-09-01,1256.0
2017-10-01,1257.0
2017-11-01,1242.0
2017-12-01,1241.0
2018-01-01,1236.0
2018-02-01,1245.0
2018-03-01,1239.0
2018-04-01,1250.0
2018-05-01,1254.0
2018-06-01,1222.0
2018-07-01,1219.0
2018-08-01,1205.0
2018-09-01,1219.0
2018-10-01,1225.0
2018-11-01,1206.0
2018-12-01,1201.0
2019-01-01,952.0
2019-02-01,950.0
2019-03-01,940.0
2019-04-01,944.0
2019-05-01,927.0
2019-06-01,919.0
2019-07-01,928.0
2019-08-01,984.0
2019-09-01,977.0
2019-10-01,979.0
2019-11-01,969.0
2019-12-01,982.0
2020-01-01,975.0
2020-02-01,971.0
2020-03-01,983.0
2020-04-01,936.0
2020-05-01,928.0
2020-06-01,924.0
2020-07-01,938.0
2020-08-01,946.0
2020-09-01,933.0
2020-10-01,930.0
2020-11-01,908.0
2020-12-01,923.0
2021-01-01,912.0
2021-02-01,943.0
2021-03-01,960.0
2021-04-01,937.0
2021-05-01,913.0
2021-06-01,914.0
2021-07-01,885.0
2021-08-01,909.0
2021-09-01,922.0
2021-10-01,914.0
2021-11-01,904.0
2021-12-01,924.0
2022-01-01,902.0
2022-02-01,901.0
2022-03-01,924.0
2022-04-01,905.0
2022-05-01,884.0
2022-06-01,893.0
2022-07-01,869.0
2022-08-01,891.0
2022-09-01,885.0
2022-10-01,877.0
2022-11-01,873.0
2022-12-01,883.0
2023-01-01,884.0
2023-02-01,861.0
2023-03-01,879.0
2023-04-01,875.0
2023-05-01,873.0
2023-06-01,892.0
2023-07-01,881.0
2023-08-01,876.0
2023-09-01,872.0
2023-10-01,875.0
2023-11-01,889.0
2023-12-01,871.0
2024-01-01,871.0
2024-02-01,861.0
2024-03-01,859.0
2024-04-01,860.0
2024-05-01,878.0
2024-06-01,847.0
2024-07-01,868.0
2024-08-01,861.0
2024-09-01,862.0
2024-10-01,867.0
2024-11-01,854.0
2024-12-01,850.0
2025-01-01,839.0
2025-02-01,846.0
2025-03-01,836.0
2025-04-01,832.0
2025-05-01,896.0
2025-06-01,889.0
2025-07-01,889.0
2025-08-01,867.0
2025-09-01,869.0
