Tarih,TP_IYABGS2S_S06_X
2015-01-01,1282.0
2015-02-01,1271.0
2015-03-01,1289.0
2015-04-01,1252.0
2015-05-01,1303.0
2015-06-01,1308.0
2015-07-01,1273.0
2015-08-01,1260.0
2015-09-01,1265.0
2015-10-01,1255.0
2015-11-01,1266.0
2015-12-01,1260.0
2016-01-01,1217.0
2016-02-01,1221.0
2016-03-01,1222.0
2016-04-01,1218.0
2016-05-01,1202.0
2016-06-01,1200.0
2016-07-01,1198.0
2016-08-01,1195.0
2016-09-01,1169.0
2016-10-01,1154.0
2016-11-01,1181.0
2016-12-01,1189.0
2017-01-01,1178.0
2017-02-01,1177.0
2017-03-01,1203.0
2017-04-01,1153.0
2017-05-01,1226.0
2017-06-01,1231.0
2017-07-01,1231.0
2017-08-01,1231.0
2017-09-01,1222.0
2017-10-01,1215.0
2017-11-01,1205.0
2017-12-01,1211.0
2018-01-01,1201.0
2018-02-01,1221.0
2018-03-01,1204.0
2018-04-01,1209.0
2018-05-01,1226.0
2018-06-01,1192.0
2018-07-01,1186.0
2018-08-01,1178.0
2018-09-01,1190.0
2018-10-01,1181.0
2018-11-01,1168.0
2018-12-01,1169.0
2019-01-01,922.0
2019-02-01,929.0
2019-03-01,906.0
2019-04-01,912.0
2019-05-01,900.0
2019-06-01,899.0
2019-07-01,904.0
2019-08-01,962.0
2019-09-01,951.0
2019-10-01,948.0
2019-11-01,943.0
2019-12-01,955.0
2020-01-01,943.0
2020-02-01,948.0
2020-03-01,955.0
2020-04-01,892.0
2020-05-01,884.0
2020-06-01,884.0
2020-07-01,898.0
2020-08-01,904.0
2020-09-01,895.0
2020-10-01,894.0
2020-11-01,878.0
2020-12-01,884.0
2021-01-01,883.0
2021-02-01,913.0
2021-03-01,928.0
2021-04-01,896.0
2021-05-01,879.0
2021-06-01,890.0
2021-07-01,862.0
2021-08-01,884.0
2021-09-01,900.0
2021-10-01,887.0
2021-11-01,886.0
2021-12-01,900.0
2022-01-01,874.0
2022-02-01,866.0
2022-03-01,892.0
2022-04-01,875.0
2022-05-01,852.0
2022-06-01,861.0
2022-07-01,840.0
2022-08-01,869.0
2022-09-01,856.0
2022-10-01,849.0
2022-11-01,852.0
2022-12-01,856.0
2023-01-01,854.0
2023-02-01,840.0
2023-03-01,856.0
2023-04-01,847.0
2023-05-01,844.0
2023-06-01,857.0
2023-07-01,846.0
2023-08-01,852.0
2023-09-01,847.0
2023-10-01,847.0
2023-11-01,856.0
2023-12-01,842.0
2024-01-01,848.0
2024-02-01,834.0
2024-03-01,843.0
2024-04-01,833.0
2024-05-01,848.0
2024-06-01,824.0
2024-07-01,850.0
2024-08-01,826.0
2024-09-01,835.0
2024-10-01,846.0
2024-11-01,832.0
2024-12-01,825.0
2025-01-01,819.0
2025-02-01,819.0
2025-03-01,816.0
2025-04-01,802.0
2025-05-01,866.0
2025-06-01,852.0
2025-07-01,862.0
2025-08-01,847.0
2025-09-01,836.0
