Tarih,TP_IYABGS2S_S21_A
2014-10-01,29.55079
2014-11-01,26.3679
2014-12-01,27.41066
2015-01-01,33.25892
2015-02-01,39.25789
2015-03-01,39.85615
2015-04-01,39.9934
2015-05-01,39.99384
2015-06-01,32.43037
2015-07-01,33.74067
2015-08-01,32.40525
2015-09-01,30.81849
2015-10-01,25.25961
2015-11-01,26.94717
2015-12-01,23.86904
2016-01-01,31.95864
2016-02-01,30.32804
2016-03-01,36.81017
2016-04-01,39.09565
2016-05-01,38.46231
2016-06-01,27.22349
2016-07-01,32.11112
2016-08-01,35.17777
2016-09-01,32.218
2016-10-01,28.28996
2016-11-01,22.81086
2016-12-01,18.74964
2017-01-01,25.95233
2017-02-01,31.09306
2017-03-01,32.57838
2017-04-01,36.58334
2017-05-01,30.25529
2017-06-01,31.86567
2017-07-01,27.91439
2017-08-01,32.01391
2017-09-01,31.13007
2017-10-01,22.90818
2017-11-01,21.99768
2017-12-01,18.83677
2018-01-01,29.54262
2018-02-01,31.42096
2018-03-01,36.78767
2018-04-01,30.75567
2018-05-01,31.94589
2018-06-01,24.80163
2018-07-01,26.6849
2018-08-01,22.12628
2018-09-01,18.04545
2018-10-01,15.78257
2018-11-01,13.22262
2018-12-01,16.20354
2019-01-01,21.31461
2019-02-01,25.9906
2019-03-01,30.66958
2019-04-01,26.5039
2019-05-01,21.04831
2019-06-01,21.41686
2019-07-01,22.28995
2019-08-01,23.26063
2019-09-01,20.25261
2019-10-01,22.05224
2019-11-01,20.45222
2019-12-01,19.16483
2020-01-01,27.10275
2020-02-01,34.11881
2020-03-01,24.35184
2020-04-01,16.92226
2020-05-01,25.20978
2020-06-01,33.73026
2020-07-01,35.2813
2020-08-01,29.06618
2020-09-01,23.4016
2020-10-01,22.96863
2020-11-01,17.63783
2020-12-01,19.54678
2021-01-01,22.92647
2021-02-01,29.20143
2021-03-01,34.94759
2021-04-01,24.04482
2021-05-01,25.74535
2021-06-01,28.93311
2021-07-01,29.39662
2021-08-01,33.10121
2021-09-01,26.14059
2021-10-01,23.33538
2021-11-01,23.37072
2021-12-01,18.81194
2022-01-01,25.8738
2022-02-01,28.43053
2022-03-01,30.83779
2022-04-01,34.30763
2022-05-01,24.8245
2022-06-01,26.28232
2022-07-01,23.09103
2022-08-01,24.72769
2022-09-01,23.59604
2022-10-01,17.263
2022-11-01,15.59035
2022-12-01,20.13804
2023-01-01,23.67497
2023-02-01,24.27106
2023-03-01,29.6391
2023-04-01,29.41627
2023-05-01,30.06608
2023-06-01,32.57232
2023-07-01,29.63174
2023-08-01,29.2863
2023-09-01,23.53402
2023-10-01,24.61187
2023-11-01,20.00462
2023-12-01,22.33738
2024-01-01,26.8176
2024-02-01,28.00397
2024-03-01,31.41367
2024-04-01,28.28445
2024-05-01,27.77158
2024-06-01,25.50121
2024-07-01,26.33511
2024-08-01,24.01207
2024-09-01,23.55615
2024-10-01,20.73335
2024-11-01,21.45031
2024-12-01,18.85219
2025-01-01,22.36624
2025-02-01,28.45376
2025-03-01,30.60381
2025-04-01,25.01135
2025-05-01,25.97075
2025-06-01,26.75082
2025-07-01,27.19676
2025-08-01,24.47352
2025-09-01,24.9494
