Tarih,TP_IYABGS2S_S06_C
2014-10-01,6.30758
2014-11-01,5.81189
2014-12-01,8.74985
2015-01-01,7.30447
2015-02-01,6.70323
2015-03-01,4.87317
2015-04-01,6.32466
2015-05-01,5.47001
2015-06-01,8.74661
2015-07-01,7.58351
2015-08-01,8.05774
2015-09-01,6.79399
2015-10-01,12.28579
2015-11-01,7.86999
2015-12-01,7.3526
2016-01-01,7.89815
2016-02-01,11.1885
2016-03-01,8.29679
2016-04-01,7.7498
2016-05-01,5.19929
2016-06-01,8.49393
2016-07-01,5.90521
2016-08-01,4.09162
2016-09-01,8.11757
2016-10-01,10.14882
2016-11-01,3.93394
2016-12-01,8.14919
2017-01-01,4.75281
2017-02-01,5.85475
2017-03-01,7.00666
2017-04-01,4.93869
2017-05-01,4.2029
2017-06-01,4.29429
2017-07-01,3.9087
2017-08-01,4.36348
2017-09-01,4.85589
2017-10-01,5.37618
2017-11-01,4.25662
2017-12-01,4.80149
2018-01-01,2.74754
2018-02-01,2.79157
2018-03-01,2.20443
2018-04-01,3.65088
2018-05-01,3.97432
2018-06-01,4.25717
2018-07-01,4.46688
2018-08-01,4.52512
2018-09-01,7.63065
2018-10-01,7.57017
2018-11-01,10.26631
2018-12-01,10.8218
2019-01-01,10.17424
2019-02-01,6.77396
2019-03-01,5.43145
2019-04-01,4.21648
2019-05-01,5.74744
2019-06-01,8.31724
2019-07-01,9.6503
2019-08-01,6.34317
2019-09-01,7.93816
2019-10-01,6.83465
2019-11-01,7.12958
2019-12-01,6.2541
2020-01-01,3.92946
2020-02-01,5.08861
2020-03-01,7.65488
2020-04-01,24.81266
2020-05-01,12.52383
2020-06-01,10.43734
2020-07-01,7.00788
2020-08-01,5.62443
2020-09-01,4.83439
2020-10-01,4.40604
2020-11-01,5.46757
2020-12-01,4.66717
2021-01-01,4.53402
2021-02-01,6.81513
2021-03-01,3.56225
2021-04-01,5.48961
2021-05-01,4.98935
2021-06-01,4.32139
2021-07-01,6.67947
2021-08-01,4.21537
2021-09-01,5.5286
2021-10-01,4.65393
2021-11-01,5.89957
2021-12-01,3.56479
2022-01-01,4.77038
2022-02-01,3.102
2022-03-01,3.08486
2022-04-01,3.40379
2022-05-01,2.44971
2022-06-01,5.20731
2022-07-01,4.3366
2022-08-01,6.95654
2022-09-01,5.69364
2022-10-01,7.71256
2022-11-01,8.40909
2022-12-01,6.23018
2023-01-01,4.94561
2023-02-01,5.06318
2023-03-01,4.40431
2023-04-01,5.07164
2023-05-01,4.12508
2023-06-01,5.00708
2023-07-01,4.6328
2023-08-01,3.14276
2023-09-01,4.91867
2023-10-01,6.27831
2023-11-01,6.10112
2023-12-01,6.49633
2024-01-01,4.75665
2024-02-01,4.66991
2024-03-01,3.91329
2024-04-01,4.59094
2024-05-01,4.63957
2024-06-01,6.92395
2024-07-01,6.71852
2024-08-01,5.81332
2024-09-01,6.45883
2024-10-01,5.17066
2024-11-01,6.46466
2024-12-01,5.59819
2025-01-01,6.46021
2025-02-01,5.32348
2025-03-01,3.76518
2025-04-01,5.4017
2025-05-01,6.02745
2025-06-01,4.65226
2025-07-01,4.35938
2025-08-01,4.52361
2025-09-01,5.31331
