Tarih,TP_IYABGS2S_S19_C
2014-10-01,20.03131
2014-11-01,20.5604
2014-12-01,15.29673
2015-01-01,15.65255
2015-02-01,20.54755
2015-03-01,23.55519
2015-04-01,21.55127
2015-05-01,19.76947
2015-06-01,21.15354
2015-07-01,19.56107
2015-08-01,20.11774
2015-09-01,23.25294
2015-10-01,20.68428
2015-11-01,17.69712
2015-12-01,17.91147
2016-01-01,16.64046
2016-02-01,19.3989
2016-03-01,20.70018
2016-04-01,19.67091
2016-05-01,18.31812
2016-06-01,18.85397
2016-07-01,19.92531
2016-08-01,25.14144
2016-09-01,22.53711
2016-10-01,20.52233
2016-11-01,20.66882
2016-12-01,24.78086
2017-01-01,19.98659
2017-02-01,21.52061
2017-03-01,19.92814
2017-04-01,19.30897
2017-05-01,14.59953
2017-06-01,12.89498
2017-07-01,17.77484
2017-08-01,14.14083
2017-09-01,12.63922
2017-10-01,11.16398
2017-11-01,13.0618
2017-12-01,13.66438
2018-01-01,15.62414
2018-02-01,14.35812
2018-03-01,16.39784
2018-04-01,19.55778
2018-05-01,18.49745
2018-06-01,20.66989
2018-07-01,23.16125
2018-08-01,24.3849
2018-09-01,39.23828
2018-10-01,39.64086
2018-11-01,39.23888
2018-12-01,43.04115
2019-01-01,43.16753
2019-02-01,37.98848
2019-03-01,36.96356
2019-04-01,29.84619
2019-05-01,35.74244
2019-06-01,35.79343
2019-07-01,36.83531
2019-08-01,37.2289
2019-09-01,32.59798
2019-10-01,33.45501
2019-11-01,27.69572
2019-12-01,25.9296
2020-01-01,25.70526
2020-02-01,24.56236
2020-03-01,24.00768
2020-04-01,56.86591
2020-05-01,57.26623
2020-06-01,52.84338
2020-07-01,40.96207
2020-08-01,32.66651
2020-09-01,28.29997
2020-10-01,27.00278
2020-11-01,24.05049
2020-12-01,23.14427
2021-01-01,22.41057
2021-02-01,22.9184
2021-03-01,24.54921
2021-04-01,24.76914
2021-05-01,22.75947
2021-06-01,20.39646
2021-07-01,20.56138
2021-08-01,17.08544
2021-09-01,16.77936
2021-10-01,14.96146
2021-11-01,17.27887
2021-12-01,21.33169
2022-01-01,18.68141
2022-02-01,21.02622
2022-03-01,22.56185
2022-04-01,19.3491
2022-05-01,22.85139
2022-06-01,24.3467
2022-07-01,26.28588
2022-08-01,25.8731
2022-09-01,26.07934
2022-10-01,27.51279
2022-11-01,27.70907
2022-12-01,32.04497
2023-01-01,24.98999
2023-02-01,24.87731
2023-03-01,23.37827
2023-04-01,23.7895
2023-05-01,25.00078
2023-06-01,24.55307
2023-07-01,23.28413
2023-08-01,25.16732
2023-09-01,21.98443
2023-10-01,21.60727
2023-11-01,22.0053
2023-12-01,22.91649
2024-01-01,24.26769
2024-02-01,22.41612
2024-03-01,26.10823
2024-04-01,23.91942
2024-05-01,25.90681
2024-06-01,28.32785
2024-07-01,30.80124
2024-08-01,32.07493
2024-09-01,31.36241
2024-10-01,26.76406
2024-11-01,26.9975
2024-12-01,25.18072
2025-01-01,24.36075
2025-02-01,28.15615
2025-03-01,26.2198
2025-04-01,27.2808
2025-05-01,26.2929
2025-06-01,24.76845
2025-07-01,26.42727
2025-08-01,28.38098
2025-09-01,28.04966
