Tarih,TP_IYABGS2S_S07_X
2015-01-01,1273.0
2015-02-01,1277.0
2015-03-01,1295.0
2015-04-01,1249.0
2015-05-01,1296.0
2015-06-01,1313.0
2015-07-01,1274.0
2015-08-01,1268.0
2015-09-01,1272.0
2015-10-01,1259.0
2015-11-01,1265.0
2015-12-01,1258.0
2016-01-01,1220.0
2016-02-01,1225.0
2016-03-01,1216.0
2016-04-01,1218.0
2016-05-01,1203.0
2016-06-01,1206.0
2016-07-01,1193.0
2016-08-01,1196.0
2016-09-01,1175.0
2016-10-01,1158.0
2016-11-01,1179.0
2016-12-01,1185.0
2017-01-01,1172.0
2017-02-01,1175.0
2017-03-01,1193.0
2017-04-01,1150.0
2017-05-01,1226.0
2017-06-01,1227.0
2017-07-01,1230.0
2017-08-01,1229.0
2017-09-01,1214.0
2017-10-01,1207.0
2017-11-01,1202.0
2017-12-01,1205.0
2018-01-01,1192.0
2018-02-01,1212.0
2018-03-01,1204.0
2018-04-01,1198.0
2018-05-01,1213.0
2018-06-01,1186.0
2018-07-01,1175.0
2018-08-01,1172.0
2018-09-01,1181.0
2018-10-01,1178.0
2018-11-01,1166.0
2018-12-01,1167.0
2019-01-01,912.0
2019-02-01,927.0
2019-03-01,915.0
2019-04-01,902.0
2019-05-01,898.0
2019-06-01,896.0
2019-07-01,890.0
2019-08-01,961.0
2019-09-01,949.0
2019-10-01,937.0
2019-11-01,941.0
2019-12-01,949.0
2020-01-01,935.0
2020-02-01,950.0
2020-03-01,949.0
2020-04-01,872.0
2020-05-01,883.0
2020-06-01,872.0
2020-07-01,889.0
2020-08-01,905.0
2020-09-01,887.0
2020-10-01,870.0
2020-11-01,873.0
2020-12-01,884.0
2021-01-01,867.0
2021-02-01,908.0
2021-03-01,922.0
2021-04-01,879.0
2021-05-01,877.0
2021-06-01,885.0
2021-07-01,848.0
2021-08-01,878.0
2021-09-01,897.0
2021-10-01,868.0
2021-11-01,881.0
2021-12-01,892.0
2022-01-01,858.0
2022-02-01,867.0
2022-03-01,883.0
2022-04-01,861.0
2022-05-01,847.0
2022-06-01,852.0
2022-07-01,827.0
2022-08-01,862.0
2022-09-01,861.0
2022-10-01,837.0
2022-11-01,847.0
2022-12-01,849.0
2023-01-01,850.0
2023-02-01,836.0
2023-03-01,854.0
2023-04-01,834.0
2023-05-01,842.0
2023-06-01,859.0
2023-07-01,841.0
2023-08-01,840.0
2023-09-01,832.0
2023-10-01,824.0
2023-11-01,856.0
2023-12-01,837.0
2024-01-01,828.0
2024-02-01,831.0
2024-03-01,830.0
2024-04-01,817.0
2024-05-01,847.0
2024-06-01,825.0
2024-07-01,827.0
2024-08-01,826.0
2024-09-01,831.0
2024-10-01,825.0
2024-11-01,822.0
2024-12-01,822.0
2025-01-01,806.0
2025-02-01,818.0
2025-03-01,810.0
2025-04-01,788.0
2025-05-01,859.0
2025-06-01,847.0
2025-07-01,849.0
2025-08-01,848.0
2025-09-01,842.0
