Tarih,TP_IYABGS2S_S01_X
2015-01-01,1323.0
2015-02-01,1307.0
2015-03-01,1321.0
2015-04-01,1281.0
2015-05-01,1335.0
2015-06-01,1351.0
2015-07-01,1309.0
2015-08-01,1304.0
2015-09-01,1305.0
2015-10-01,1305.0
2015-11-01,1299.0
2015-12-01,1305.0
2016-01-01,1261.0
2016-02-01,1261.0
2016-03-01,1255.0
2016-04-01,1247.0
2016-05-01,1229.0
2016-06-01,1239.0
2016-07-01,1239.0
2016-08-01,1230.0
2016-09-01,1210.0
2016-10-01,1210.0
2016-11-01,1223.0
2016-12-01,1229.0
2017-01-01,1225.0
2017-02-01,1221.0
2017-03-01,1238.0
2017-04-01,1191.0
2017-05-01,1273.0
2017-06-01,1274.0
2017-07-01,1267.0
2017-08-01,1263.0
2017-09-01,1258.0
2017-10-01,1259.0
2017-11-01,1241.0
2017-12-01,1246.0
2018-01-01,1239.0
2018-02-01,1246.0
2018-03-01,1242.0
2018-04-01,1253.0
2018-05-01,1257.0
2018-06-01,1226.0
2018-07-01,1228.0
2018-08-01,1213.0
2018-09-01,1227.0
2018-10-01,1232.0
2018-11-01,1216.0
2018-12-01,1207.0
2019-01-01,960.0
2019-02-01,959.0
2019-03-01,942.0
2019-04-01,949.0
2019-05-01,928.0
2019-06-01,924.0
2019-07-01,934.0
2019-08-01,994.0
2019-09-01,983.0
2019-10-01,989.0
2019-11-01,978.0
2019-12-01,984.0
2020-01-01,981.0
2020-02-01,978.0
2020-03-01,982.0
2020-04-01,943.0
2020-05-01,928.0
2020-06-01,930.0
2020-07-01,944.0
2020-08-01,951.0
2020-09-01,939.0
2020-10-01,934.0
2020-11-01,914.0
2020-12-01,927.0
2021-01-01,919.0
2021-02-01,944.0
2021-03-01,966.0
2021-04-01,944.0
2021-05-01,917.0
2021-06-01,922.0
2021-07-01,892.0
2021-08-01,916.0
2021-09-01,929.0
2021-10-01,919.0
2021-11-01,910.0
2021-12-01,930.0
2022-01-01,911.0
2022-02-01,905.0
2022-03-01,926.0
2022-04-01,909.0
2022-05-01,884.0
2022-06-01,897.0
2022-07-01,874.0
2022-08-01,899.0
2022-09-01,886.0
2022-10-01,883.0
2022-11-01,878.0
2022-12-01,884.0
2023-01-01,884.0
2023-02-01,869.0
2023-03-01,883.0
2023-04-01,883.0
2023-05-01,876.0
2023-06-01,889.0
2023-07-01,884.0
2023-08-01,881.0
2023-09-01,867.0
2023-10-01,877.0
2023-11-01,892.0
2023-12-01,877.0
2024-01-01,878.0
2024-02-01,869.0
2024-03-01,868.0
2024-04-01,864.0
2024-05-01,877.0
2024-06-01,851.0
2024-07-01,867.0
2024-08-01,863.0
2024-09-01,856.0
2024-10-01,871.0
2024-11-01,856.0
2024-12-01,849.0
2025-01-01,844.0
2025-02-01,849.0
2025-03-01,837.0
2025-04-01,835.0
2025-05-01,899.0
2025-06-01,889.0
2025-07-01,892.0
2025-08-01,875.0
2025-09-01,876.0
