Tarih,TP_IYABGS2S_S12_X
2015-02-01,1084.0
2015-03-01,1095.0
2015-04-01,1069.0
2015-05-01,1101.0
2015-06-01,1100.0
2015-07-01,1086.0
2015-08-01,1080.0
2015-09-01,1066.0
2015-10-01,1099.0
2015-11-01,1073.0
2015-12-01,1071.0
2016-01-01,1053.0
2016-02-01,1036.0
2016-03-01,1042.0
2016-04-01,1048.0
2016-05-01,1021.0
2016-06-01,1021.0
2016-07-01,1030.0
2016-08-01,1021.0
2016-09-01,1002.0
2016-10-01,1013.0
2016-11-01,996.0
2016-12-01,1019.0
2017-01-01,1038.0
2017-02-01,1018.0
2017-03-01,1039.0
2017-04-01,1021.0
2017-05-01,1051.0
2017-06-01,1047.0
2017-07-01,1074.0
2017-08-01,1050.0
2017-09-01,1055.0
2017-10-01,1067.0
2017-11-01,1042.0
2017-12-01,1034.0
2018-01-01,1048.0
2018-02-01,1032.0
2018-03-01,1033.0
2018-04-01,1064.0
2018-05-01,1069.0
2018-06-01,1024.0
2018-07-01,1040.0
2018-08-01,999.0
2018-09-01,1003.0
2018-10-01,1019.0
2018-11-01,1000.0
2018-12-01,1002.0
2019-01-01,816.0
2019-02-01,805.0
2019-03-01,803.0
2019-04-01,817.0
2019-05-01,777.0
2019-06-01,797.0
2019-07-01,804.0
2019-08-01,833.0
2019-09-01,828.0
2019-10-01,837.0
2019-11-01,815.0
2019-12-01,826.0
2020-01-01,823.0
2020-02-01,829.0
2020-03-01,823.0
2020-04-01,781.0
2020-05-01,764.0
2020-06-01,752.0
2020-07-01,778.0
2020-08-01,787.0
2020-09-01,783.0
2020-10-01,778.0
2020-11-01,749.0
2020-12-01,764.0
2021-01-01,761.0
2021-02-01,788.0
2021-03-01,796.0
2021-04-01,784.0
2021-05-01,761.0
2021-06-01,770.0
2021-07-01,757.0
2021-08-01,760.0
2021-09-01,777.0
2021-10-01,770.0
2021-11-01,767.0
2021-12-01,778.0
2022-01-01,774.0
2022-02-01,768.0
2022-03-01,767.0
2022-04-01,765.0
2022-05-01,741.0
2022-06-01,751.0
2022-07-01,736.0
2022-08-01,757.0
2022-09-01,744.0
2022-10-01,747.0
2022-11-01,740.0
2022-12-01,734.0
2023-01-01,741.0
2023-02-01,719.0
2023-03-01,740.0
2023-04-01,738.0
2023-05-01,728.0
2023-06-01,752.0
2023-07-01,746.0
2023-08-01,726.0
2023-09-01,724.0
2023-10-01,735.0
2023-11-01,742.0
2023-12-01,722.0
2024-01-01,741.0
2024-02-01,715.0
2024-03-01,727.0
2024-04-01,718.0
2024-05-01,739.0
2024-06-01,714.0
2024-07-01,745.0
2024-08-01,730.0
2024-09-01,737.0
2024-10-01,743.0
2024-11-01,719.0
2024-12-01,719.0
2025-01-01,710.0
2025-02-01,720.0
2025-03-01,713.0
2025-04-01,724.0
2025-05-01,761.0
2025-06-01,754.0
2025-07-01,762.0
2025-08-01,745.0
2025-09-01,744.0
