Tarih,TP_IYABGS2S_S03_X
2015-02-01,1113.0
2015-03-01,1128.0
2015-04-01,1091.0
2015-05-01,1139.0
2015-06-01,1143.0
2015-07-01,1110.0
2015-08-01,1115.0
2015-09-01,1119.0
2015-10-01,1116.0
2015-11-01,1114.0
2015-12-01,1107.0
2016-01-01,1073.0
2016-02-01,1079.0
2016-03-01,1070.0
2016-04-01,1070.0
2016-05-01,1051.0
2016-06-01,1055.0
2016-07-01,1067.0
2016-08-01,1048.0
2016-09-01,1030.0
2016-10-01,1037.0
2016-11-01,1049.0
2016-12-01,1063.0
2017-01-01,1053.0
2017-02-01,1051.0
2017-03-01,1071.0
2017-04-01,1032.0
2017-05-01,1073.0
2017-06-01,1085.0
2017-07-01,1093.0
2017-08-01,1088.0
2017-09-01,1082.0
2017-10-01,1092.0
2017-11-01,1074.0
2017-12-01,1070.0
2018-01-01,1068.0
2018-02-01,1076.0
2018-03-01,1067.0
2018-04-01,1083.0
2018-05-01,1092.0
2018-06-01,1060.0
2018-07-01,1061.0
2018-08-01,1044.0
2018-09-01,1057.0
2018-10-01,1058.0
2018-11-01,1054.0
2018-12-01,1041.0
2019-01-01,848.0
2019-02-01,845.0
2019-03-01,828.0
2019-04-01,832.0
2019-05-01,820.0
2019-06-01,815.0
2019-07-01,821.0
2019-08-01,873.0
2019-09-01,869.0
2019-10-01,857.0
2019-11-01,857.0
2019-12-01,869.0
2020-01-01,858.0
2020-02-01,858.0
2020-03-01,863.0
2020-04-01,825.0
2020-05-01,817.0
2020-06-01,816.0
2020-07-01,831.0
2020-08-01,845.0
2020-09-01,832.0
2020-10-01,824.0
2020-11-01,806.0
2020-12-01,816.0
2021-01-01,805.0
2021-02-01,837.0
2021-03-01,856.0
2021-04-01,828.0
2021-05-01,811.0
2021-06-01,813.0
2021-07-01,788.0
2021-08-01,810.0
2021-09-01,817.0
2021-10-01,811.0
2021-11-01,794.0
2021-12-01,821.0
2022-01-01,806.0
2022-02-01,801.0
2022-03-01,817.0
2022-04-01,793.0
2022-05-01,784.0
2022-06-01,799.0
2022-07-01,771.0
2022-08-01,791.0
2022-09-01,791.0
2022-10-01,780.0
2022-11-01,775.0
2022-12-01,780.0
2023-01-01,785.0
2023-02-01,764.0
2023-03-01,782.0
2023-04-01,772.0
2023-05-01,770.0
2023-06-01,794.0
2023-07-01,786.0
2023-08-01,775.0
2023-09-01,768.0
2023-10-01,775.0
2023-11-01,783.0
2023-12-01,773.0
2024-01-01,773.0
2024-02-01,754.0
2024-03-01,761.0
2024-04-01,759.0
2024-05-01,784.0
2024-06-01,755.0
2024-07-01,779.0
2024-08-01,769.0
2024-09-01,772.0
2024-10-01,784.0
2024-11-01,758.0
2024-12-01,762.0
2025-01-01,742.0
2025-02-01,758.0
2025-03-01,755.0
2025-04-01,750.0
2025-05-01,801.0
2025-06-01,797.0
2025-07-01,803.0
2025-08-01,783.0
2025-09-01,772.0
