Tarih,TP_IYABGS2S_S22_B
2014-10-01,71.33943
2014-11-01,71.23135
2014-12-01,66.11684
2015-01-01,65.97836
2015-02-01,68.01465
2015-03-01,71.67187
2015-04-01,62.29235
2015-05-01,65.50279
2015-06-01,66.41999
2015-07-01,69.34887
2015-08-01,67.92638
2015-09-01,60.2612
2015-10-01,63.00449
2015-11-01,72.54261
2015-12-01,67.31952
2016-01-01,62.78862
2016-02-01,64.67736
2016-03-01,63.94172
2016-04-01,65.88463
2016-05-01,65.1703
2016-06-01,70.18458
2016-07-01,72.60285
2016-08-01,76.54365
2016-09-01,72.91595
2016-10-01,71.27912
2016-11-01,65.55107
2016-12-01,54.19144
2017-01-01,49.94304
2017-02-01,55.47563
2017-03-01,65.04579
2017-04-01,64.30789
2017-05-01,70.30241
2017-06-01,72.25238
2017-07-01,68.99498
2017-08-01,69.94077
2017-09-01,69.91396
2017-10-01,70.1359
2017-11-01,65.37726
2017-12-01,58.917
2018-01-01,59.29182
2018-02-01,65.42187
2018-03-01,63.78946
2018-04-01,62.77639
2018-05-01,57.49297
2018-06-01,61.23935
2018-07-01,59.31106
2018-08-01,52.20143
2018-09-01,43.5647
2018-10-01,54.10126
2018-11-01,65.30301
2018-12-01,58.93041
2019-01-01,62.71164
2019-02-01,67.3485
2019-03-01,60.3052
2019-04-01,66.35274
2019-05-01,62.64516
2019-06-01,62.83404
2019-07-01,65.09601
2019-08-01,71.99902
2019-09-01,70.1263
2019-10-01,67.6298
2019-11-01,71.25747
2019-12-01,68.38612
2020-01-01,70.95898
2020-02-01,63.69346
2020-03-01,67.09974
2020-04-01,51.85117
2020-05-01,57.70867
2020-06-01,60.99967
2020-07-01,62.52202
2020-08-01,55.07151
2020-09-01,55.72923
2020-10-01,53.45136
2020-11-01,54.42061
2020-12-01,56.18553
2021-01-01,58.17804
2021-02-01,63.58919
2021-03-01,60.40596
2021-04-01,60.49637
2021-05-01,60.10428
2021-06-01,59.16394
2021-07-01,57.36994
2021-08-01,58.15449
2021-09-01,59.83432
2021-10-01,50.11301
2021-11-01,42.47016
2021-12-01,32.68613
2022-01-01,41.75112
2022-02-01,46.20799
2022-03-01,41.85732
2022-04-01,42.17709
2022-05-01,46.23863
2022-06-01,39.97267
2022-07-01,43.40129
2022-08-01,45.90746
2022-09-01,42.62141
2022-10-01,50.16986
2022-11-01,46.05978
2022-12-01,44.38338
2023-01-01,47.77339
2023-02-01,58.33413
2023-03-01,52.2366
2023-04-01,52.88503
2023-05-01,50.8331
2023-06-01,40.55834
2023-07-01,45.68115
2023-08-01,42.6233
2023-09-01,46.97219
2023-10-01,48.6853
2023-11-01,48.08192
2023-12-01,43.76978
2024-01-01,42.4431
2024-02-01,43.0854
2024-03-01,44.04858
2024-04-01,45.155
2024-05-01,50.78004
2024-06-01,50.87504
2024-07-01,51.9916
2024-08-01,54.00841
2024-09-01,51.59987
2024-10-01,57.1347
2024-11-01,53.1789
2024-12-01,48.437
2025-01-01,49.45242
2025-02-01,48.72305
2025-03-01,56.11743
2025-04-01,52.98502
2025-05-01,55.30393
2025-06-01,53.89971
2025-07-01,58.27924
2025-08-01,56.00193
2025-09-01,54.78621
