Tarih,TP_IYABGS2S_S05_X
2015-01-01,1291.0
2015-02-01,1289.0
2015-03-01,1306.0
2015-04-01,1259.0
2015-05-01,1308.0
2015-06-01,1324.0
2015-07-01,1283.0
2015-08-01,1278.0
2015-09-01,1281.0
2015-10-01,1277.0
2015-11-01,1279.0
2015-12-01,1278.0
2016-01-01,1236.0
2016-02-01,1235.0
2016-03-01,1230.0
2016-04-01,1223.0
2016-05-01,1209.0
2016-06-01,1209.0
2016-07-01,1208.0
2016-08-01,1205.0
2016-09-01,1184.0
2016-10-01,1170.0
2016-11-01,1191.0
2016-12-01,1199.0
2017-01-01,1189.0
2017-02-01,1189.0
2017-03-01,1212.0
2017-04-01,1160.0
2017-05-01,1248.0
2017-06-01,1244.0
2017-07-01,1244.0
2017-08-01,1243.0
2017-09-01,1236.0
2017-10-01,1236.0
2017-11-01,1221.0
2017-12-01,1222.0
2018-01-01,1216.0
2018-02-01,1232.0
2018-03-01,1223.0
2018-04-01,1226.0
2018-05-01,1243.0
2018-06-01,1209.0
2018-07-01,1199.0
2018-08-01,1182.0
2018-09-01,1196.0
2018-10-01,1201.0
2018-11-01,1185.0
2018-12-01,1179.0
2019-01-01,936.0
2019-02-01,940.0
2019-03-01,924.0
2019-04-01,925.0
2019-05-01,914.0
2019-06-01,906.0
2019-07-01,915.0
2019-08-01,977.0
2019-09-01,962.0
2019-10-01,963.0
2019-11-01,957.0
2019-12-01,963.0
2020-01-01,956.0
2020-02-01,959.0
2020-03-01,961.0
2020-04-01,901.0
2020-05-01,896.0
2020-06-01,880.0
2020-07-01,901.0
2020-08-01,901.0
2020-09-01,905.0
2020-10-01,903.0
2020-11-01,881.0
2020-12-01,895.0
2021-01-01,884.0
2021-02-01,913.0
2021-03-01,932.0
2021-04-01,908.0
2021-05-01,885.0
2021-06-01,882.0
2021-07-01,855.0
2021-08-01,884.0
2021-09-01,897.0
2021-10-01,888.0
2021-11-01,887.0
2021-12-01,897.0
2022-01-01,876.0
2022-02-01,874.0
2022-03-01,889.0
2022-04-01,884.0
2022-05-01,860.0
2022-06-01,866.0
2022-07-01,836.0
2022-08-01,868.0
2022-09-01,861.0
2022-10-01,851.0
2022-11-01,846.0
2022-12-01,852.0
2023-01-01,855.0
2023-02-01,837.0
2023-03-01,852.0
2023-04-01,849.0
2023-05-01,840.0
2023-06-01,862.0
2023-07-01,843.0
2023-08-01,846.0
2023-09-01,844.0
2023-10-01,849.0
2023-11-01,855.0
2023-12-01,852.0
2024-01-01,837.0
2024-02-01,835.0
2024-03-01,831.0
2024-04-01,833.0
2024-05-01,848.0
2024-06-01,828.0
2024-07-01,840.0
2024-08-01,835.0
2024-09-01,837.0
2024-10-01,840.0
2024-11-01,828.0
2024-12-01,822.0
2025-01-01,819.0
2025-02-01,820.0
2025-03-01,811.0
2025-04-01,804.0
2025-05-01,861.0
2025-06-01,858.0
2025-07-01,852.0
2025-08-01,850.0
2025-09-01,845.0
