Tarih,TP_IYABGS2S_S20_C
2014-10-01,21.02775
2014-11-01,20.65793
2014-12-01,19.00016
2015-01-01,23.82869
2015-02-01,26.51089
2015-03-01,28.4955
2015-04-01,21.92284
2015-05-01,18.51274
2015-06-01,18.75441
2015-07-01,18.55157
2015-08-01,19.5413
2015-09-01,23.00377
2015-10-01,23.62361
2015-11-01,20.14121
2015-12-01,18.14813
2016-01-01,18.90435
2016-02-01,21.60991
2016-03-01,21.68489
2016-04-01,18.81033
2016-05-01,15.64188
2016-06-01,14.13549
2016-07-01,17.3674
2016-08-01,29.08078
2016-09-01,25.30185
2016-10-01,23.59081
2016-11-01,20.91133
2016-12-01,24.16912
2017-01-01,21.62686
2017-02-01,25.05104
2017-03-01,23.22602
2017-04-01,16.19958
2017-05-01,14.75632
2017-06-01,12.53252
2017-07-01,17.49021
2017-08-01,14.80921
2017-09-01,15.79397
2017-10-01,15.15966
2017-11-01,13.36895
2017-12-01,15.2003
2018-01-01,14.10936
2018-02-01,14.70583
2018-03-01,17.32844
2018-04-01,18.26184
2018-05-01,17.99337
2018-06-01,20.68153
2018-07-01,21.90459
2018-08-01,25.17519
2018-09-01,40.82007
2018-10-01,41.42914
2018-11-01,41.50908
2018-12-01,44.2769
2019-01-01,44.92045
2019-02-01,37.80372
2019-03-01,36.73036
2019-04-01,28.01534
2019-05-01,31.6045
2019-06-01,26.97041
2019-07-01,31.64888
2019-08-01,34.82451
2019-09-01,29.89815
2019-10-01,27.00159
2019-11-01,21.73861
2019-12-01,21.6918
2020-01-01,24.36736
2020-02-01,17.79142
2020-03-01,22.25489
2020-04-01,48.1543
2020-05-01,54.95917
2020-06-01,55.36428
2020-07-01,37.94898
2020-08-01,31.36504
2020-09-01,25.94627
2020-10-01,25.38418
2020-11-01,21.53568
2020-12-01,20.71303
2021-01-01,21.89643
2021-02-01,19.51796
2021-03-01,22.56316
2021-04-01,18.92464
2021-05-01,20.73206
2021-06-01,19.1001
2021-07-01,17.52188
2021-08-01,16.28364
2021-09-01,18.91571
2021-10-01,14.52173
2021-11-01,17.54967
2021-12-01,18.73995
2022-01-01,16.51145
2022-02-01,24.3655
2022-03-01,25.76817
2022-04-01,22.37334
2022-05-01,19.94587
2022-06-01,22.85273
2022-07-01,22.65861
2022-08-01,24.79436
2022-09-01,26.46995
2022-10-01,27.18385
2022-11-01,28.53175
2022-12-01,32.43042
2023-01-01,28.40668
2023-02-01,25.35003
2023-03-01,28.22913
2023-04-01,23.50343
2023-05-01,22.32286
2023-06-01,22.51774
2023-07-01,21.40623
2023-08-01,22.46898
2023-09-01,18.37649
2023-10-01,19.13251
2023-11-01,20.99455
2023-12-01,24.92401
2024-01-01,23.69366
2024-02-01,22.25661
2024-03-01,25.07149
2024-04-01,20.54939
2024-05-01,23.66513
2024-06-01,21.76825
2024-07-01,29.43513
2024-08-01,32.74775
2024-09-01,31.42719
2024-10-01,22.47507
2024-11-01,23.13223
2024-12-01,20.83997
2025-01-01,25.24028
2025-02-01,24.33593
2025-03-01,26.06912
2025-04-01,25.49414
2025-05-01,20.20978
2025-06-01,21.69019
2025-07-01,25.84995
2025-08-01,26.95617
2025-09-01,24.18221
