Tarih,TP_IYABGS2S_S23_X
2015-01-01,1204.0
2015-02-01,1197.0
2015-03-01,1209.0
2015-04-01,1175.0
2015-05-01,1194.0
2015-06-01,1215.0
2015-07-01,1173.0
2015-08-01,1165.0
2015-09-01,1159.0
2015-10-01,1172.0
2015-11-01,1161.0
2015-12-01,1166.0
2016-01-01,1135.0
2016-02-01,1126.0
2016-03-01,1132.0
2016-04-01,1129.0
2016-05-01,1107.0
2016-06-01,1116.0
2016-07-01,1110.0
2016-08-01,1099.0
2016-09-01,1088.0
2016-10-01,1089.0
2016-11-01,1097.0
2016-12-01,1109.0
2017-01-01,1096.0
2017-02-01,1106.0
2017-03-01,1116.0
2017-04-01,1082.0
2017-05-01,1148.0
2017-06-01,1148.0
2017-07-01,1157.0
2017-08-01,1143.0
2017-09-01,1142.0
2017-10-01,1150.0
2017-11-01,1123.0
2017-12-01,1136.0
2018-01-01,1126.0
2018-02-01,1137.0
2018-03-01,1142.0
2018-04-01,1148.0
2018-05-01,1143.0
2018-06-01,1119.0
2018-07-01,1110.0
2018-08-01,1105.0
2018-09-01,1104.0
2018-10-01,1103.0
2018-11-01,1096.0
2018-12-01,1087.0
2019-01-01,852.0
2019-02-01,870.0
2019-03-01,872.0
2019-04-01,854.0
2019-05-01,848.0
2019-06-01,836.0
2019-07-01,850.0
2019-08-01,912.0
2019-09-01,903.0
2019-10-01,896.0
2019-11-01,882.0
2019-12-01,900.0
2020-01-01,888.0
2020-02-01,897.0
2020-03-01,902.0
2020-04-01,811.0
2020-05-01,828.0
2020-06-01,813.0
2020-07-01,827.0
2020-08-01,849.0
2020-09-01,828.0
2020-10-01,821.0
2020-11-01,812.0
2020-12-01,823.0
2021-01-01,809.0
2021-02-01,836.0
2021-03-01,846.0
2021-04-01,837.0
2021-05-01,823.0
2021-06-01,807.0
2021-07-01,797.0
2021-08-01,814.0
2021-09-01,836.0
2021-10-01,828.0
2021-11-01,822.0
2021-12-01,833.0
2022-01-01,812.0
2022-02-01,798.0
2022-03-01,831.0
2022-04-01,800.0
2022-05-01,787.0
2022-06-01,786.0
2022-07-01,763.0
2022-08-01,792.0
2022-09-01,784.0
2022-10-01,785.0
2022-11-01,789.0
2022-12-01,803.0
2023-01-01,789.0
2023-02-01,780.0
2023-03-01,800.0
2023-04-01,806.0
2023-05-01,790.0
2023-06-01,811.0
2023-07-01,786.0
2023-08-01,787.0
2023-09-01,791.0
2023-10-01,795.0
2023-11-01,804.0
2023-12-01,789.0
2024-01-01,802.0
2024-02-01,795.0
2024-03-01,781.0
2024-04-01,800.0
2024-05-01,800.0
2024-06-01,783.0
2024-07-01,796.0
2024-08-01,779.0
2024-09-01,779.0
2024-10-01,794.0
2024-11-01,786.0
2024-12-01,780.0
2025-01-01,771.0
2025-02-01,783.0
2025-03-01,767.0
2025-04-01,770.0
2025-05-01,820.0
2025-06-01,800.0
2025-07-01,797.0
2025-08-01,799.0
2025-09-01,805.0
