Tarih,TP_IYABGS2S_S24_A
2014-10-01,43.75531
2014-11-01,44.65384
2014-12-01,35.73537
2015-01-01,41.07149
2015-02-01,47.8739
2015-03-01,50.30723
2015-04-01,53.6997
2015-05-01,52.61955
2015-06-01,46.39953
2015-07-01,41.47354
2015-08-01,45.09043
2015-09-01,55.27579
2015-10-01,54.62691
2015-11-01,49.30963
2015-12-01,40.66771
2016-01-01,43.24832
2016-02-01,43.19202
2016-03-01,47.19487
2016-04-01,42.05274
2016-05-01,42.67046
2016-06-01,38.84297
2016-07-01,36.36223
2016-08-01,38.61931
2016-09-01,35.49917
2016-10-01,41.26966
2016-11-01,43.86213
2016-12-01,54.46449
2017-01-01,61.76843
2017-02-01,62.48933
2017-03-01,58.3446
2017-04-01,54.19821
2017-05-01,47.7159
2017-06-01,45.53079
2017-07-01,43.16999
2017-08-01,43.40738
2017-09-01,45.83217
2017-10-01,48.7476
2017-11-01,55.49695
2017-12-01,56.29143
2018-01-01,53.2399
2018-02-01,56.62693
2018-03-01,56.01657
2018-04-01,60.04754
2018-05-01,61.13293
2018-06-01,64.40851
2018-07-01,60.1913
2018-08-01,67.24539
2018-09-01,73.53834
2018-10-01,73.13696
2018-11-01,68.51965
2018-12-01,60.97469
2019-01-01,56.58093
2019-02-01,53.94989
2019-03-01,55.33367
2019-04-01,56.27591
2019-05-01,57.88981
2019-06-01,52.29504
2019-07-01,46.94318
2019-08-01,47.3271
2019-09-01,48.6024
2019-10-01,47.99311
2019-11-01,39.03835
2019-12-01,41.01387
2020-01-01,45.32911
2020-02-01,52.61916
2020-03-01,50.94259
2020-04-01,48.79661
2020-05-01,61.86549
2020-06-01,56.12866
2020-07-01,56.00895
2020-08-01,58.53649
2020-09-01,60.206
2020-10-01,63.89824
2020-11-01,62.42577
2020-12-01,59.50384
2021-01-01,59.16007
2021-02-01,55.97854
2021-03-01,62.93982
2021-04-01,59.48587
2021-05-01,61.73799
2021-06-01,62.78533
2021-07-01,63.51537
2021-08-01,62.05216
2021-09-01,62.58967
2021-10-01,65.98041
2021-11-01,70.98474
2021-12-01,79.25621
2022-01-01,76.19798
2022-02-01,78.78189
2022-03-01,79.24456
2022-04-01,78.36444
2022-05-01,76.34792
2022-06-01,77.59017
2022-07-01,74.3267
2022-08-01,72.97641
2022-09-01,75.11113
2022-10-01,72.91301
2022-11-01,71.1602
2022-12-01,66.75298
2023-01-01,68.43634
2023-02-01,67.05636
2023-03-01,65.30941
2023-04-01,59.98365
2023-05-01,59.32184
2023-06-01,67.17054
2023-07-01,64.81291
2023-08-01,71.9356
2023-09-01,66.39022
2023-10-01,65.76159
2023-11-01,63.85826
2023-12-01,62.05256
2024-01-01,65.03247
2024-02-01,69.63869
2024-03-01,70.01065
2024-04-01,72.48773
2024-05-01,62.61115
2024-06-01,63.23265
2024-07-01,64.32589
2024-08-01,61.77156
2024-09-01,65.93636
2024-10-01,61.36293
2024-11-01,59.1348
2024-12-01,55.05007
2025-01-01,55.88097
2025-02-01,64.37633
2025-03-01,66.35244
2025-04-01,64.35192
2025-05-01,65.9191
2025-06-01,60.52955
2025-07-01,63.22248
2025-08-01,63.43898
2025-09-01,59.11123
