Tarih,TP_IYABGS2S_S05_C
2014-10-01,17.37109
2014-11-01,17.68131
2014-12-01,16.7423
2015-01-01,10.9661
2015-02-01,8.55499
2015-03-01,10.09201
2015-04-01,8.747
2015-05-01,9.3818
2015-06-01,14.68352
2015-07-01,12.06041
2015-08-01,12.56399
2015-09-01,15.34464
2015-10-01,18.00704
2015-11-01,13.79815
2015-12-01,16.62233
2016-01-01,12.174
2016-02-01,8.91671
2016-03-01,8.05854
2016-04-01,8.22132
2016-05-01,8.45083
2016-06-01,12.57358
2016-07-01,14.3974
2016-08-01,9.21445
2016-09-01,11.83672
2016-10-01,12.92821
2016-11-01,16.75781
2016-12-01,16.99591
2017-01-01,13.28125
2017-02-01,9.39163
2017-03-01,6.52556
2017-04-01,5.34503
2017-05-01,8.16171
2017-06-01,10.12824
2017-07-01,9.70638
2017-08-01,12.48998
2017-09-01,8.66172
2017-10-01,12.73101
2017-11-01,13.73442
2017-12-01,16.44015
2018-01-01,10.68895
2018-02-01,6.52166
2018-03-01,6.30237
2018-04-01,8.03818
2018-05-01,9.52195
2018-06-01,13.60587
2018-07-01,11.18345
2018-08-01,15.31555
2018-09-01,27.54202
2018-10-01,29.41737
2018-11-01,25.84867
2018-12-01,27.33387
2019-01-01,19.21646
2019-02-01,15.21875
2019-03-01,12.086
2019-04-01,10.7823
2019-05-01,14.39225
2019-06-01,18.69764
2019-07-01,15.91954
2019-08-01,13.09163
2019-09-01,13.89686
2019-10-01,16.5579
2019-11-01,14.50698
2019-12-01,15.5331
2020-01-01,9.58032
2020-02-01,5.86872
2020-03-01,16.59311
2020-04-01,48.25874
2020-05-01,28.55525
2020-06-01,17.40696
2020-07-01,10.58092
2020-08-01,13.1623
2020-09-01,13.6785
2020-10-01,19.51391
2020-11-01,18.90695
2020-12-01,16.63525
2021-01-01,12.79881
2021-02-01,9.49404
2021-03-01,7.26217
2021-04-01,11.09671
2021-05-01,8.88077
2021-06-01,8.42115
2021-07-01,8.15642
2021-08-01,5.53733
2021-09-01,6.6955
2021-10-01,10.92294
2021-11-01,15.89991
2021-12-01,17.4331
2022-01-01,11.97631
2022-02-01,6.29439
2022-03-01,7.59983
2022-04-01,8.93281
2022-05-01,9.30475
2022-06-01,15.23824
2022-07-01,11.65939
2022-08-01,10.05394
2022-09-01,13.70343
2022-10-01,14.4014
2022-11-01,18.01646
2022-12-01,19.59918
2023-01-01,14.30898
2023-02-01,11.62565
2023-03-01,7.20816
2023-04-01,8.02181
2023-05-01,6.98819
2023-06-01,10.03288
2023-07-01,8.50865
2023-08-01,9.65767
2023-09-01,10.01346
2023-10-01,15.15898
2023-11-01,15.30423
2023-12-01,13.58769
2024-01-01,10.97988
2024-02-01,8.61739
2024-03-01,9.18091
2024-04-01,10.95976
2024-05-01,11.02404
2024-06-01,16.41914
2024-07-01,14.21179
2024-08-01,14.56776
2024-09-01,13.17582
2024-10-01,14.9413
2024-11-01,16.72945
2024-12-01,14.69736
2025-01-01,11.08475
2025-02-01,10.2735
2025-03-01,11.67791
2025-04-01,10.57753
2025-05-01,11.73708
2025-06-01,14.75427
2025-07-01,11.70393
2025-08-01,9.56757
2025-09-01,11.77398
