Tarih,TP_IYABGS2S_S17_B
2014-10-01,48.65008
2014-11-01,52.71135
2014-12-01,53.18508
2015-01-01,52.34684
2015-02-01,49.43062
2015-03-01,48.85448
2015-04-01,46.77699
2015-05-01,47.32987
2015-06-01,50.02497
2015-07-01,51.83512
2015-08-01,52.37893
2015-09-01,49.17348
2015-10-01,55.79769
2015-11-01,56.8258
2015-12-01,58.95533
2016-01-01,53.18682
2016-02-01,56.78105
2016-03-01,51.08665
2016-04-01,52.77415
2016-05-01,48.75916
2016-06-01,56.16625
2016-07-01,51.28203
2016-08-01,51.67033
2016-09-01,54.03869
2016-10-01,55.22321
2016-11-01,60.74133
2016-12-01,59.61424
2017-01-01,59.09191
2017-02-01,54.3858
2017-03-01,58.44468
2017-04-01,51.14511
2017-05-01,54.59845
2017-06-01,53.37778
2017-07-01,58.69091
2017-08-01,54.45205
2017-09-01,57.46186
2017-10-01,60.15892
2017-11-01,61.12255
2017-12-01,62.1618
2018-01-01,59.14201
2018-02-01,58.51196
2018-03-01,56.77995
2018-04-01,55.08901
2018-05-01,53.99111
2018-06-01,55.28763
2018-07-01,58.81058
2018-08-01,57.48375
2018-09-01,48.57734
2018-10-01,50.55654
2018-11-01,55.07016
2018-12-01,53.43337
2019-01-01,50.73876
2019-02-01,52.55382
2019-03-01,49.67362
2019-04-01,55.97376
2019-05-01,56.22499
2019-06-01,56.96107
2019-07-01,52.19203
2019-08-01,56.22872
2019-09-01,58.05092
2019-10-01,57.27765
2019-11-01,62.44447
2019-12-01,60.127
2020-01-01,61.3864
2020-02-01,55.40777
2020-03-01,54.61673
2020-04-01,25.43949
2020-05-01,40.40544
2020-06-01,42.09953
2020-07-01,46.55008
2020-08-01,55.10947
2020-09-01,59.19619
2020-10-01,52.7972
2020-11-01,57.89728
2020-12-01,58.21229
2021-01-01,59.59298
2021-02-01,55.48316
2021-03-01,51.8821
2021-04-01,58.63646
2021-05-01,59.65305
2021-06-01,57.91518
2021-07-01,54.18388
2021-08-01,57.31658
2021-09-01,59.89584
2021-10-01,60.66996
2021-11-01,56.46826
2021-12-01,62.07938
2022-01-01,61.10267
2022-02-01,57.90531
2022-03-01,53.83563
2022-04-01,56.31314
2022-05-01,57.00683
2022-06-01,55.28078
2022-07-01,56.78325
2022-08-01,57.01677
2022-09-01,55.57338
2022-10-01,58.64535
2022-11-01,61.81267
2022-12-01,55.36396
2023-01-01,60.03317
2023-02-01,61.33778
2023-03-01,57.56928
2023-04-01,58.55321
2023-05-01,58.72058
2023-06-01,51.54431
2023-07-01,54.86472
2023-08-01,56.36342
2023-09-01,59.14436
2023-10-01,58.44083
2023-11-01,61.72797
2023-12-01,60.20668
2024-01-01,58.78322
2024-02-01,59.63902
2024-03-01,53.62917
2024-04-01,54.2541
2024-05-01,57.7736
2024-06-01,54.56044
2024-07-01,54.17749
2024-08-01,55.2581
2024-09-01,57.26945
2024-10-01,62.34037
2024-11-01,59.83577
2024-12-01,62.11172
2025-01-01,60.89817
2025-02-01,56.79491
2025-03-01,56.49982
2025-04-01,57.24546
2025-05-01,56.87768
2025-06-01,56.75007
2025-07-01,57.66139
2025-08-01,59.67499
2025-09-01,55.11491
