Tarih,TP_IYABGS2S_S01_C
2014-10-01,18.60304
2014-11-01,21.74109
2014-12-01,18.41321
2015-01-01,20.48304
2015-02-01,26.72036
2015-03-01,28.96669
2015-04-01,21.41771
2015-05-01,15.43964
2015-06-01,14.78387
2015-07-01,14.13462
2015-08-01,18.54109
2015-09-01,16.75349
2015-10-01,20.90172
2015-11-01,16.03688
2015-12-01,16.15776
2016-01-01,18.29584
2016-02-01,18.5599
2016-03-01,19.86336
2016-04-01,12.52846
2016-05-01,11.60563
2016-06-01,10.4861
2016-07-01,12.33783
2016-08-01,24.3042
2016-09-01,18.66604
2016-10-01,19.70897
2016-11-01,16.06854
2016-12-01,17.31832
2017-01-01,16.89514
2017-02-01,19.12761
2017-03-01,17.79095
2017-04-01,14.04695
2017-05-01,9.59659
2017-06-01,12.31311
2017-07-01,10.00709
2017-08-01,11.67399
2017-09-01,14.30122
2017-10-01,13.14964
2017-11-01,11.38077
2017-12-01,11.09861
2018-01-01,12.36992
2018-02-01,11.37749
2018-03-01,13.91462
2018-04-01,12.55048
2018-05-01,11.78652
2018-06-01,12.63946
2018-07-01,16.4676
2018-08-01,16.1547
2018-09-01,29.15209
2018-10-01,30.64257
2018-11-01,29.77656
2018-12-01,29.49262
2019-01-01,33.10857
2019-02-01,29.99613
2019-03-01,26.31432
2019-04-01,20.79072
2019-05-01,22.01996
2019-06-01,18.32425
2019-07-01,23.15994
2019-08-01,25.62938
2019-09-01,24.19203
2019-10-01,18.17246
2019-11-01,17.25794
2019-12-01,14.6967
2020-01-01,18.89995
2020-02-01,12.65683
2020-03-01,18.12398
2020-04-01,38.66479
2020-05-01,46.9021
2020-06-01,49.39824
2020-07-01,31.2326
2020-08-01,22.07145
2020-09-01,18.37785
2020-10-01,16.32642
2020-11-01,11.59392
2020-12-01,15.15133
2021-01-01,15.89593
2021-02-01,15.01247
2021-03-01,18.44852
2021-04-01,14.36758
2021-05-01,12.41683
2021-06-01,12.44536
2021-07-01,10.0339
2021-08-01,10.33666
2021-09-01,11.71432
2021-10-01,9.63369
2021-11-01,13.02949
2021-12-01,10.78721
2022-01-01,10.34702
2022-02-01,15.24292
2022-03-01,16.75149
2022-04-01,14.33916
2022-05-01,15.0621
2022-06-01,17.23386
2022-07-01,15.50633
2022-08-01,19.55675
2022-09-01,20.36109
2022-10-01,19.26337
2022-11-01,18.69203
2022-12-01,23.41924
2023-01-01,20.01412
2023-02-01,19.78962
2023-03-01,20.14293
2023-04-01,18.60075
2023-05-01,17.75575
2023-06-01,15.28553
2023-07-01,15.08782
2023-08-01,13.34769
2023-09-01,14.49783
2023-10-01,11.12997
2023-11-01,12.25591
2023-12-01,13.59613
2024-01-01,20.16207
2024-02-01,16.90463
2024-03-01,16.2848
2024-04-01,14.18083
2024-05-01,15.25818
2024-06-01,16.57936
2024-07-01,19.60923
2024-08-01,23.98506
2024-09-01,22.76639
2024-10-01,16.79859
2024-11-01,15.26907
2024-12-01,15.59056
2025-01-01,22.31571
2025-02-01,20.47137
2025-03-01,20.13602
2025-04-01,21.30973
2025-05-01,15.15432
2025-06-01,14.02098
2025-07-01,19.04399
2025-08-01,17.42725
2025-09-01,20.88714
