Tarih,TP_IYABGS2S_S22_X
2015-01-01,1254.0
2015-02-01,1241.0
2015-03-01,1253.0
2015-04-01,1199.0
2015-05-01,1250.0
2015-06-01,1262.0
2015-07-01,1220.0
2015-08-01,1225.0
2015-09-01,1222.0
2015-10-01,1219.0
2015-11-01,1219.0
2015-12-01,1214.0
2016-01-01,1170.0
2016-02-01,1178.0
2016-03-01,1183.0
2016-04-01,1165.0
2016-05-01,1146.0
2016-06-01,1162.0
2016-07-01,1151.0
2016-08-01,1145.0
2016-09-01,1133.0
2016-10-01,1123.0
2016-11-01,1129.0
2016-12-01,1148.0
2017-01-01,1135.0
2017-02-01,1139.0
2017-03-01,1163.0
2017-04-01,1117.0
2017-05-01,1194.0
2017-06-01,1201.0
2017-07-01,1186.0
2017-08-01,1184.0
2017-09-01,1181.0
2017-10-01,1192.0
2017-11-01,1164.0
2017-12-01,1169.0
2018-01-01,1166.0
2018-02-01,1181.0
2018-03-01,1170.0
2018-04-01,1177.0
2018-05-01,1196.0
2018-06-01,1150.0
2018-07-01,1148.0
2018-08-01,1150.0
2018-09-01,1154.0
2018-10-01,1147.0
2018-11-01,1134.0
2018-12-01,1128.0
2019-01-01,905.0
2019-02-01,907.0
2019-03-01,895.0
2019-04-01,901.0
2019-05-01,888.0
2019-06-01,875.0
2019-07-01,887.0
2019-08-01,947.0
2019-09-01,931.0
2019-10-01,942.0
2019-11-01,926.0
2019-12-01,944.0
2020-01-01,929.0
2020-02-01,929.0
2020-03-01,938.0
2020-04-01,876.0
2020-05-01,869.0
2020-06-01,853.0
2020-07-01,881.0
2020-08-01,888.0
2020-09-01,878.0
2020-10-01,876.0
2020-11-01,852.0
2020-12-01,866.0
2021-01-01,857.0
2021-02-01,884.0
2021-03-01,887.0
2021-04-01,882.0
2021-05-01,858.0
2021-06-01,870.0
2021-07-01,841.0
2021-08-01,862.0
2021-09-01,878.0
2021-10-01,870.0
2021-11-01,867.0
2021-12-01,880.0
2022-01-01,857.0
2022-02-01,852.0
2022-03-01,872.0
2022-04-01,857.0
2022-05-01,831.0
2022-06-01,846.0
2022-07-01,816.0
2022-08-01,851.0
2022-09-01,837.0
2022-10-01,833.0
2022-11-01,828.0
2022-12-01,838.0
2023-01-01,831.0
2023-02-01,813.0
2023-03-01,836.0
2023-04-01,831.0
2023-05-01,817.0
2023-06-01,831.0
2023-07-01,826.0
2023-08-01,824.0
2023-09-01,828.0
2023-10-01,832.0
2023-11-01,838.0
2023-12-01,826.0
2024-01-01,825.0
2024-02-01,820.0
2024-03-01,813.0
2024-04-01,819.0
2024-05-01,829.0
2024-06-01,808.0
2024-07-01,822.0
2024-08-01,805.0
2024-09-01,807.0
2024-10-01,821.0
2024-11-01,802.0
2024-12-01,800.0
2025-01-01,792.0
2025-02-01,792.0
2025-03-01,787.0
2025-04-01,779.0
2025-05-01,838.0
2025-06-01,826.0
2025-07-01,827.0
2025-08-01,822.0
2025-09-01,822.0
