Tarih,TP_IYABGS2S_S02_A
2014-10-01,7.47273
2014-11-01,3.91087
2014-12-01,4.56677
2015-01-01,3.58581
2015-02-01,4.12183
2015-03-01,2.96309
2015-04-01,6.91651
2015-05-01,4.06291
2015-06-01,7.0075
2015-07-01,4.8793
2015-08-01,3.90219
2015-09-01,3.39999
2015-10-01,6.83928
2015-11-01,5.19363
2015-12-01,3.61528
2016-01-01,7.6541
2016-02-01,2.8669
2016-03-01,2.35273
2016-04-01,4.35433
2016-05-01,3.44065
2016-06-01,5.27316
2016-07-01,4.09794
2016-08-01,2.86806
2016-09-01,2.60074
2016-10-01,2.74009
2016-11-01,4.05468
2016-12-01,4.44079
2017-01-01,2.41562
2017-02-01,3.65883
2017-03-01,4.9994
2017-04-01,5.26869
2017-05-01,6.09665
2017-06-01,6.06253
2017-07-01,6.40409
2017-08-01,5.46283
2017-09-01,4.61008
2017-10-01,5.67957
2017-11-01,6.93128
2017-12-01,6.10043
2018-01-01,6.51141
2018-02-01,6.84914
2018-03-01,6.07209
2018-04-01,7.00384
2018-05-01,4.89309
2018-06-01,4.60245
2018-07-01,4.93659
2018-08-01,4.52479
2018-09-01,3.98826
2018-10-01,3.06961
2018-11-01,2.33327
2018-12-01,2.69912
2019-01-01,4.03948
2019-02-01,2.63397
2019-03-01,2.30563
2019-04-01,4.1483
2019-05-01,3.31539
2019-06-01,3.72583
2019-07-01,3.64294
2019-08-01,4.13086
2019-09-01,3.86727
2019-10-01,4.72924
2019-11-01,5.01694
2019-12-01,4.62188
2020-01-01,3.70472
2020-02-01,8.63598
2020-03-01,6.22695
2020-04-01,6.83684
2020-05-01,10.93126
2020-06-01,4.58995
2020-07-01,7.22136
2020-08-01,7.70108
2020-09-01,7.1328
2020-10-01,6.98346
2020-11-01,5.1862
2020-12-01,8.03373
2021-01-01,6.97396
2021-02-01,7.30803
2021-03-01,8.91827
2021-04-01,8.02024
2021-05-01,8.96797
2021-06-01,8.36043
2021-07-01,8.52709
2021-08-01,6.17392
2021-09-01,5.83796
2021-10-01,6.89597
2021-11-01,6.68274
2021-12-01,7.46061
2022-01-01,5.67394
2022-02-01,6.57449
2022-03-01,6.50647
2022-04-01,6.57629
2022-05-01,6.31214
2022-06-01,6.14984
2022-07-01,4.65048
2022-08-01,4.41308
2022-09-01,3.89893
2022-10-01,5.15922
2022-11-01,3.89193
2022-12-01,4.24001
2023-01-01,4.33954
2023-02-01,5.09376
2023-03-01,2.97634
2023-04-01,3.93372
2023-05-01,3.95713
2023-06-01,5.51548
2023-07-01,2.32072
2023-08-01,3.48315
2023-09-01,2.28369
2023-10-01,2.98336
2023-11-01,4.01338
2023-12-01,3.37325
2024-01-01,3.55995
2024-02-01,2.75687
2024-03-01,2.91121
2024-04-01,4.4852
2024-05-01,2.42761
2024-06-01,2.20196
2024-07-01,2.10848
2024-08-01,2.25398
2024-09-01,1.84286
2024-10-01,1.28991
2024-11-01,2.71799
2024-12-01,2.40891
2025-01-01,1.72404
2025-02-01,3.58564
2025-03-01,3.21788
2025-04-01,3.13136
2025-05-01,3.02221
2025-06-01,2.92991
2025-07-01,1.89528
2025-08-01,1.38026
2025-09-01,1.20593
