Tarih,TP_IYABGS2S_S28_B
2014-10-01,64.24801
2014-11-01,71.44969
2014-12-01,76.30892
2015-01-01,74.6562
2015-02-01,67.73312
2015-03-01,64.50472
2015-04-01,62.27601
2015-05-01,66.54422
2015-06-01,62.21093
2015-07-01,68.94505
2015-08-01,60.83317
2015-09-01,52.48696
2015-10-01,59.29497
2015-11-01,63.84744
2015-12-01,65.65267
2016-01-01,62.29442
2016-02-01,68.27876
2016-03-01,63.09294
2016-04-01,70.01241
2016-05-01,69.55246
2016-06-01,68.15025
2016-07-01,64.98601
2016-08-01,64.78199
2016-09-01,71.36662
2016-10-01,71.53076
2016-11-01,65.83985
2016-12-01,63.19791
2017-01-01,55.60056
2017-02-01,70.40231
2017-03-01,70.1634
2017-04-01,66.70107
2017-05-01,68.45909
2017-06-01,65.68213
2017-07-01,75.17151
2017-08-01,77.19255
2017-09-01,77.75985
2017-10-01,71.55708
2017-11-01,71.6325
2017-12-01,70.36384
2018-01-01,73.89338
2018-02-01,76.29422
2018-03-01,73.85326
2018-04-01,64.49879
2018-05-01,61.52719
2018-06-01,60.57015
2018-07-01,59.99138
2018-08-01,49.73486
2018-09-01,40.7389
2018-10-01,46.2239
2018-11-01,55.71899
2018-12-01,57.35904
2019-01-01,61.28222
2019-02-01,59.29828
2019-03-01,66.42453
2019-04-01,66.66879
2019-05-01,60.17692
2019-06-01,65.86039
2019-07-01,64.387
2019-08-01,69.82135
2019-09-01,67.8045
2019-10-01,66.93102
2019-11-01,69.015
2019-12-01,70.30525
2020-01-01,68.87172
2020-02-01,70.24022
2020-03-01,63.09484
2020-04-01,37.70418
2020-05-01,44.95557
2020-06-01,53.13026
2020-07-01,56.25669
2020-08-01,63.48706
2020-09-01,68.43549
2020-10-01,64.40394
2020-11-01,67.87319
2020-12-01,69.94739
2021-01-01,69.89679
2021-02-01,71.35955
2021-03-01,71.05984
2021-04-01,67.75718
2021-05-01,74.21138
2021-06-01,72.68708
2021-07-01,73.35586
2021-08-01,72.6454
2021-09-01,72.28779
2021-10-01,68.04153
2021-11-01,67.42512
2021-12-01,55.37069
2022-01-01,58.58695
2022-02-01,62.1224
2022-03-01,65.59965
2022-04-01,61.47028
2022-05-01,62.9329
2022-06-01,59.31112
2022-07-01,58.85055
2022-08-01,62.54686
2022-09-01,63.50841
2022-10-01,58.96254
2022-11-01,59.04058
2022-12-01,63.7054
2023-01-01,67.6315
2023-02-01,65.75413
2023-03-01,67.24473
2023-04-01,66.4927
2023-05-01,70.97252
2023-06-01,66.26393
2023-07-01,66.15801
2023-08-01,66.67826
2023-09-01,73.2015
2023-10-01,65.40709
2023-11-01,68.45953
2023-12-01,67.52023
2024-01-01,69.88395
2024-02-01,71.55538
2024-03-01,69.02445
2024-04-01,68.66623
2024-05-01,71.69264
2024-06-01,72.91979
2024-07-01,71.01249
2024-08-01,69.04481
2024-09-01,69.95306
2024-10-01,69.34662
2024-11-01,70.04115
2024-12-01,70.30908
2025-01-01,72.2747
2025-02-01,73.58591
2025-03-01,71.88414
2025-04-01,67.35551
2025-05-01,67.1845
2025-06-01,70.8837
2025-07-01,69.83465
2025-08-01,69.65715
2025-09-01,68.34464
