Tarih,TP_IYABGS2S_S11_A
2014-10-01,27.84285
2014-11-01,21.59933
2014-12-01,20.51007
2015-01-01,20.59261
2015-02-01,17.54836
2015-03-01,16.58702
2015-04-01,25.69068
2015-05-01,31.18594
2015-06-01,30.90125
2015-07-01,26.66074
2015-08-01,27.60402
2015-09-01,24.72123
2015-10-01,23.8633
2015-11-01,25.83528
2015-12-01,22.16183
2016-01-01,24.53782
2016-02-01,18.48514
2016-03-01,19.11186
2016-04-01,26.10982
2016-05-01,28.03002
2016-06-01,28.68087
2016-07-01,26.45936
2016-08-01,16.11859
2016-09-01,19.39724
2016-10-01,16.46118
2016-11-01,25.52211
2016-12-01,25.04472
2017-01-01,21.68763
2017-02-01,19.59623
2017-03-01,23.92072
2017-04-01,30.2959
2017-05-01,35.6445
2017-06-01,37.18264
2017-07-01,30.81571
2017-08-01,31.74175
2017-09-01,29.33378
2017-10-01,26.43908
2017-11-01,30.79539
2017-12-01,27.21147
2018-01-01,27.14578
2018-02-01,25.42675
2018-03-01,25.51156
2018-04-01,27.49366
2018-05-01,26.74059
2018-06-01,25.01877
2018-07-01,20.00209
2018-08-01,20.45414
2018-09-01,14.62713
2018-10-01,14.1731
2018-11-01,15.27762
2018-12-01,16.11152
2019-01-01,12.7369
2019-02-01,15.33719
2019-03-01,15.37326
2019-04-01,22.64863
2019-05-01,18.81598
2019-06-01,22.46535
2019-07-01,16.78293
2019-08-01,17.16234
2019-09-01,13.90813
2019-10-01,16.60194
2019-11-01,23.09835
2019-12-01,22.46687
2020-01-01,19.49474
2020-02-01,22.08801
2020-03-01,21.53008
2020-04-01,18.32897
2020-05-01,17.71278
2020-06-01,16.00592
2020-07-01,21.62008
2020-08-01,25.54963
2020-09-01,28.69569
2020-10-01,27.54568
2020-11-01,25.84335
2020-12-01,26.89212
2021-01-01,23.51767
2021-02-01,27.72432
2021-03-01,20.57801
2021-04-01,25.60334
2021-05-01,31.80302
2021-06-01,27.86962
2021-07-01,32.30558
2021-08-01,27.28558
2021-09-01,25.54168
2021-10-01,27.183
2021-11-01,27.61021
2021-12-01,26.9029
2022-01-01,27.42756
2022-02-01,22.94083
2022-03-01,22.54353
2022-04-01,28.43388
2022-05-01,26.80651
2022-06-01,26.41695
2022-07-01,23.34599
2022-08-01,21.30089
2022-09-01,18.509
2022-10-01,18.60977
2022-11-01,18.1007
2022-12-01,17.26208
2023-01-01,15.61905
2023-02-01,15.24552
2023-03-01,15.83791
2023-04-01,19.50968
2023-05-01,20.22376
2023-06-01,23.72304
2023-07-01,21.86824
2023-08-01,24.29942
2023-09-01,18.56899
2023-10-01,18.01766
2023-11-01,19.54948
2023-12-01,17.37011
2024-01-01,17.81138
2024-02-01,17.12911
2024-03-01,16.58703
2024-04-01,22.94287
2024-05-01,18.42254
2024-06-01,21.12014
2024-07-01,16.95182
2024-08-01,18.05941
2024-09-01,16.80385
2024-10-01,19.49532
2024-11-01,20.86608
2024-12-01,17.69962
2025-01-01,12.61571
2025-02-01,16.7916
2025-03-01,12.82137
2025-04-01,16.72771
2025-05-01,19.16423
2025-06-01,21.80969
2025-07-01,18.86816
2025-08-01,15.5284
2025-09-01,16.54089
