Tarih,TP_IYABGS2S_S21_X
2015-01-01,1251.0
2015-02-01,1253.0
2015-03-01,1256.0
2015-04-01,1209.0
2015-05-01,1256.0
2015-06-01,1272.0
2015-07-01,1237.0
2015-08-01,1238.0
2015-09-01,1227.0
2015-10-01,1226.0
2015-11-01,1230.0
2015-12-01,1229.0
2016-01-01,1185.0
2016-02-01,1189.0
2016-03-01,1193.0
2016-04-01,1183.0
2016-05-01,1165.0
2016-06-01,1174.0
2016-07-01,1161.0
2016-08-01,1159.0
2016-09-01,1141.0
2016-10-01,1127.0
2016-11-01,1135.0
2016-12-01,1152.0
2017-01-01,1139.0
2017-02-01,1146.0
2017-03-01,1173.0
2017-04-01,1125.0
2017-05-01,1206.0
2017-06-01,1208.0
2017-07-01,1202.0
2017-08-01,1199.0
2017-09-01,1192.0
2017-10-01,1193.0
2017-11-01,1176.0
2017-12-01,1177.0
2018-01-01,1169.0
2018-02-01,1185.0
2018-03-01,1177.0
2018-04-01,1186.0
2018-05-01,1199.0
2018-06-01,1158.0
2018-07-01,1154.0
2018-08-01,1143.0
2018-09-01,1154.0
2018-10-01,1155.0
2018-11-01,1141.0
2018-12-01,1135.0
2019-01-01,907.0
2019-02-01,913.0
2019-03-01,893.0
2019-04-01,903.0
2019-05-01,886.0
2019-06-01,885.0
2019-07-01,892.0
2019-08-01,950.0
2019-09-01,942.0
2019-10-01,944.0
2019-11-01,938.0
2019-12-01,949.0
2020-01-01,940.0
2020-02-01,935.0
2020-03-01,942.0
2020-04-01,879.0
2020-05-01,872.0
2020-06-01,859.0
2020-07-01,882.0
2020-08-01,893.0
2020-09-01,887.0
2020-10-01,876.0
2020-11-01,855.0
2020-12-01,877.0
2021-01-01,855.0
2021-02-01,890.0
2021-03-01,896.0
2021-04-01,886.0
2021-05-01,863.0
2021-06-01,870.0
2021-07-01,841.0
2021-08-01,864.0
2021-09-01,878.0
2021-10-01,874.0
2021-11-01,865.0
2021-12-01,885.0
2022-01-01,860.0
2022-02-01,853.0
2022-03-01,878.0
2022-04-01,871.0
2022-05-01,835.0
2022-06-01,853.0
2022-07-01,807.0
2022-08-01,845.0
2022-09-01,838.0
2022-10-01,834.0
2022-11-01,826.0
2022-12-01,833.0
2023-01-01,834.0
2023-02-01,818.0
2023-03-01,836.0
2023-04-01,831.0
2023-05-01,817.0
2023-06-01,840.0
2023-07-01,826.0
2023-08-01,821.0
2023-09-01,819.0
2023-10-01,835.0
2023-11-01,836.0
2023-12-01,826.0
2024-01-01,823.0
2024-02-01,807.0
2024-03-01,800.0
2024-04-01,816.0
2024-05-01,833.0
2024-06-01,809.0
2024-07-01,821.0
2024-08-01,815.0
2024-09-01,812.0
2024-10-01,821.0
2024-11-01,804.0
2024-12-01,806.0
2025-01-01,790.0
2025-02-01,796.0
2025-03-01,792.0
2025-04-01,786.0
2025-05-01,839.0
2025-06-01,831.0
2025-07-01,829.0
2025-08-01,824.0
2025-09-01,832.0
