Tarih,TP_IYABGS2S_S21_C
2014-10-01,19.63467
2014-11-01,18.51035
2014-12-01,16.82407
2015-01-01,12.37916
2015-02-01,9.49295
2015-03-01,7.28704
2015-04-01,9.56501
2015-05-01,9.9199
2015-06-01,14.92994
2015-07-01,11.73622
2015-08-01,13.11518
2015-09-01,18.01021
2015-10-01,17.25302
2015-11-01,14.63743
2015-12-01,16.96288
2016-01-01,13.97217
2016-02-01,11.44702
2016-03-01,10.02746
2016-04-01,11.48998
2016-05-01,12.05796
2016-06-01,14.08066
2016-07-01,16.52079
2016-08-01,12.39492
2016-09-01,12.17407
2016-10-01,15.65517
2016-11-01,16.81022
2016-12-01,20.25903
2017-01-01,14.7825
2017-02-01,12.77054
2017-03-01,8.99156
2017-04-01,7.45741
2017-05-01,11.69119
2017-06-01,12.35136
2017-07-01,9.0131
2017-08-01,11.48403
2017-09-01,10.67798
2017-10-01,14.57855
2017-11-01,15.41226
2017-12-01,17.15397
2018-01-01,8.32476
2018-02-01,7.95924
2018-03-01,5.80461
2018-04-01,10.0606
2018-05-01,11.88236
2018-06-01,17.8157
2018-07-01,12.74284
2018-08-01,19.0807
2018-09-01,34.65787
2018-10-01,33.60431
2018-11-01,29.44942
2018-12-01,29.62969
2019-01-01,24.20307
2019-02-01,19.3022
2019-03-01,17.38305
2019-04-01,15.08613
2019-05-01,21.61125
2019-06-01,22.5467
2019-07-01,21.00815
2019-08-01,17.34808
2019-09-01,18.69799
2019-10-01,18.33133
2019-11-01,16.07894
2019-12-01,16.93039
2020-01-01,8.39467
2020-02-01,7.68185
2020-03-01,18.49878
2020-04-01,54.30519
2020-05-01,35.16376
2020-06-01,24.3545
2020-07-01,15.39138
2020-08-01,15.81324
2020-09-01,20.28665
2020-10-01,26.13916
2020-11-01,23.14299
2020-12-01,21.29417
2021-01-01,14.27925
2021-02-01,11.9143
2021-03-01,9.63601
2021-04-01,15.05993
2021-05-01,12.91933
2021-06-01,9.25949
2021-07-01,10.00854
2021-08-01,10.7376
2021-09-01,10.38669
2021-10-01,13.22915
2021-11-01,18.84436
2021-12-01,22.31513
2022-01-01,14.37323
2022-02-01,13.62404
2022-03-01,13.53742
2022-04-01,11.46736
2022-05-01,16.15839
2022-06-01,18.46838
2022-07-01,16.81989
2022-08-01,17.398
2022-09-01,18.89564
2022-10-01,19.91925
2022-11-01,23.88619
2022-12-01,23.4508
2023-01-01,15.12162
2023-02-01,13.8563
2023-03-01,12.46376
2023-04-01,10.89828
2023-05-01,9.56663
2023-06-01,13.02507
2023-07-01,12.64358
2023-08-01,12.50242
2023-09-01,16.4357
2023-10-01,20.01494
2023-11-01,15.59247
2023-12-01,16.1974
2024-01-01,13.51894
2024-02-01,9.57969
2024-03-01,11.6763
2024-04-01,15.16644
2024-05-01,14.10848
2024-06-01,18.40864
2024-07-01,18.32988
2024-08-01,18.70029
2024-09-01,18.7572
2024-10-01,15.85642
2024-11-01,18.87719
2024-12-01,18.36965
2025-01-01,14.80486
2025-02-01,15.66842
2025-03-01,14.72542
2025-04-01,15.25716
2025-05-01,14.53511
2025-06-01,17.71687
2025-07-01,14.09838
2025-08-01,14.1102
2025-09-01,17.29009
